
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab9         0.094    0.906
ab12        0.127    0.873
ab15        0.159    0.841
ab19        0.192    0.808
ab22        0.225    0.775
ab25        0.257    0.743
ab28        0.290    0.710
ab32        0.323    0.677
ab35        0.355    0.645
ab38        0.388    0.612
ab42        0.421    0.579
ab45        0.453    0.547
ab48        0.486    0.514
ab51        0.519    0.481
ab55        0.551    0.449
ab58        0.584    0.416
ab61        0.617    0.383
ab64        0.649    0.351
ab68        0.682    0.318
ab71        0.715    0.285
ab74        0.747    0.253
ab77        0.780    0.220
ab80        0.803    0.197

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo89        0.891    0.109
fo92        0.923    0.077
fo95        0.956    0.044
fo98.9      0.989    0.011
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp68        0.681    0.319
sp71        0.714    0.286
sp74        0.747    0.253
sp78        0.780    0.220
sp80        0.809    0.191

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op89__0     0.000    0.893    0.107
Op92__0     0.000    0.926    0.074
Op94__0     0.000    0.941    0.059
Op89__3     0.033    0.860    0.103
Op92__3     0.033    0.893    0.071
Op94__3     0.033    0.908    0.057
Op89__6     0.066    0.827    0.100
Op92__6     0.066    0.860    0.069
Op94__6     0.066    0.875    0.055
Op89__9     0.100    0.794    0.096
Op92__9     0.100    0.827    0.066
Op94__9     0.100    0.842    0.053
Op89_13     0.133    0.761    0.093
Op92_13     0.133    0.794    0.064
Op94_13     0.133    0.809    0.051
Op89_14     0.146    0.747    0.091
Op92_14     0.146    0.780    0.063
Op94_14     0.146    0.795    0.050

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Cp_343_6    0.039    0.433    0.070    0.458
Cp_346_0    0.039    0.467    0.000    0.494
Cp_346_3    0.039    0.467    0.033    0.461
Cp_346_6    0.039    0.467    0.067    0.428
Cp_346_6    0.039    0.467    0.070    0.425
Cp_349_0    0.039    0.500    0.000    0.461
Cp_349_3    0.039    0.500    0.033    0.428
Cp_349_6    0.039    0.500    0.067    0.394
Cp_349_6    0.039    0.500    0.070    0.391
Cp_353_0    0.039    0.533    0.000    0.428
Cp_353_3    0.039    0.533    0.033    0.394
Cp_353_6    0.039    0.533    0.067    0.361
Cp_353_6    0.039    0.533    0.070    0.358
Cp_356_0    0.039    0.567    0.000    0.394
Cp_356_3    0.039    0.567    0.033    0.361
Cp_356_6    0.039    0.567    0.067    0.328
Cp_356_6    0.039    0.567    0.070    0.325
Cp_360_0    0.039    0.600    0.000    0.361
Cp_360_3    0.039    0.600    0.033    0.328
Cp_360_6    0.039    0.600    0.067    0.294
Cp_360_6    0.039    0.600    0.070    0.291
Cp_363_0    0.039    0.633    0.000    0.328
Cp_363_3    0.039    0.633    0.033    0.294
Cp_363_6    0.039    0.633    0.067    0.261
Cp_363_6    0.039    0.633    0.070    0.258
Cp_366_0    0.039    0.667    0.000    0.294
Cp_366_3    0.039    0.667    0.033    0.261
Cp_366_6    0.039    0.667    0.067    0.228
Cp_366_6    0.039    0.667    0.070    0.225
Cp_370_0    0.039    0.700    0.000    0.261
Cp_370_3    0.039    0.700    0.033    0.228
Cp_370_6    0.039    0.700    0.067    0.194
Cp_370_6    0.039    0.700    0.070    0.191
Cp_373_0    0.039    0.733    0.000    0.228
Cp_373_3    0.039    0.733    0.033    0.194
Cp_373_6    0.039    0.733    0.067    0.161
Cp_373_6    0.039    0.733    0.070    0.158
Cp_376_0    0.039    0.767    0.000    0.194
Cp_376_3    0.039    0.767    0.033    0.161
Cp_376_6    0.039    0.767    0.067    0.128
Cp_376_6    0.039    0.767    0.070    0.125
Cp_380_0    0.039    0.800    0.000    0.161
Cp_380_3    0.039    0.800    0.033    0.128
Cp_380_6    0.039    0.800    0.067    0.094
Cp_380_6    0.039    0.800    0.070    0.091
Cp_383_0    0.039    0.833    0.000    0.128
Cp_383_3    0.039    0.833    0.033    0.094
Cp_383_6    0.039    0.833    0.067    0.061
Cp_383_6    0.039    0.833    0.070    0.058
Cp_386_0    0.039    0.867    0.000    0.094
Cp_386_3    0.039    0.867    0.033    0.061
Cp_386_6    0.039    0.867    0.067    0.028
Cp_386_6    0.039    0.867    0.070    0.025
Cp_389_0    0.039    0.900    0.000    0.061
Cp_389_3    0.039    0.900    0.033    0.028
Cp_389_6    0.039    0.900    0.061    0.000
Cp_393_0    0.039    0.933    0.000    0.028
Cp_393_2    0.039    0.933    0.028    0.000
Cp_393_0    0.039    0.934    0.000    0.027
Cp_393_2    0.039    0.934    0.027    0.000
Cp_4_0_0    0.046    0.000    0.000    0.954
Cp_4_0_3    0.046    0.000    0.033    0.921
Cp_4_0_6    0.046    0.000    0.067    0.887
Cp_4_0_6    0.046    0.000    0.070    0.885
Cp_4_3_0    0.046    0.033    0.000    0.921
Cp_4_3_3    0.046    0.033    0.033    0.887
Cp_4_3_6    0.046    0.033    0.067    0.854
Cp_4_3_6    0.046    0.033    0.070    0.851
Cp_4_6_0    0.046    0.067    0.000    0.887
Cp_4_6_3    0.046    0.067    0.033    0.854
Cp_4_6_6    0.046    0.067    0.067    0.821
Cp_4_6_6    0.046    0.067    0.070    0.818
Cp_410_0    0.046    0.100    0.000    0.854
Cp_410_3    0.046    0.100    0.033    0.821
Cp_410_6    0.046    0.100    0.067    0.787
Cp_410_6    0.046    0.100    0.070    0.785
Cp_413_0    0.046    0.133    0.000    0.821
Cp_413_3    0.046    0.133    0.033    0.787
Cp_413_6    0.046    0.133    0.067    0.754
Cp_413_6    0.046    0.133    0.070    0.751
Cp_416_0    0.046    0.167    0.000    0.787
Cp_416_3    0.046    0.167    0.033    0.754
Cp_416_6    0.046    0.167    0.067    0.721
Cp_416_6    0.046    0.167    0.070    0.718
Cp_420_0    0.046    0.200    0.000    0.754
Cp_420_3    0.046    0.200    0.033    0.721
Cp_420_6    0.046    0.200    0.067    0.687
Cp_420_6    0.046    0.200    0.070    0.685
Cp_423_0    0.046    0.233    0.000    0.721
Cp_423_3    0.046    0.233    0.033    0.687
Cp_423_6    0.046    0.233    0.067    0.654
Cp_423_6    0.046    0.233    0.070    0.651
Cp_426_0    0.046    0.267    0.000    0.687
Cp_426_3    0.046    0.267    0.033    0.654
Cp_426_6    0.046    0.267    0.067    0.621
Cp_426_6    0.046    0.267    0.070    0.618
Cp_430_0    0.046    0.300    0.000    0.654
Cp_430_3    0.046    0.300    0.033    0.621
Cp_430_6    0.046    0.300    0.067    0.587
Cp_430_6    0.046    0.300    0.070    0.585
Cp_433_0    0.046    0.333    0.000    0.621
Cp_433_3    0.046    0.333    0.033    0.587
Cp_433_6    0.046    0.333    0.067    0.554
Cp_433_6    0.046    0.333    0.070    0.551
Cp_436_0    0.046    0.367    0.000    0.587
Cp_436_3    0.046    0.367    0.033    0.554
Cp_436_6    0.046    0.367    0.067    0.521
Cp_436_6    0.046    0.367    0.070    0.518
Cp_440_0    0.046    0.400    0.000    0.554
Cp_440_3    0.046    0.400    0.033    0.521
Cp_440_6    0.046    0.400    0.067    0.487
Cp_440_6    0.046    0.400    0.070    0.485
Cp_443_0    0.046    0.433    0.000    0.521
Cp_443_3    0.046    0.433    0.033    0.487
Cp_443_6    0.046    0.433    0.067    0.454
Cp_443_6    0.046    0.433    0.070    0.451
Cp_446_0    0.046    0.467    0.000    0.487
Cp_446_3    0.046    0.467    0.033    0.454
Cp_446_6    0.046    0.467    0.067    0.421
Cp_446_6    0.046    0.467    0.070    0.418
Cp_449_0    0.046    0.500    0.000    0.454
Cp_449_3    0.046    0.500    0.033    0.421
Cp_449_6    0.046    0.500    0.067    0.387
Cp_449_6    0.046    0.500    0.070    0.385
Cp_453_0    0.046    0.533    0.000    0.421
Cp_453_3    0.046    0.533    0.033    0.387
Cp_453_6    0.046    0.533    0.067    0.354
Cp_453_6    0.046    0.533    0.070    0.351
Cp_456_0    0.046    0.567    0.000    0.387
Cp_456_3    0.046    0.567    0.033    0.354
Cp_456_6    0.046    0.567    0.067    0.321
Cp_456_6    0.046    0.567    0.070    0.318
Cp_460_0    0.046    0.600    0.000    0.354
Cp_460_3    0.046    0.600    0.033    0.321
Cp_460_6    0.046    0.600    0.067    0.287
Cp_460_6    0.046    0.600    0.070    0.285
Cp_463_0    0.046    0.633    0.000    0.321
Cp_463_3    0.046    0.633    0.033    0.287
Cp_463_6    0.046    0.633    0.067    0.254
Cp_463_6    0.046    0.633    0.070    0.251
Cp_466_0    0.046    0.667    0.000    0.287
Cp_466_3    0.046    0.667    0.033    0.254
Cp_466_6    0.046    0.667    0.067    0.221
Cp_466_6    0.046    0.667    0.070    0.218
Cp_470_0    0.046    0.700    0.000    0.254
Cp_470_3    0.046    0.700    0.033    0.221
Cp_470_6    0.046    0.700    0.067    0.187
Cp_470_6    0.046    0.700    0.070    0.185
Cp_473_0    0.046    0.733    0.000    0.221
Cp_473_3    0.046    0.733    0.033    0.187
Cp_473_6    0.046    0.733    0.067    0.154
Cp_473_6    0.046    0.733    0.070    0.151
Cp_476_0    0.046    0.767    0.000    0.187
Cp_476_3    0.046    0.767    0.033    0.154
Cp_476_6    0.046    0.767    0.067    0.121
Cp_476_6    0.046    0.767    0.070    0.118
Cp_480_0    0.046    0.800    0.000    0.154
Cp_480_3    0.046    0.800    0.033    0.121
Cp_480_6    0.046    0.800    0.067    0.087
Cp_480_6    0.046    0.800    0.070    0.085
Cp_483_0    0.046    0.833    0.000    0.121
Cp_483_3    0.046    0.833    0.033    0.087
Cp_483_6    0.046    0.833    0.067    0.054
Cp_483_6    0.046    0.833    0.070    0.051
Cp_486_0    0.046    0.867    0.000    0.087
Cp_486_3    0.046    0.867    0.033    0.054
Cp_486_6    0.046    0.867    0.067    0.021
Cp_486_6    0.046    0.867    0.070    0.018
Cp_489_0    0.046    0.900    0.000    0.054
Cp_489_3    0.046    0.900    0.033    0.021
Cp_489_5    0.046    0.900    0.054    0.000
Cp_493_0    0.046    0.933    0.000    0.021
Cp_493_2    0.046    0.933    0.021    0.000
Cp_493_0    0.046    0.934    0.000    0.020
Cp_493_2    0.046    0.934    0.020    0.000
Cp_5_0_0    0.054    0.000    0.000    0.946
Cp_5_0_3    0.054    0.000    0.033    0.913
Cp_5_0_6    0.054    0.000    0.067    0.880
Cp_5_0_6    0.054    0.000    0.070    0.877
Cp_5_3_0    0.054    0.033    0.000    0.913
Cp_5_3_3    0.054    0.033    0.033    0.880
Cp_5_3_6    0.054    0.033    0.067    0.846
Cp_5_3_6    0.054    0.033    0.070    0.843
Cp_5_6_0    0.054    0.067    0.000    0.880
Cp_5_6_3    0.054    0.067    0.033    0.846
Cp_5_6_6    0.054    0.067    0.067    0.813
Cp_5_6_6    0.054    0.067    0.070    0.810
Cp_510_0    0.054    0.100    0.000    0.846
Cp_510_3    0.054    0.100    0.033    0.813
Cp_510_6    0.054    0.100    0.067    0.780
Cp_510_6    0.054    0.100    0.070    0.777
Cp_513_0    0.054    0.133    0.000    0.813
Cp_513_3    0.054    0.133    0.033    0.780
Cp_513_6    0.054    0.133    0.067    0.746
Cp_513_6    0.054    0.133    0.070    0.743
Cp_516_0    0.054    0.167    0.000    0.780
Cp_516_3    0.054    0.167    0.033    0.746
Cp_516_6    0.054    0.167    0.067    0.713
Cp_516_6    0.054    0.167    0.070    0.710
Cp_520_0    0.054    0.200    0.000    0.746
Cp_520_3    0.054    0.200    0.033    0.713
Cp_520_6    0.054    0.200    0.067    0.680
Cp_520_6    0.054    0.200    0.070    0.677
Cp_523_0    0.054    0.233    0.000    0.713
Cp_523_3    0.054    0.233    0.033    0.680
Cp_523_6    0.054    0.233    0.067    0.646
Cp_523_6    0.054    0.233    0.070    0.643
Cp_526_0    0.054    0.267    0.000    0.680
Cp_526_3    0.054    0.267    0.033    0.646
Cp_526_6    0.054    0.267    0.067    0.613
Cp_526_6    0.054    0.267    0.070    0.610
Cp_530_0    0.054    0.300    0.000    0.646
Cp_530_3    0.054    0.300    0.033    0.613
Cp_530_6    0.054    0.300    0.067    0.580
Cp_530_6    0.054    0.300    0.070    0.577
Cp_533_0    0.054    0.333    0.000    0.613
Cp_533_3    0.054    0.333    0.033    0.580
Cp_533_6    0.054    0.333    0.067    0.546
Cp_533_6    0.054    0.333    0.070    0.543
Cp_536_0    0.054    0.367    0.000    0.580
Cp_536_3    0.054    0.367    0.033    0.546
Cp_536_6    0.054    0.367    0.067    0.513
Cp_536_6    0.054    0.367    0.070    0.510
Cp_540_0    0.054    0.400    0.000    0.546
Cp_540_3    0.054    0.400    0.033    0.513
Cp_540_6    0.054    0.400    0.067    0.480
Cp_540_6    0.054    0.400    0.070    0.477
Cp_543_0    0.054    0.433    0.000    0.513
Cp_543_3    0.054    0.433    0.033    0.480
Cp_543_6    0.054    0.433    0.067    0.446
Cp_543_6    0.054    0.433    0.070    0.443
Cp_546_0    0.054    0.467    0.000    0.480
Cp_546_3    0.054    0.467    0.033    0.446
Cp_546_6    0.054    0.467    0.067    0.413
Cp_546_6    0.054    0.467    0.070    0.410
Cp_549_0    0.054    0.500    0.000    0.446
Cp_549_3    0.054    0.500    0.033    0.413
Cp_549_6    0.054    0.500    0.067    0.380
Cp_549_6    0.054    0.500    0.070    0.377
Cp_553_0    0.054    0.533    0.000    0.413
Cp_553_3    0.054    0.533    0.033    0.380
Cp_553_6    0.054    0.533    0.067    0.346
Cp_553_6    0.054    0.533    0.070    0.343
Cp_556_0    0.054    0.567    0.000    0.380
Cp_556_3    0.054    0.567    0.033    0.346
Cp_556_6    0.054    0.567    0.067    0.313
Cp_556_6    0.054    0.567    0.070    0.310
Cp_560_0    0.054    0.600    0.000    0.346
Cp_560_3    0.054    0.600    0.033    0.313
Cp_560_6    0.054    0.600    0.067    0.280
Cp_560_6    0.054    0.600    0.070    0.277
Cp_563_0    0.054    0.633    0.000    0.313
Cp_563_3    0.054    0.633    0.033    0.280
Cp_563_6    0.054    0.633    0.067    0.246
Cp_563_6    0.054    0.633    0.070    0.243
Cp_566_0    0.054    0.667    0.000    0.280
Cp_566_3    0.054    0.667    0.033    0.246
Cp_566_6    0.054    0.667    0.067    0.213
Cp_566_6    0.054    0.667    0.070    0.210
Cp_570_0    0.054    0.700    0.000    0.246
Cp_570_3    0.054    0.700    0.033    0.213
Cp_570_6    0.054    0.700    0.067    0.180
Cp_570_6    0.054    0.700    0.070    0.177
Cp_573_0    0.054    0.733    0.000    0.213
Cp_573_3    0.054    0.733    0.033    0.180
Cp_573_6    0.054    0.733    0.067    0.146
Cp_573_6    0.054    0.733    0.070    0.143
Cp_576_0    0.054    0.767    0.000    0.180
Cp_576_3    0.054    0.767    0.033    0.146
Cp_576_6    0.054    0.767    0.067    0.113
Cp_576_6    0.054    0.767    0.070    0.110
Cp_580_0    0.054    0.800    0.000    0.146
Cp_580_3    0.054    0.800    0.033    0.113
Cp_580_6    0.054    0.800    0.067    0.080
Cp_580_6    0.054    0.800    0.070    0.077
Cp_583_0    0.054    0.833    0.000    0.113
Cp_583_3    0.054    0.833    0.033    0.080
Cp_583_6    0.054    0.833    0.067    0.046
Cp_583_6    0.054    0.833    0.070    0.043
Cp_586_0    0.054    0.867    0.000    0.080
Cp_586_3    0.054    0.867    0.033    0.046
Cp_586_6    0.054    0.867    0.067    0.013
Cp_586_6    0.054    0.867    0.070    0.010
Cp_589_0    0.054    0.900    0.000    0.046
Cp_589_3    0.054    0.900    0.033    0.013
Cp_589_4    0.054    0.900    0.046    0.000
Cp_593_0    0.054    0.933    0.000    0.013
Cp_593_1    0.054    0.933    0.013    0.000
Cp_593_0    0.054    0.934    0.000    0.013
Cp_593_1    0.054    0.934    0.013    0.000
Cp_6_0_0    0.063    0.000    0.000    0.937
Cp_6_0_3    0.063    0.000    0.033    0.904
Cp_6_0_6    0.063    0.000    0.067    0.871
Cp_6_0_6    0.063    0.000    0.070    0.868
Cp_6_3_0    0.063    0.033    0.000    0.904
Cp_6_3_3    0.063    0.033    0.033    0.871
Cp_6_3_6    0.063    0.033    0.067    0.837
Cp_6_3_6    0.063    0.033    0.070    0.835
Cp_6_6_0    0.063    0.067    0.000    0.871
Cp_6_6_3    0.063    0.067    0.033    0.837
Cp_6_6_6    0.063    0.067    0.067    0.804
Cp_6_6_6    0.063    0.067    0.070    0.801
Cp_610_0    0.063    0.100    0.000    0.837
Cp_610_3    0.063    0.100    0.033    0.804
Cp_610_6    0.063    0.100    0.067    0.771
Cp_610_6    0.063    0.100    0.070    0.768
Cp_613_0    0.063    0.133    0.000    0.804
Cp_613_3    0.063    0.133    0.033    0.771
Cp_613_6    0.063    0.133    0.067    0.737
Cp_613_6    0.063    0.133    0.070    0.735
Cp_616_0    0.063    0.167    0.000    0.771
Cp_616_3    0.063    0.167    0.033    0.737
Cp_616_6    0.063    0.167    0.067    0.704
Cp_616_6    0.063    0.167    0.070    0.701
Cp_620_0    0.063    0.200    0.000    0.737
Cp_620_3    0.063    0.200    0.033    0.704
Cp_620_6    0.063    0.200    0.067    0.671
Cp_620_6    0.063    0.200    0.070    0.668
Cp_623_0    0.063    0.233    0.000    0.704
Cp_623_3    0.063    0.233    0.033    0.671
Cp_623_6    0.063    0.233    0.067    0.637
Cp_623_6    0.063    0.233    0.070    0.635
Cp_626_0    0.063    0.267    0.000    0.671
Cp_626_3    0.063    0.267    0.033    0.637
Cp_626_6    0.063    0.267    0.067    0.604
Cp_626_6    0.063    0.267    0.070    0.601
Cp_630_0    0.063    0.300    0.000    0.637
Cp_630_3    0.063    0.300    0.033    0.604
Cp_630_6    0.063    0.300    0.067    0.571
Cp_630_6    0.063    0.300    0.070    0.568
Cp_633_0    0.063    0.333    0.000    0.604
Cp_633_3    0.063    0.333    0.033    0.571
Cp_633_6    0.063    0.333    0.067    0.537
Cp_633_6    0.063    0.333    0.070    0.535
Cp_636_0    0.063    0.367    0.000    0.571
Cp_636_3    0.063    0.367    0.033    0.537
Cp_636_6    0.063    0.367    0.067    0.504
Cp_636_6    0.063    0.367    0.070    0.501
Cp_640_0    0.063    0.400    0.000    0.537
Cp_640_3    0.063    0.400    0.033    0.504
Cp_640_6    0.063    0.400    0.067    0.471
Cp_640_6    0.063    0.400    0.070    0.468
Cp_643_0    0.063    0.433    0.000    0.504
Cp_643_3    0.063    0.433    0.033    0.471
Cp_643_6    0.063    0.433    0.067    0.437
Cp_643_6    0.063    0.433    0.070    0.435
Cp_646_0    0.063    0.467    0.000    0.471
Cp_646_3    0.063    0.467    0.033    0.437
Cp_646_6    0.063    0.467    0.067    0.404
Cp_646_6    0.063    0.467    0.070    0.401
Cp_649_0    0.063    0.500    0.000    0.437
Cp_649_3    0.063    0.500    0.033    0.404
Cp_649_6    0.063    0.500    0.067    0.371
Cp_649_6    0.063    0.500    0.070    0.368
Cp_653_0    0.063    0.533    0.000    0.404
Cp_653_3    0.063    0.533    0.033    0.371
Cp_653_6    0.063    0.533    0.067    0.337
Cp_653_6    0.063    0.533    0.070    0.335
Cp_656_0    0.063    0.567    0.000    0.371
Cp_656_3    0.063    0.567    0.033    0.337
Cp_656_6    0.063    0.567    0.067    0.304
Cp_656_6    0.063    0.567    0.070    0.301
Cp_660_0    0.063    0.600    0.000    0.337
Cp_660_3    0.063    0.600    0.033    0.304
Cp_660_6    0.063    0.600    0.067    0.271
Cp_660_6    0.063    0.600    0.070    0.268
Cp_663_0    0.063    0.633    0.000    0.304
Cp_663_3    0.063    0.633    0.033    0.271
Cp_663_6    0.063    0.633    0.067    0.237
Cp_663_6    0.063    0.633    0.070    0.235
Cp_666_0    0.063    0.667    0.000    0.271
Cp_666_3    0.063    0.667    0.033    0.237
Cp_666_6    0.063    0.667    0.067    0.204
Cp_666_6    0.063    0.667    0.070    0.201
Cp_670_0    0.063    0.700    0.000    0.237
Cp_670_3    0.063    0.700    0.033    0.204
Cp_670_6    0.063    0.700    0.067    0.171
Cp_670_6    0.063    0.700    0.070    0.168
Cp_673_0    0.063    0.733    0.000    0.204
Cp_673_3    0.063    0.733    0.033    0.171
Cp_673_6    0.063    0.733    0.067    0.137
Cp_673_6    0.063    0.733    0.070    0.135
Cp_676_0    0.063    0.767    0.000    0.171
Cp_676_3    0.063    0.767    0.033    0.137
Cp_676_6    0.063    0.767    0.067    0.104
Cp_676_6    0.063    0.767    0.070    0.101
Cp_680_0    0.063    0.800    0.000    0.137
Cp_680_3    0.063    0.800    0.033    0.104
Cp_680_6    0.063    0.800    0.067    0.071
Cp_680_6    0.063    0.800    0.070    0.068
Cp_683_0    0.063    0.833    0.000    0.104
Cp_683_3    0.063    0.833    0.033    0.071
Cp_683_6    0.063    0.833    0.067    0.037
Cp_683_6    0.063    0.833    0.070    0.035
Cp_686_0    0.063    0.867    0.000    0.071
Cp_686_3    0.063    0.867    0.033    0.037
Cp_686_6    0.063    0.867    0.067    0.004
Cp_686_6    0.063    0.867    0.070    0.001
Cp_689_0    0.063    0.900    0.000    0.037
Cp_689_3    0.063    0.900    0.033    0.004
Cp_689_3    0.063    0.900    0.037    0.000
Cp_693_0    0.063    0.933    0.000    0.004
Cp_693_0    0.063    0.933    0.004    0.000
Cp_693_0    0.063    0.934    0.000    0.004
Cp_693_0    0.063    0.934    0.004    0.000
Cp_7_0_0    0.072    0.000    0.000    0.928
Cp_7_0_3    0.072    0.000    0.033    0.894
Cp_7_0_6    0.072    0.000    0.067    0.861
Cp_7_0_6    0.072    0.000    0.070    0.858
Cp_7_3_0    0.072    0.033    0.000    0.894
Cp_7_3_3    0.072    0.033    0.033    0.861
Cp_7_3_6    0.072    0.033    0.067    0.828
Cp_7_3_6    0.072    0.033    0.070    0.825
Cp_7_6_0    0.072    0.067    0.000    0.861
Cp_7_6_3    0.072    0.067    0.033    0.828
Cp_7_6_6    0.072    0.067    0.067    0.794
Cp_7_6_6    0.072    0.067    0.070    0.791
Cp_710_0    0.072    0.100    0.000    0.828
Cp_710_3    0.072    0.100    0.033    0.794
Cp_710_6    0.072    0.100    0.067    0.761
Cp_710_6    0.072    0.100    0.070    0.758
Cp_713_0    0.072    0.133    0.000    0.794
Cp_713_3    0.072    0.133    0.033    0.761
Cp_713_6    0.072    0.133    0.067    0.728
Cp_713_6    0.072    0.133    0.070    0.725
Cp_716_0    0.072    0.167    0.000    0.761
Cp_716_3    0.072    0.167    0.033    0.728
Cp_716_6    0.072    0.167    0.067    0.694
Cp_716_6    0.072    0.167    0.070    0.691
Cp_720_0    0.072    0.200    0.000    0.728
Cp_720_3    0.072    0.200    0.033    0.694
Cp_720_6    0.072    0.200    0.067    0.661
Cp_720_6    0.072    0.200    0.070    0.658
Cp_723_0    0.072    0.233    0.000    0.694
Cp_723_3    0.072    0.233    0.033    0.661
Cp_723_6    0.072    0.233    0.067    0.628
Cp_723_6    0.072    0.233    0.070    0.625
Cp_726_0    0.072    0.267    0.000    0.661
Cp_726_3    0.072    0.267    0.033    0.628
Cp_726_6    0.072    0.267    0.067    0.594
Cp_726_6    0.072    0.267    0.070    0.591
Cp_730_0    0.072    0.300    0.000    0.628
Cp_730_3    0.072    0.300    0.033    0.594
Cp_730_6    0.072    0.300    0.067    0.561
Cp_730_6    0.072    0.300    0.070    0.558
Cp_733_0    0.072    0.333    0.000    0.594
Cp_733_3    0.072    0.333    0.033    0.561
Cp_733_6    0.072    0.333    0.067    0.528
Cp_733_6    0.072    0.333    0.070    0.525
Cp_736_0    0.072    0.367    0.000    0.561
Cp_736_3    0.072    0.367    0.033    0.528
Cp_736_6    0.072    0.367    0.067    0.494
Cp_736_6    0.072    0.367    0.070    0.491
Cp_740_0    0.072    0.400    0.000    0.528
Cp_740_3    0.072    0.400    0.033    0.494
Cp_740_6    0.072    0.400    0.067    0.461
Cp_740_6    0.072    0.400    0.070    0.458
Cp_743_0    0.072    0.433    0.000    0.494
Cp_743_3    0.072    0.433    0.033    0.461
Cp_743_6    0.072    0.433    0.067    0.428
Cp_743_6    0.072    0.433    0.070    0.425
Cp_746_0    0.072    0.467    0.000    0.461
Cp_746_3    0.072    0.467    0.033    0.428
Cp_746_6    0.072    0.467    0.067    0.394
Cp_746_6    0.072    0.467    0.070    0.391
Cp_749_0    0.072    0.500    0.000    0.428
Cp_749_3    0.072    0.500    0.033    0.394
Cp_749_6    0.072    0.500    0.067    0.361
Cp_749_6    0.072    0.500    0.070    0.358
Cp_753_0    0.072    0.533    0.000    0.394
Cp_753_3    0.072    0.533    0.033    0.361
Cp_753_6    0.072    0.533    0.067    0.328
Cp_753_6    0.072    0.533    0.070    0.325
Cp_756_0    0.072    0.567    0.000    0.361
Cp_756_3    0.072    0.567    0.033    0.328
Cp_756_6    0.072    0.567    0.067    0.294
Cp_756_6    0.072    0.567    0.070    0.291
Cp_760_0    0.072    0.600    0.000    0.328
Cp_760_3    0.072    0.600    0.033    0.294
Cp_760_6    0.072    0.600    0.067    0.261
Cp_760_6    0.072    0.600    0.070    0.258
Cp_763_0    0.072    0.633    0.000    0.294
Cp_763_3    0.072    0.633    0.033    0.261
Cp_763_6    0.072    0.633    0.067    0.228
Cp_763_6    0.072    0.633    0.070    0.225
Cp_766_0    0.072    0.667    0.000    0.261
Cp_766_3    0.072    0.667    0.033    0.228
Cp_766_6    0.072    0.667    0.067    0.194
Cp_766_6    0.072    0.667    0.070    0.191
Cp_770_0    0.072    0.700    0.000    0.228
Cp_770_3    0.072    0.700    0.033    0.194
Cp_770_6    0.072    0.700    0.067    0.161
Cp_770_6    0.072    0.700    0.070    0.158
Cp_773_0    0.072    0.733    0.000    0.194
Cp_773_3    0.072    0.733    0.033    0.161
Cp_773_6    0.072    0.733    0.067    0.128
Cp_773_6    0.072    0.733    0.070    0.125
Cp_776_0    0.072    0.767    0.000    0.161
Cp_776_3    0.072    0.767    0.033    0.128
Cp_776_6    0.072    0.767    0.067    0.094
Cp_776_6    0.072    0.767    0.070    0.091
Cp_780_0    0.072    0.800    0.000    0.128
Cp_780_3    0.072    0.800    0.033    0.094
Cp_780_6    0.072    0.800    0.067    0.061
Cp_780_6    0.072    0.800    0.070    0.058
Cp_783_0    0.072    0.833    0.000    0.094
Cp_783_3    0.072    0.833    0.033    0.061
Cp_783_6    0.072    0.833    0.067    0.028
Cp_783_6    0.072    0.833    0.070    0.025
Cp_786_0    0.072    0.867    0.000    0.061
Cp_786_3    0.072    0.867    0.033    0.028
Cp_786_6    0.072    0.867    0.061    0.000
Cp_789_0    0.072    0.900    0.000    0.028
Cp_789_2    0.072    0.900    0.028    0.000
Cp_792_0    0.072    0.928    0.000    0.000
Cp_8_0_0    0.084    0.000    0.000    0.916
Cp_8_0_3    0.084    0.000    0.033    0.883
Cp_8_0_6    0.084    0.000    0.067    0.850
Cp_8_0_6    0.084    0.000    0.070    0.847
Cp_8_3_0    0.084    0.033    0.000    0.883
Cp_8_3_3    0.084    0.033    0.033    0.850
Cp_8_3_6    0.084    0.033    0.067    0.816
Cp_8_3_6    0.084    0.033    0.070    0.814
Cp_8_6_0    0.084    0.067    0.000    0.850
Cp_8_6_3    0.084    0.067    0.033    0.816
Cp_8_6_6    0.084    0.067    0.067    0.783
Cp_8_6_6    0.084    0.067    0.070    0.780
Cp_810_0    0.084    0.100    0.000    0.816
Cp_810_3    0.084    0.100    0.033    0.783
Cp_810_6    0.084    0.100    0.067    0.750
Cp_810_6    0.084    0.100    0.070    0.747
Cp_813_0    0.084    0.133    0.000    0.783
Cp_813_3    0.084    0.133    0.033    0.750
Cp_813_6    0.084    0.133    0.067    0.716
Cp_813_6    0.084    0.133    0.070    0.714
Cp_816_0    0.084    0.167    0.000    0.750
Cp_816_3    0.084    0.167    0.033    0.716
