
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab9         0.094    0.906
ab12        0.126    0.874
ab15        0.159    0.841
ab19        0.192    0.808
ab22        0.224    0.776
ab25        0.257    0.743
ab28        0.290    0.710
ab32        0.322    0.678
ab35        0.355    0.645
ab38        0.388    0.612
ab42        0.420    0.580
ab45        0.453    0.547
ab48        0.486    0.514
ab51        0.518    0.482
ab55        0.551    0.449
ab58        0.584    0.416
ab61        0.616    0.384
ab64        0.649    0.351
ab68        0.682    0.318
ab71        0.714    0.286
ab74        0.747    0.253
ab77        0.780    0.220
ab80        0.804    0.196

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.886    0.114
fo91        0.919    0.081
fo95        0.952    0.048
fo98.4      0.984    0.016
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp67        0.677    0.323
sp71        0.710    0.290
sp74        0.743    0.257
sp77        0.776    0.224
sp80        0.809    0.191

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op88__0     0.000    0.890    0.110
Op92__0     0.000    0.923    0.077
Op94__0     0.000    0.943    0.057
Op88__3     0.033    0.856    0.107
Op92__3     0.033    0.890    0.075
Op94__3     0.033    0.909    0.055
Op88__6     0.066    0.823    0.103
Op92__6     0.066    0.856    0.072
Op94__6     0.066    0.876    0.054
Op88__9     0.100    0.790    0.099
Op92__9     0.100    0.823    0.070
Op94__9     0.100    0.843    0.052
Op88_13     0.133    0.757    0.096
Op92_13     0.133    0.790    0.067
Op94_13     0.133    0.810    0.050
Op88_16     0.166    0.724    0.092
Op92_16     0.166    0.757    0.064
Op94_16     0.166    0.777    0.048
Op88_16     0.166    0.723    0.092
Op92_16     0.166    0.756    0.064
Op94_16     0.166    0.776    0.048

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_4819     0.034    0.227    0.236    0.447    0.057
Gt_4820     0.034    0.227    0.236    0.480    0.023
Gt_4821     0.034    0.227    0.236    0.503    0.000
Gt_4822     0.034    0.227    0.269    0.076    0.393
Gt_4823     0.034    0.227    0.269    0.110    0.360
Gt_4824     0.034    0.227    0.269    0.144    0.326
Gt_4825     0.034    0.227    0.269    0.177    0.292
Gt_4826     0.034    0.227    0.269    0.211    0.259
Gt_4827     0.034    0.227    0.269    0.245    0.225
Gt_4828     0.034    0.227    0.269    0.278    0.191
Gt_4829     0.034    0.227    0.269    0.312    0.158
Gt_4830     0.034    0.227    0.269    0.346    0.124
Gt_4831     0.034    0.227    0.269    0.379    0.090
Gt_4832     0.034    0.227    0.269    0.413    0.057
Gt_4833     0.034    0.227    0.269    0.447    0.023
Gt_4834     0.034    0.227    0.269    0.470    0.000
Gt_4835     0.034    0.227    0.303    0.076    0.360
Gt_4836     0.034    0.227    0.303    0.110    0.326
Gt_4837     0.034    0.227    0.303    0.144    0.292
Gt_4838     0.034    0.227    0.303    0.177    0.259
Gt_4839     0.034    0.227    0.303    0.211    0.225
Gt_4840     0.034    0.227    0.303    0.245    0.191
Gt_4841     0.034    0.227    0.303    0.278    0.158
Gt_4842     0.034    0.227    0.303    0.312    0.124
Gt_4843     0.034    0.227    0.303    0.346    0.090
Gt_4844     0.034    0.227    0.303    0.379    0.057
Gt_4845     0.034    0.227    0.303    0.413    0.023
Gt_4846     0.034    0.227    0.303    0.436    0.000
Gt_4847     0.034    0.227    0.337    0.076    0.326
Gt_4848     0.034    0.227    0.337    0.110    0.292
Gt_4849     0.034    0.227    0.337    0.144    0.259
Gt_4850     0.034    0.227    0.337    0.177    0.225
Gt_4851     0.034    0.227    0.337    0.211    0.191
Gt_4852     0.034    0.227    0.337    0.245    0.158
Gt_4853     0.034    0.227    0.337    0.278    0.124
Gt_4854     0.034    0.227    0.337    0.312    0.090
Gt_4855     0.034    0.227    0.337    0.346    0.057
Gt_4856     0.034    0.227    0.337    0.379    0.023
Gt_4857     0.034    0.227    0.337    0.402    0.000
Gt_4858     0.034    0.227    0.370    0.076    0.292
Gt_4859     0.034    0.227    0.370    0.110    0.259
Gt_4860     0.034    0.227    0.370    0.144    0.225
Gt_4861     0.034    0.227    0.370    0.177    0.191
Gt_4862     0.034    0.227    0.370    0.211    0.158
Gt_4863     0.034    0.227    0.370    0.245    0.124
Gt_4864     0.034    0.227    0.370    0.278    0.090
Gt_4865     0.034    0.227    0.370    0.312    0.057
Gt_4866     0.034    0.227    0.370    0.346    0.023
Gt_4867     0.034    0.227    0.370    0.369    0.000
Gt_4868     0.034    0.227    0.404    0.076    0.259
Gt_4869     0.034    0.227    0.404    0.110    0.225
Gt_4870     0.034    0.227    0.404    0.144    0.191
Gt_4871     0.034    0.227    0.404    0.177    0.158
Gt_4872     0.034    0.227    0.404    0.211    0.124
Gt_4873     0.034    0.227    0.404    0.245    0.090
Gt_4874     0.034    0.227    0.404    0.278    0.057
Gt_4875     0.034    0.227    0.404    0.312    0.023
Gt_4876     0.034    0.227    0.404    0.335    0.000
Gt_4877     0.034    0.227    0.438    0.076    0.225
Gt_4878     0.034    0.227    0.438    0.110    0.191
Gt_4879     0.034    0.227    0.438    0.144    0.158
Gt_4880     0.034    0.227    0.438    0.177    0.124
Gt_4881     0.034    0.227    0.438    0.211    0.090
Gt_4882     0.034    0.227    0.438    0.245    0.057
Gt_4883     0.034    0.227    0.438    0.278    0.023
Gt_4884     0.034    0.227    0.438    0.301    0.000
Gt_4885     0.034    0.227    0.471    0.076    0.191
Gt_4886     0.034    0.227    0.471    0.110    0.158
Gt_4887     0.034    0.227    0.471    0.144    0.124
Gt_4888     0.034    0.227    0.471    0.177    0.090
Gt_4889     0.034    0.227    0.471    0.211    0.057
Gt_4890     0.034    0.227    0.471    0.245    0.023
Gt_4891     0.034    0.227    0.471    0.268    0.000
Gt_4892     0.034    0.227    0.505    0.076    0.158
Gt_4893     0.034    0.227    0.505    0.110    0.124
Gt_4894     0.034    0.227    0.505    0.144    0.090
Gt_4895     0.034    0.227    0.505    0.177    0.057
Gt_4896     0.034    0.227    0.505    0.211    0.023
Gt_4897     0.034    0.227    0.505    0.234    0.000
Gt_4898     0.034    0.227    0.539    0.076    0.124
Gt_4899     0.034    0.227    0.539    0.110    0.090
Gt_4900     0.034    0.227    0.539    0.144    0.057
Gt_4901     0.034    0.227    0.539    0.177    0.023
Gt_4902     0.034    0.227    0.539    0.200    0.000
Gt_4903     0.034    0.227    0.572    0.076    0.090
Gt_4904     0.034    0.227    0.572    0.110    0.057
Gt_4905     0.034    0.227    0.572    0.144    0.023
Gt_4906     0.034    0.227    0.572    0.167    0.000
Gt_4907     0.034    0.227    0.606    0.076    0.057
Gt_4908     0.034    0.227    0.606    0.110    0.023
Gt_4909     0.034    0.227    0.606    0.133    0.000
Gt_4910     0.034    0.227    0.640    0.076    0.023
Gt_4911     0.034    0.227    0.640    0.099    0.000
Gt_4912     0.034    0.227    0.663    0.076    0.000
Gt_4913     0.034    0.260    0.000    0.076    0.629
Gt_4914     0.034    0.260    0.000    0.110    0.595
Gt_4915     0.034    0.260    0.000    0.144    0.562
Gt_4916     0.034    0.260    0.000    0.177    0.528
Gt_4917     0.034    0.260    0.000    0.211    0.494
Gt_4918     0.034    0.260    0.000    0.245    0.461
Gt_4919     0.034    0.260    0.000    0.278    0.427
Gt_4920     0.034    0.260    0.000    0.312    0.393
Gt_4921     0.034    0.260    0.000    0.346    0.360
Gt_4922     0.034    0.260    0.000    0.379    0.326
Gt_4923     0.034    0.260    0.000    0.413    0.292
Gt_4924     0.034    0.260    0.000    0.447    0.259
Gt_4925     0.034    0.260    0.000    0.480    0.225
Gt_4926     0.034    0.260    0.000    0.514    0.191
Gt_4927     0.034    0.260    0.000    0.548    0.158
Gt_4928     0.034    0.260    0.000    0.581    0.124
Gt_4929     0.034    0.260    0.000    0.615    0.090
Gt_4930     0.034    0.260    0.000    0.649    0.057
Gt_4931     0.034    0.260    0.000    0.682    0.023
Gt_4932     0.034    0.260    0.000    0.705    0.000
Gt_4933     0.034    0.260    0.034    0.076    0.595
Gt_4934     0.034    0.260    0.034    0.110    0.562
Gt_4935     0.034    0.260    0.034    0.144    0.528
Gt_4936     0.034    0.260    0.034    0.177    0.494
Gt_4937     0.034    0.260    0.034    0.211    0.461
Gt_4938     0.034    0.260    0.034    0.245    0.427
Gt_4939     0.034    0.260    0.034    0.278    0.393
Gt_4940     0.034    0.260    0.034    0.312    0.360
Gt_4941     0.034    0.260    0.034    0.346    0.326
Gt_4942     0.034    0.260    0.034    0.379    0.292
Gt_4943     0.034    0.260    0.034    0.413    0.259
Gt_4944     0.034    0.260    0.034    0.447    0.225
Gt_4945     0.034    0.260    0.034    0.480    0.191
Gt_4946     0.034    0.260    0.034    0.514    0.158
Gt_4947     0.034    0.260    0.034    0.548    0.124
Gt_4948     0.034    0.260    0.034    0.581    0.090
Gt_4949     0.034    0.260    0.034    0.615    0.057
Gt_4950     0.034    0.260    0.034    0.649    0.023
Gt_4951     0.034    0.260    0.034    0.672    0.000
Gt_4952     0.034    0.260    0.067    0.076    0.562
Gt_4953     0.034    0.260    0.067    0.110    0.528
Gt_4954     0.034    0.260    0.067    0.144    0.494
Gt_4955     0.034    0.260    0.067    0.177    0.461
Gt_4956     0.034    0.260    0.067    0.211    0.427
Gt_4957     0.034    0.260    0.067    0.245    0.393
Gt_4958     0.034    0.260    0.067    0.278    0.360
Gt_4959     0.034    0.260    0.067    0.312    0.326
Gt_4960     0.034    0.260    0.067    0.346    0.292
Gt_4961     0.034    0.260    0.067    0.379    0.259
Gt_4962     0.034    0.260    0.067    0.413    0.225
Gt_4963     0.034    0.260    0.067    0.447    0.191
Gt_4964     0.034    0.260    0.067    0.480    0.158
Gt_4965     0.034    0.260    0.067    0.514    0.124
Gt_4966     0.034    0.260    0.067    0.548    0.090
Gt_4967     0.034    0.260    0.067    0.581    0.057
Gt_4968     0.034    0.260    0.067    0.615    0.023
Gt_4969     0.034    0.260    0.067    0.638    0.000
Gt_4970     0.034    0.260    0.101    0.076    0.528
Gt_4971     0.034    0.260    0.101    0.110    0.494
Gt_4972     0.034    0.260    0.101    0.144    0.461
Gt_4973     0.034    0.260    0.101    0.177    0.427
Gt_4974     0.034    0.260    0.101    0.211    0.393
Gt_4975     0.034    0.260    0.101    0.245    0.360
Gt_4976     0.034    0.260    0.101    0.278    0.326
Gt_4977     0.034    0.260    0.101    0.312    0.292
Gt_4978     0.034    0.260    0.101    0.346    0.259
Gt_4979     0.034    0.260    0.101    0.379    0.225
Gt_4980     0.034    0.260    0.101    0.413    0.191
Gt_4981     0.034    0.260    0.101    0.447    0.158
Gt_4982     0.034    0.260    0.101    0.480    0.124
Gt_4983     0.034    0.260    0.101    0.514    0.090
Gt_4984     0.034    0.260    0.101    0.548    0.057
Gt_4985     0.034    0.260    0.101    0.581    0.023
Gt_4986     0.034    0.260    0.101    0.604    0.000
Gt_4987     0.034    0.260    0.135    0.076    0.494
Gt_4988     0.034    0.260    0.135    0.110    0.461
Gt_4989     0.034    0.260    0.135    0.144    0.427
Gt_4990     0.034    0.260    0.135    0.177    0.393
Gt_4991     0.034    0.260    0.135    0.211    0.360
Gt_4992     0.034    0.260    0.135    0.245    0.326
Gt_4993     0.034    0.260    0.135    0.278    0.292
Gt_4994     0.034    0.260    0.135    0.312    0.259
Gt_4995     0.034    0.260    0.135    0.346    0.225
Gt_4996     0.034    0.260    0.135    0.379    0.191
Gt_4997     0.034    0.260    0.135    0.413    0.158
Gt_4998     0.034    0.260    0.135    0.447    0.124
Gt_4999     0.034    0.260    0.135    0.480    0.090
Gt_5000     0.034    0.260    0.135    0.514    0.057
Gt_5001     0.034    0.260    0.135    0.548    0.023
Gt_5002     0.034    0.260    0.135    0.571    0.000
Gt_5003     0.034    0.260    0.168    0.076    0.461
Gt_5004     0.034    0.260    0.168    0.110    0.427
Gt_5005     0.034    0.260    0.168    0.144    0.393
Gt_5006     0.034    0.260    0.168    0.177    0.360
Gt_5007     0.034    0.260    0.168    0.211    0.326
Gt_5008     0.034    0.260    0.168    0.245    0.292
Gt_5009     0.034    0.260    0.168    0.278    0.259
Gt_5010     0.034    0.260    0.168    0.312    0.225
Gt_5011     0.034    0.260    0.168    0.346    0.191
Gt_5012     0.034    0.260    0.168    0.379    0.158
Gt_5013     0.034    0.260    0.168    0.413    0.124
Gt_5014     0.034    0.260    0.168    0.447    0.090
Gt_5015     0.034    0.260    0.168    0.480    0.057
Gt_5016     0.034    0.260    0.168    0.514    0.023
Gt_5017     0.034    0.260    0.168    0.537    0.000
Gt_5018     0.034    0.260    0.202    0.076    0.427
Gt_5019     0.034    0.260    0.202    0.110    0.393
Gt_5020     0.034    0.260    0.202    0.144    0.360
Gt_5021     0.034    0.260    0.202    0.177    0.326
Gt_5022     0.034    0.260    0.202    0.211    0.292
Gt_5023     0.034    0.260    0.202    0.245    0.259
Gt_5024     0.034    0.260    0.202    0.278    0.225
Gt_5025     0.034    0.260    0.202    0.312    0.191
Gt_5026     0.034    0.260    0.202    0.346    0.158
Gt_5027     0.034    0.260    0.202    0.379    0.124
Gt_5028     0.034    0.260    0.202    0.413    0.090
Gt_5029     0.034    0.260    0.202    0.447    0.057
Gt_5030     0.034    0.260    0.202    0.480    0.023
Gt_5031     0.034    0.260    0.202    0.503    0.000
Gt_5032     0.034    0.260    0.236    0.076    0.393
Gt_5033     0.034    0.260    0.236    0.110    0.360
Gt_5034     0.034    0.260    0.236    0.144    0.326
Gt_5035     0.034    0.260    0.236    0.177    0.292
Gt_5036     0.034    0.260    0.236    0.211    0.259
Gt_5037     0.034    0.260    0.236    0.245    0.225
Gt_5038     0.034    0.260    0.236    0.278    0.191
Gt_5039     0.034    0.260    0.236    0.312    0.158
Gt_5040     0.034    0.260    0.236    0.346    0.124
Gt_5041     0.034    0.260    0.236    0.379    0.090
Gt_5042     0.034    0.260    0.236    0.413    0.057
Gt_5043     0.034    0.260    0.236    0.447    0.023
Gt_5044     0.034    0.260    0.236    0.470    0.000
Gt_5045     0.034    0.260    0.269    0.076    0.360
Gt_5046     0.034    0.260    0.269    0.110    0.326
Gt_5047     0.034    0.260    0.269    0.144    0.292
Gt_5048     0.034    0.260    0.269    0.177    0.259
Gt_5049     0.034    0.260    0.269    0.211    0.225
Gt_5050     0.034    0.260    0.269    0.245    0.191
Gt_5051     0.034    0.260    0.269    0.278    0.158
Gt_5052     0.034    0.260    0.269    0.312    0.124
Gt_5053     0.034    0.260    0.269    0.346    0.090
Gt_5054     0.034    0.260    0.269    0.379    0.057
Gt_5055     0.034    0.260    0.269    0.413    0.023
Gt_5056     0.034    0.260    0.269    0.436    0.000
Gt_5057     0.034    0.260    0.303    0.076    0.326
Gt_5058     0.034    0.260    0.303    0.110    0.292
Gt_5059     0.034    0.260    0.303    0.144    0.259
Gt_5060     0.034    0.260    0.303    0.177    0.225
Gt_5061     0.034    0.260    0.303    0.211    0.191
Gt_5062     0.034    0.260    0.303    0.245    0.158
Gt_5063     0.034    0.260    0.303    0.278    0.124
Gt_5064     0.034    0.260    0.303    0.312    0.090
Gt_5065     0.034    0.260    0.303    0.346    0.057
Gt_5066     0.034    0.260    0.303    0.379    0.023
Gt_5067     0.034    0.260    0.303    0.402    0.000
Gt_5068     0.034    0.260    0.337    0.076    0.292
Gt_5069     0.034    0.260    0.337    0.110    0.259
Gt_5070     0.034    0.260    0.337    0.144    0.225
Gt_5071     0.034    0.260    0.337    0.177    0.191
Gt_5072     0.034    0.260    0.337    0.211    0.158
Gt_5073     0.034    0.260    0.337    0.245    0.124
Gt_5074     0.034    0.260    0.337    0.278    0.090
Gt_5075     0.034    0.260    0.337    0.312    0.057
Gt_5076     0.034    0.260    0.337    0.346    0.023
Gt_5077     0.034    0.260    0.337    0.369    0.000
Gt_5078     0.034    0.260    0.370    0.076    0.259
Gt_5079     0.034    0.260    0.370    0.110    0.225
Gt_5080     0.034    0.260    0.370    0.144    0.191
Gt_5081     0.034    0.260    0.370    0.177    0.158
Gt_5082     0.034    0.260    0.370    0.211    0.124
Gt_5083     0.034    0.260    0.370    0.245    0.090
Gt_5084     0.034    0.260    0.370    0.278    0.057
Gt_5085     0.034    0.260    0.370    0.312    0.023
Gt_5086     0.034    0.260    0.370    0.335    0.000
Gt_5087     0.034    0.260    0.404    0.076    0.225
Gt_5088     0.034    0.260    0.404    0.110    0.191
Gt_5089     0.034    0.260    0.404    0.144    0.158
Gt_5090     0.034    0.260    0.404    0.177    0.124
Gt_5091     0.034    0.260    0.404    0.211    0.090
Gt_5092     0.034    0.260    0.404    0.245    0.057
Gt_5093     0.034    0.260    0.404    0.278    0.023
Gt_5094     0.034    0.260    0.404    0.301    0.000
Gt_5095     0.034    0.260    0.438    0.076    0.191
Gt_5096     0.034    0.260    0.438    0.110    0.158
Gt_5097     0.034    0.260    0.438    0.144    0.124
Gt_5098     0.034    0.260    0.438    0.177    0.090
Gt_5099     0.034    0.260    0.438    0.211    0.057
Gt_5100     0.034    0.260    0.438    0.245    0.023
Gt_5101     0.034    0.260    0.438    0.268    0.000
Gt_5102     0.034    0.260    0.471    0.076    0.158
Gt_5103     0.034    0.260    0.471    0.110    0.124
Gt_5104     0.034    0.260    0.471    0.144    0.090
Gt_5105     0.034    0.260    0.471    0.177    0.057
Gt_5106     0.034    0.260    0.471    0.211    0.023
Gt_5107     0.034    0.260    0.471    0.234    0.000
Gt_5108     0.034    0.260    0.505    0.076    0.124
Gt_5109     0.034    0.260    0.505    0.110    0.090
Gt_5110     0.034    0.260    0.505    0.144    0.057
Gt_5111     0.034    0.260    0.505    0.177    0.023
Gt_5112     0.034    0.260    0.505    0.200    0.000
Gt_5113     0.034    0.260    0.539    0.076    0.090
Gt_5114     0.034    0.260    0.539    0.110    0.057
Gt_5115     0.034    0.260    0.539    0.144    0.023
Gt_5116     0.034    0.260    0.539    0.167    0.000
Gt_5117     0.034    0.260    0.572    0.076    0.057
Gt_5118     0.034    0.260    0.572    0.110    0.023
Gt_5119     0.034    0.260    0.572    0.133    0.000
Gt_5120     0.034    0.260    0.606    0.076    0.023
Gt_5121     0.034    0.260    0.606    0.099    0.000
Gt_5122     0.034    0.260    0.629    0.076    0.000
Gt_5123     0.034    0.294    0.000    0.076    0.595
Gt_5124     0.034    0.294    0.000    0.110    0.562
Gt_5125     0.034    0.294    0.000    0.144    0.528
Gt_5126     0.034    0.294    0.000    0.177    0.494
Gt_5127     0.034    0.294    0.000    0.211    0.461
Gt_5128     0.034    0.294    0.000    0.245    0.427
Gt_5129     0.034    0.294    0.000    0.278    0.393
Gt_5130     0.034    0.294    0.000    0.312    0.360
Gt_5131     0.034    0.294    0.000    0.346    0.326
Gt_5132     0.034    0.294    0.000    0.379    0.292
Gt_5133     0.034    0.294    0.000    0.413    0.259
Gt_5134     0.034    0.294    0.000    0.447    0.225
Gt_5135     0.034    0.294    0.000    0.480    0.191
Gt_5136     0.034    0.294    0.000    0.514    0.158
Gt_5137     0.034    0.294    0.000    0.548    0.124
Gt_5138     0.034    0.294    0.000    0.581    0.090
Gt_5139     0.034    0.294    0.000    0.615    0.057
Gt_5140     0.034    0.294    0.000    0.649    0.023
Gt_5141     0.034    0.294    0.000    0.672    0.000
Gt_5142     0.034    0.294    0.034    0.076    0.562
Gt_5143     0.034    0.294    0.034    0.110    0.528
Gt_5144     0.034    0.294    0.034    0.144    0.494
Gt_5145     0.034    0.294    0.034    0.177    0.461
Gt_5146     0.034    0.294    0.034    0.211    0.427
Gt_5147     0.034    0.294    0.034    0.245    0.393
Gt_5148     0.034    0.294    0.034    0.278    0.360
Gt_5149     0.034    0.294    0.034    0.312    0.326
Gt_5150     0.034    0.294    0.034    0.346    0.292
Gt_5151     0.034    0.294    0.034    0.379    0.259
Gt_5152     0.034    0.294    0.034    0.413    0.225
Gt_5153     0.034    0.294    0.034    0.447    0.191
Gt_5154     0.034    0.294    0.034    0.480    0.158
Gt_5155     0.034    0.294    0.034    0.514    0.124
Gt_5156     0.034    0.294    0.034    0.548    0.090
Gt_5157     0.034    0.294    0.034    0.581    0.057
Gt_5158     0.034    0.294    0.034    0.615    0.023
Gt_5159     0.034    0.294    0.034    0.638    0.000
Gt_5160     0.034    0.294    0.067    0.076    0.528
Gt_5161     0.034    0.294    0.067    0.110    0.494
Gt_5162     0.034    0.294    0.067    0.144    0.461
Gt_5163     0.034    0.294    0.067    0.177    0.427
Gt_5164     0.034    0.294    0.067    0.211    0.393
Gt_5165     0.034    0.294    0.067    0.245    0.360
Gt_5166     0.034    0.294    0.067    0.278    0.326
Gt_5167     0.034    0.294    0.067    0.312    0.292
Gt_5168     0.034    0.294    0.067    0.346    0.259
Gt_5169     0.034    0.294    0.067    0.379    0.225
Gt_5170     0.034    0.294    0.067    0.413    0.191
Gt_5171     0.034    0.294    0.067    0.447    0.158
Gt_5172     0.034    0.294    0.067    0.480    0.124
Gt_5173     0.034    0.294    0.067    0.514    0.090
Gt_5174     0.034    0.294    0.067    0.548    0.057
Gt_5175     0.034    0.294    0.067    0.581    0.023
Gt_5176     0.034    0.294    0.067    0.604    0.000
Gt_5177     0.034    0.294    0.101    0.076    0.494
Gt_5178     0.034    0.294    0.101    0.110    0.461
Gt_5179     0.034    0.294    0.101    0.144    0.427
Gt_5180     0.034    0.294    0.101    0.177    0.393
Gt_5181     0.034    0.294    0.101    0.211    0.360
Gt_5182     0.034    0.294    0.101    0.245    0.326
Gt_5183     0.034    0.294    0.101    0.278    0.292
Gt_5184     0.034    0.294    0.101    0.312    0.259
Gt_5185     0.034    0.294    0.101    0.346    0.225
Gt_5186     0.034    0.294    0.101    0.379    0.191
Gt_5187     0.034    0.294    0.101    0.413    0.158
Gt_5188     0.034    0.294    0.101    0.447    0.124
Gt_5189     0.034    0.294    0.101    0.480    0.090
Gt_5190     0.034    0.294    0.101    0.514    0.057
Gt_5191     0.034    0.294    0.101    0.548    0.023
Gt_5192     0.034    0.294    0.101    0.571    0.000
Gt_5193     0.034    0.294    0.135    0.076    0.461
Gt_5194     0.034    0.294    0.135    0.110    0.427
Gt_5195     0.034    0.294    0.135    0.144    0.393
Gt_5196     0.034    0.294    0.135    0.177    0.360
Gt_5197     0.034    0.294    0.135    0.211    0.326
Gt_5198     0.034    0.294    0.135    0.245    0.292
Gt_5199     0.034    0.294    0.135    0.278    0.259
Gt_5200     0.034    0.294    0.135    0.312    0.225
Gt_5201     0.034    0.294    0.135    0.346    0.191
Gt_5202     0.034    0.294    0.135    0.379    0.158
Gt_5203     0.034    0.294    0.135    0.413    0.124
Gt_5204     0.034    0.294    0.135    0.447    0.090
Gt_5205     0.034    0.294    0.135    0.480    0.057
Gt_5206     0.034    0.294    0.135    0.514    0.023
Gt_5207     0.034    0.294    0.135    0.537    0.000
Gt_5208     0.034    0.294    0.168    0.076    0.427
Gt_5209     0.034    0.294    0.168    0.110    0.393
Gt_5210     0.034    0.294    0.168    0.144    0.360
Gt_5211     0.034    0.294    0.168    0.177    0.326
Gt_5212     0.034    0.294    0.168    0.211    0.292
Gt_5213     0.034    0.294    0.168    0.245    0.259
Gt_5214     0.034    0.294    0.168    0.278    0.225
Gt_5215     0.034    0.294    0.168    0.312    0.191
Gt_5216     0.034    0.294    0.168    0.346    0.158
Gt_5217     0.034    0.294    0.168    0.379    0.124
Gt_5218     0.034    0.294    0.168    0.413    0.090
Gt_5219     0.034    0.294    0.168    0.447    0.057
Gt_5220     0.034    0.294    0.168    0.480    0.023
Gt_5221     0.034    0.294    0.168    0.503    0.000
Gt_5222     0.034    0.294    0.202    0.076    0.393
Gt_5223     0.034    0.294    0.202    0.110    0.360
Gt_5224     0.034    0.294    0.202    0.144    0.326
Gt_5225     0.034    0.294    0.202    0.177    0.292
Gt_5226     0.034    0.294    0.202    0.211    0.259
Gt_5227     0.034    0.294    0.202    0.245    0.225
Gt_5228     0.034    0.294    0.202    0.278    0.191
Gt_5229     0.034    0.294    0.202    0.312    0.158
Gt_5230     0.034    0.294    0.202    0.346    0.124
Gt_5231     0.034    0.294    0.202    0.379    0.090
Gt_5232     0.034    0.294    0.202    0.413    0.057
Gt_5233     0.034    0.294    0.202    0.447    0.023
Gt_5234     0.034    0.294    0.202    0.470    0.000
Gt_5235     0.034    0.294    0.236    0.076    0.360
Gt_5236     0.034    0.294    0.236    0.110    0.326
Gt_5237     0.034    0.294    0.236    0.144    0.292
Gt_5238     0.034    0.294    0.236    0.177    0.259
Gt_5239     0.034    0.294    0.236    0.211    0.225
Gt_5240     0.034    0.294    0.236    0.245    0.191
Gt_5241     0.034    0.294    0.236    0.278    0.158
Gt_5242     0.034    0.294    0.236    0.312    0.124
Gt_5243     0.034    0.294    0.236    0.346    0.090
Gt_5244     0.034    0.294    0.236    0.379    0.057
Gt_5245     0.034    0.294    0.236    0.413    0.023
Gt_5246     0.034    0.294    0.236    0.436    0.000
Gt_5247     0.034    0.294    0.269    0.076    0.326
Gt_5248     0.034    0.294    0.269    0.110    0.292
Gt_5249     0.034    0.294    0.269    0.144    0.259
Gt_5250     0.034    0.294    0.269    0.177    0.225
Gt_5251     0.034    0.294    0.269    0.211    0.191
Gt_5252     0.034    0.294    0.269    0.245    0.158
Gt_5253     0.034    0.294    0.269    0.278    0.124
Gt_5254     0.034    0.294    0.269    0.312    0.090
Gt_5255     0.034    0.294    0.269    0.346    0.057
Gt_5256     0.034    0.294    0.269    0.379    0.023
Gt_5257     0.034    0.294    0.269    0.402    0.000
Gt_5258     0.034    0.294    0.303    0.076    0.292
Gt_5259     0.034    0.294    0.303    0.110    0.259
Gt_5260     0.034    0.294    0.303    0.144    0.225
Gt_5261     0.034    0.294    0.303    0.177    0.191
Gt_5262     0.034    0.294    0.303    0.211    0.158
Gt_5263     0.034    0.294    0.303    0.245    0.124
Gt_5264     0.034    0.294    0.303    0.278    0.090
Gt_5265     0.034    0.294    0.303    0.312    0.057
Gt_5266     0.034    0.294    0.303    0.346    0.023
Gt_5267     0.034    0.294    0.303    0.369    0.000
Gt_5268     0.034    0.294    0.337    0.076    0.259
Gt_5269     0.034    0.294    0.337    0.110    0.225
Gt_5270     0.034    0.294    0.337    0.144    0.191
Gt_5271     0.034    0.294    0.337    0.177    0.158
Gt_5272     0.034    0.294    0.337    0.211    0.124
Gt_5273     0.034    0.294    0.337    0.245    0.090
Gt_5274     0.034    0.294    0.337    0.278    0.057
Gt_5275     0.034    0.294    0.337    0.312    0.023
Gt_5276     0.034    0.294    0.337    0.335    0.000
Gt_5277     0.034    0.294    0.370    0.076    0.225
Gt_5278     0.034    0.294    0.370    0.110    0.191
Gt_5279     0.034    0.294    0.370    0.144    0.158
Gt_5280     0.034    0.294    0.370    0.177    0.124
Gt_5281     0.034    0.294    0.370    0.211    0.090
Gt_5282     0.034    0.294    0.370    0.245    0.057
Gt_5283     0.034    0.294    0.370    0.278    0.023
Gt_5284     0.034    0.294    0.370    0.301    0.000
Gt_5285     0.034    0.294    0.404    0.076    0.191
Gt_5286     0.034    0.294    0.404    0.110    0.158
Gt_5287     0.034    0.294    0.404    0.144    0.124
Gt_5288     0.034    0.294    0.404    0.177    0.090
Gt_5289     0.034    0.294    0.404    0.211    0.057
Gt_5290     0.034    0.294    0.404    0.245    0.023
Gt_5291     0.034    0.294    0.404    0.268    0.000
Gt_5292     0.034    0.294    0.438    0.076    0.158
Gt_5293     0.034    0.294    0.438    0.110    0.124
Gt_5294     0.034    0.294    0.438    0.144    0.090
Gt_5295     0.034    0.294    0.438    0.177    0.057
Gt_5296     0.034    0.294    0.438    0.211    0.023
Gt_5297     0.034    0.294    0.438    0.234    0.000
Gt_5298     0.034    0.294    0.471    0.076    0.124
