
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab11        0.116    0.884
ab14        0.148    0.852
ab18        0.181    0.819
ab21        0.214    0.786
ab24        0.246    0.754
ab27        0.279    0.721
ab31        0.312    0.688
ab34        0.344    0.656
ab37        0.377    0.623
ab40        0.410    0.590
ab44        0.442    0.558
ab47        0.475    0.525
ab50        0.508    0.492
ab52        0.524    0.476

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.884    0.116
fo91        0.917    0.083
fo94        0.949    0.051
fo96.4      0.964    0.036

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp78        0.789    0.211
sp80        0.809    0.191

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op90__0     0.000    0.904    0.096
Op93__0     0.000    0.938    0.062
Op94__0     0.000    0.943    0.057
Op90__3     0.033    0.871    0.092
Op93__3     0.033    0.904    0.060
Op94__3     0.033    0.910    0.055
Op90__6     0.066    0.838    0.089
Op93__6     0.066    0.871    0.058
Op94__6     0.066    0.877    0.053
Op90__9     0.100    0.805    0.086
Op93__9     0.100    0.838    0.056
Op94__9     0.100    0.844    0.051
Op90_13     0.133    0.772    0.083
Op93_13     0.133    0.805    0.054
Op94_13     0.133    0.811    0.049
Op90_16     0.166    0.739    0.080
Op93_16     0.166    0.772    0.052
Op94_16     0.166    0.778    0.047
Op90_17     0.173    0.731    0.079
Op93_17     0.173    0.764    0.052
Op94_17     0.173    0.770    0.047

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_1787     0.039    0.143    0.305    0.508    0.004
Gt_1788     0.039    0.143    0.305    0.512    0.000
Gt_1789     0.039    0.143    0.339    0.036    0.441
Gt_1790     0.039    0.143    0.339    0.070    0.408
Gt_1791     0.039    0.143    0.339    0.104    0.374
Gt_1792     0.039    0.143    0.339    0.137    0.340
Gt_1793     0.039    0.143    0.339    0.171    0.307
Gt_1794     0.039    0.143    0.339    0.205    0.273
Gt_1795     0.039    0.143    0.339    0.238    0.239
Gt_1796     0.039    0.143    0.339    0.272    0.206
Gt_1797     0.039    0.143    0.339    0.306    0.172
Gt_1798     0.039    0.143    0.339    0.339    0.138
Gt_1799     0.039    0.143    0.339    0.373    0.105
Gt_1800     0.039    0.143    0.339    0.407    0.071
Gt_1801     0.039    0.143    0.339    0.440    0.037
Gt_1802     0.039    0.143    0.339    0.474    0.004
Gt_1803     0.039    0.143    0.339    0.478    0.000
Gt_1804     0.039    0.143    0.373    0.036    0.408
Gt_1805     0.039    0.143    0.373    0.070    0.374
Gt_1806     0.039    0.143    0.373    0.104    0.340
Gt_1807     0.039    0.143    0.373    0.137    0.307
Gt_1808     0.039    0.143    0.373    0.171    0.273
Gt_1809     0.039    0.143    0.373    0.205    0.239
Gt_1810     0.039    0.143    0.373    0.238    0.206
Gt_1811     0.039    0.143    0.373    0.272    0.172
Gt_1812     0.039    0.143    0.373    0.306    0.138
Gt_1813     0.039    0.143    0.373    0.339    0.105
Gt_1814     0.039    0.143    0.373    0.373    0.071
Gt_1815     0.039    0.143    0.373    0.407    0.037
Gt_1816     0.039    0.143    0.373    0.440    0.004
Gt_1817     0.039    0.143    0.373    0.444    0.000
Gt_1818     0.039    0.143    0.406    0.036    0.374
Gt_1819     0.039    0.143    0.406    0.070    0.340
Gt_1820     0.039    0.143    0.406    0.104    0.307
Gt_1821     0.039    0.143    0.406    0.137    0.273
Gt_1822     0.039    0.143    0.406    0.171    0.239
Gt_1823     0.039    0.143    0.406    0.205    0.206
Gt_1824     0.039    0.143    0.406    0.238    0.172
Gt_1825     0.039    0.143    0.406    0.272    0.138
Gt_1826     0.039    0.143    0.406    0.306    0.105
Gt_1827     0.039    0.143    0.406    0.339    0.071
Gt_1828     0.039    0.143    0.406    0.373    0.037
Gt_1829     0.039    0.143    0.406    0.407    0.004
Gt_1830     0.039    0.143    0.406    0.411    0.000
Gt_1831     0.039    0.143    0.440    0.036    0.340
Gt_1832     0.039    0.143    0.440    0.070    0.307
Gt_1833     0.039    0.143    0.440    0.104    0.273
Gt_1834     0.039    0.143    0.440    0.137    0.239
Gt_1835     0.039    0.143    0.440    0.171    0.206
Gt_1836     0.039    0.143    0.440    0.205    0.172
Gt_1837     0.039    0.143    0.440    0.238    0.138
Gt_1838     0.039    0.143    0.440    0.272    0.105
Gt_1839     0.039    0.143    0.440    0.306    0.071
Gt_1840     0.039    0.143    0.440    0.339    0.037
Gt_1841     0.039    0.143    0.440    0.373    0.004
Gt_1842     0.039    0.143    0.440    0.377    0.000
Gt_1843     0.039    0.143    0.474    0.036    0.307
Gt_1844     0.039    0.143    0.474    0.070    0.273
Gt_1845     0.039    0.143    0.474    0.104    0.239
Gt_1846     0.039    0.143    0.474    0.137    0.206
Gt_1847     0.039    0.143    0.474    0.171    0.172
Gt_1848     0.039    0.143    0.474    0.205    0.138
Gt_1849     0.039    0.143    0.474    0.238    0.105
Gt_1850     0.039    0.143    0.474    0.272    0.071
Gt_1851     0.039    0.143    0.474    0.306    0.037
Gt_1852     0.039    0.143    0.474    0.339    0.004
Gt_1853     0.039    0.143    0.474    0.343    0.000
Gt_1854     0.039    0.143    0.507    0.036    0.273
Gt_1855     0.039    0.143    0.507    0.070    0.239
Gt_1856     0.039    0.143    0.507    0.104    0.206
Gt_1857     0.039    0.143    0.507    0.137    0.172
Gt_1858     0.039    0.143    0.507    0.171    0.138
Gt_1859     0.039    0.143    0.507    0.205    0.105
Gt_1860     0.039    0.143    0.507    0.238    0.071
Gt_1861     0.039    0.143    0.507    0.272    0.037
Gt_1862     0.039    0.143    0.507    0.306    0.004
Gt_1863     0.039    0.143    0.507    0.310    0.000
Gt_1864     0.039    0.143    0.541    0.036    0.239
Gt_1865     0.039    0.143    0.541    0.070    0.206
Gt_1866     0.039    0.143    0.541    0.104    0.172
Gt_1867     0.039    0.143    0.541    0.137    0.138
Gt_1868     0.039    0.143    0.541    0.171    0.105
Gt_1869     0.039    0.143    0.541    0.205    0.071
Gt_1870     0.039    0.143    0.541    0.238    0.037
Gt_1871     0.039    0.143    0.541    0.272    0.004
Gt_1872     0.039    0.143    0.541    0.276    0.000
Gt_1873     0.039    0.143    0.575    0.036    0.206
Gt_1874     0.039    0.143    0.575    0.070    0.172
Gt_1875     0.039    0.143    0.575    0.104    0.138
Gt_1876     0.039    0.143    0.575    0.137    0.105
Gt_1877     0.039    0.143    0.575    0.171    0.071
Gt_1878     0.039    0.143    0.575    0.205    0.037
Gt_1879     0.039    0.143    0.575    0.238    0.004
Gt_1880     0.039    0.143    0.575    0.242    0.000
Gt_1881     0.039    0.143    0.608    0.036    0.172
Gt_1882     0.039    0.143    0.608    0.070    0.138
Gt_1883     0.039    0.143    0.608    0.104    0.105
Gt_1884     0.039    0.143    0.608    0.137    0.071
Gt_1885     0.039    0.143    0.608    0.171    0.037
Gt_1886     0.039    0.143    0.608    0.205    0.004
Gt_1887     0.039    0.143    0.608    0.209    0.000
Gt_1888     0.039    0.143    0.642    0.036    0.138
Gt_1889     0.039    0.143    0.642    0.070    0.105
Gt_1890     0.039    0.143    0.642    0.104    0.071
Gt_1891     0.039    0.143    0.642    0.137    0.037
Gt_1892     0.039    0.143    0.642    0.171    0.004
Gt_1893     0.039    0.143    0.642    0.175    0.000
Gt_1894     0.039    0.143    0.676    0.036    0.105
Gt_1895     0.039    0.143    0.676    0.070    0.071
Gt_1896     0.039    0.143    0.676    0.104    0.037
Gt_1897     0.039    0.143    0.676    0.137    0.004
Gt_1898     0.039    0.143    0.676    0.141    0.000
Gt_1899     0.039    0.143    0.709    0.036    0.071
Gt_1900     0.039    0.143    0.709    0.070    0.037
Gt_1901     0.039    0.143    0.709    0.104    0.004
Gt_1902     0.039    0.143    0.709    0.108    0.000
Gt_1903     0.039    0.143    0.739    0.036    0.042
Gt_1904     0.039    0.143    0.739    0.070    0.008
Gt_1905     0.039    0.143    0.739    0.078    0.000
Gt_1906     0.039    0.177    0.036    0.036    0.711
Gt_1907     0.039    0.177    0.036    0.070    0.677
Gt_1908     0.039    0.177    0.036    0.104    0.643
Gt_1909     0.039    0.177    0.036    0.137    0.610
Gt_1910     0.039    0.177    0.036    0.171    0.576
Gt_1911     0.039    0.177    0.036    0.205    0.542
Gt_1912     0.039    0.177    0.036    0.238    0.509
Gt_1913     0.039    0.177    0.036    0.272    0.475
Gt_1914     0.039    0.177    0.036    0.306    0.441
Gt_1915     0.039    0.177    0.036    0.339    0.408
Gt_1916     0.039    0.177    0.036    0.373    0.374
Gt_1917     0.039    0.177    0.036    0.407    0.340
Gt_1918     0.039    0.177    0.036    0.440    0.307
Gt_1919     0.039    0.177    0.036    0.474    0.273
Gt_1920     0.039    0.177    0.036    0.508    0.239
Gt_1921     0.039    0.177    0.036    0.541    0.206
Gt_1922     0.039    0.177    0.036    0.575    0.172
Gt_1923     0.039    0.177    0.036    0.609    0.138
Gt_1924     0.039    0.177    0.036    0.642    0.105
Gt_1925     0.039    0.177    0.036    0.676    0.071
Gt_1926     0.039    0.177    0.036    0.710    0.037
Gt_1927     0.039    0.177    0.036    0.730    0.017
Gt_1928     0.039    0.177    0.070    0.036    0.677
Gt_1929     0.039    0.177    0.070    0.070    0.643
Gt_1930     0.039    0.177    0.070    0.104    0.610
Gt_1931     0.039    0.177    0.070    0.137    0.576
Gt_1932     0.039    0.177    0.070    0.171    0.542
Gt_1933     0.039    0.177    0.070    0.205    0.509
Gt_1934     0.039    0.177    0.070    0.238    0.475
Gt_1935     0.039    0.177    0.070    0.272    0.441
Gt_1936     0.039    0.177    0.070    0.306    0.408
Gt_1937     0.039    0.177    0.070    0.339    0.374
Gt_1938     0.039    0.177    0.070    0.373    0.340
Gt_1939     0.039    0.177    0.070    0.407    0.307
Gt_1940     0.039    0.177    0.070    0.440    0.273
Gt_1941     0.039    0.177    0.070    0.474    0.239
Gt_1942     0.039    0.177    0.070    0.508    0.206
Gt_1943     0.039    0.177    0.070    0.541    0.172
Gt_1944     0.039    0.177    0.070    0.575    0.138
Gt_1945     0.039    0.177    0.070    0.609    0.105
Gt_1946     0.039    0.177    0.070    0.642    0.071
Gt_1947     0.039    0.177    0.070    0.676    0.037
Gt_1948     0.039    0.177    0.070    0.710    0.004
Gt_1949     0.039    0.177    0.070    0.714    0.000
Gt_1950     0.039    0.177    0.103    0.036    0.643
Gt_1951     0.039    0.177    0.103    0.070    0.610
Gt_1952     0.039    0.177    0.103    0.104    0.576
Gt_1953     0.039    0.177    0.103    0.137    0.542
Gt_1954     0.039    0.177    0.103    0.171    0.509
Gt_1955     0.039    0.177    0.103    0.205    0.475
Gt_1956     0.039    0.177    0.103    0.238    0.441
Gt_1957     0.039    0.177    0.103    0.272    0.408
Gt_1958     0.039    0.177    0.103    0.306    0.374
Gt_1959     0.039    0.177    0.103    0.339    0.340
Gt_1960     0.039    0.177    0.103    0.373    0.307
Gt_1961     0.039    0.177    0.103    0.407    0.273
Gt_1962     0.039    0.177    0.103    0.440    0.239
Gt_1963     0.039    0.177    0.103    0.474    0.206
Gt_1964     0.039    0.177    0.103    0.508    0.172
Gt_1965     0.039    0.177    0.103    0.541    0.138
Gt_1966     0.039    0.177    0.103    0.575    0.105
Gt_1967     0.039    0.177    0.103    0.609    0.071
Gt_1968     0.039    0.177    0.103    0.642    0.037
Gt_1969     0.039    0.177    0.103    0.676    0.004
Gt_1970     0.039    0.177    0.103    0.680    0.000
Gt_1971     0.039    0.177    0.137    0.036    0.610
Gt_1972     0.039    0.177    0.137    0.070    0.576
Gt_1973     0.039    0.177    0.137    0.104    0.542
Gt_1974     0.039    0.177    0.137    0.137    0.509
Gt_1975     0.039    0.177    0.137    0.171    0.475
Gt_1976     0.039    0.177    0.137    0.205    0.441
Gt_1977     0.039    0.177    0.137    0.238    0.408
Gt_1978     0.039    0.177    0.137    0.272    0.374
Gt_1979     0.039    0.177    0.137    0.306    0.340
Gt_1980     0.039    0.177    0.137    0.339    0.307
Gt_1981     0.039    0.177    0.137    0.373    0.273
Gt_1982     0.039    0.177    0.137    0.407    0.239
Gt_1983     0.039    0.177    0.137    0.440    0.206
Gt_1984     0.039    0.177    0.137    0.474    0.172
Gt_1985     0.039    0.177    0.137    0.508    0.138
Gt_1986     0.039    0.177    0.137    0.541    0.105
Gt_1987     0.039    0.177    0.137    0.575    0.071
Gt_1988     0.039    0.177    0.137    0.609    0.037
Gt_1989     0.039    0.177    0.137    0.642    0.004
Gt_1990     0.039    0.177    0.137    0.646    0.000
Gt_1991     0.039    0.177    0.171    0.036    0.576
Gt_1992     0.039    0.177    0.171    0.070    0.542
Gt_1993     0.039    0.177    0.171    0.104    0.509
Gt_1994     0.039    0.177    0.171    0.137    0.475
Gt_1995     0.039    0.177    0.171    0.171    0.441
Gt_1996     0.039    0.177    0.171    0.205    0.408
Gt_1997     0.039    0.177    0.171    0.238    0.374
Gt_1998     0.039    0.177    0.171    0.272    0.340
Gt_1999     0.039    0.177    0.171    0.306    0.307
Gt_2000     0.039    0.177    0.171    0.339    0.273
Gt_2001     0.039    0.177    0.171    0.373    0.239
Gt_2002     0.039    0.177    0.171    0.407    0.206
Gt_2003     0.039    0.177    0.171    0.440    0.172
Gt_2004     0.039    0.177    0.171    0.474    0.138
Gt_2005     0.039    0.177    0.171    0.508    0.105
Gt_2006     0.039    0.177    0.171    0.541    0.071
Gt_2007     0.039    0.177    0.171    0.575    0.037
Gt_2008     0.039    0.177    0.171    0.609    0.004
Gt_2009     0.039    0.177    0.171    0.613    0.000
Gt_2010     0.039    0.177    0.204    0.036    0.542
Gt_2011     0.039    0.177    0.204    0.070    0.509
Gt_2012     0.039    0.177    0.204    0.104    0.475
Gt_2013     0.039    0.177    0.204    0.137    0.441
Gt_2014     0.039    0.177    0.204    0.171    0.408
Gt_2015     0.039    0.177    0.204    0.205    0.374
Gt_2016     0.039    0.177    0.204    0.238    0.340
Gt_2017     0.039    0.177    0.204    0.272    0.307
Gt_2018     0.039    0.177    0.204    0.306    0.273
Gt_2019     0.039    0.177    0.204    0.339    0.239
Gt_2020     0.039    0.177    0.204    0.373    0.206
Gt_2021     0.039    0.177    0.204    0.407    0.172
Gt_2022     0.039    0.177    0.204    0.440    0.138
Gt_2023     0.039    0.177    0.204    0.474    0.105
Gt_2024     0.039    0.177    0.204    0.508    0.071
Gt_2025     0.039    0.177    0.204    0.541    0.037
Gt_2026     0.039    0.177    0.204    0.575    0.004
Gt_2027     0.039    0.177    0.204    0.579    0.000
Gt_2028     0.039    0.177    0.238    0.036    0.509
Gt_2029     0.039    0.177    0.238    0.070    0.475
Gt_2030     0.039    0.177    0.238    0.104    0.441
Gt_2031     0.039    0.177    0.238    0.137    0.408
Gt_2032     0.039    0.177    0.238    0.171    0.374
Gt_2033     0.039    0.177    0.238    0.205    0.340
Gt_2034     0.039    0.177    0.238    0.238    0.307
Gt_2035     0.039    0.177    0.238    0.272    0.273
Gt_2036     0.039    0.177    0.238    0.306    0.239
Gt_2037     0.039    0.177    0.238    0.339    0.206
Gt_2038     0.039    0.177    0.238    0.373    0.172
Gt_2039     0.039    0.177    0.238    0.407    0.138
Gt_2040     0.039    0.177    0.238    0.440    0.105
Gt_2041     0.039    0.177    0.238    0.474    0.071
Gt_2042     0.039    0.177    0.238    0.508    0.037
Gt_2043     0.039    0.177    0.238    0.541    0.004
Gt_2044     0.039    0.177    0.238    0.545    0.000
Gt_2045     0.039    0.177    0.272    0.036    0.475
Gt_2046     0.039    0.177    0.272    0.070    0.441
Gt_2047     0.039    0.177    0.272    0.104    0.408
Gt_2048     0.039    0.177    0.272    0.137    0.374
Gt_2049     0.039    0.177    0.272    0.171    0.340
Gt_2050     0.039    0.177    0.272    0.205    0.307
Gt_2051     0.039    0.177    0.272    0.238    0.273
Gt_2052     0.039    0.177    0.272    0.272    0.239
Gt_2053     0.039    0.177    0.272    0.306    0.206
Gt_2054     0.039    0.177    0.272    0.339    0.172
Gt_2055     0.039    0.177    0.272    0.373    0.138
Gt_2056     0.039    0.177    0.272    0.407    0.105
Gt_2057     0.039    0.177    0.272    0.440    0.071
Gt_2058     0.039    0.177    0.272    0.474    0.037
Gt_2059     0.039    0.177    0.272    0.508    0.004
Gt_2060     0.039    0.177    0.272    0.512    0.000
Gt_2061     0.039    0.177    0.305    0.036    0.441
Gt_2062     0.039    0.177    0.305    0.070    0.408
Gt_2063     0.039    0.177    0.305    0.104    0.374
Gt_2064     0.039    0.177    0.305    0.137    0.340
Gt_2065     0.039    0.177    0.305    0.171    0.307
Gt_2066     0.039    0.177    0.305    0.205    0.273
Gt_2067     0.039    0.177    0.305    0.238    0.239
Gt_2068     0.039    0.177    0.305    0.272    0.206
Gt_2069     0.039    0.177    0.305    0.306    0.172
Gt_2070     0.039    0.177    0.305    0.339    0.138
Gt_2071     0.039    0.177    0.305    0.373    0.105
Gt_2072     0.039    0.177    0.305    0.407    0.071
Gt_2073     0.039    0.177    0.305    0.440    0.037
Gt_2074     0.039    0.177    0.305    0.474    0.004
Gt_2075     0.039    0.177    0.305    0.478    0.000
Gt_2076     0.039    0.177    0.339    0.036    0.408
Gt_2077     0.039    0.177    0.339    0.070    0.374
Gt_2078     0.039    0.177    0.339    0.104    0.340
Gt_2079     0.039    0.177    0.339    0.137    0.307
Gt_2080     0.039    0.177    0.339    0.171    0.273
Gt_2081     0.039    0.177    0.339    0.205    0.239
Gt_2082     0.039    0.177    0.339    0.238    0.206
Gt_2083     0.039    0.177    0.339    0.272    0.172
Gt_2084     0.039    0.177    0.339    0.306    0.138
Gt_2085     0.039    0.177    0.339    0.339    0.105
Gt_2086     0.039    0.177    0.339    0.373    0.071
Gt_2087     0.039    0.177    0.339    0.407    0.037
Gt_2088     0.039    0.177    0.339    0.440    0.004
Gt_2089     0.039    0.177    0.339    0.444    0.000
Gt_2090     0.039    0.177    0.373    0.036    0.374
Gt_2091     0.039    0.177    0.373    0.070    0.340
Gt_2092     0.039    0.177    0.373    0.104    0.307
Gt_2093     0.039    0.177    0.373    0.137    0.273
Gt_2094     0.039    0.177    0.373    0.171    0.239
Gt_2095     0.039    0.177    0.373    0.205    0.206
Gt_2096     0.039    0.177    0.373    0.238    0.172
Gt_2097     0.039    0.177    0.373    0.272    0.138
Gt_2098     0.039    0.177    0.373    0.306    0.105
Gt_2099     0.039    0.177    0.373    0.339    0.071
Gt_2100     0.039    0.177    0.373    0.373    0.037
Gt_2101     0.039    0.177    0.373    0.407    0.004
Gt_2102     0.039    0.177    0.373    0.411    0.000
Gt_2103     0.039    0.177    0.406    0.036    0.340
Gt_2104     0.039    0.177    0.406    0.070    0.307
Gt_2105     0.039    0.177    0.406    0.104    0.273
Gt_2106     0.039    0.177    0.406    0.137    0.239
Gt_2107     0.039    0.177    0.406    0.171    0.206
Gt_2108     0.039    0.177    0.406    0.205    0.172
Gt_2109     0.039    0.177    0.406    0.238    0.138
Gt_2110     0.039    0.177    0.406    0.272    0.105
Gt_2111     0.039    0.177    0.406    0.306    0.071
Gt_2112     0.039    0.177    0.406    0.339    0.037
Gt_2113     0.039    0.177    0.406    0.373    0.004
Gt_2114     0.039    0.177    0.406    0.377    0.000
Gt_2115     0.039    0.177    0.440    0.036    0.307
Gt_2116     0.039    0.177    0.440    0.070    0.273
Gt_2117     0.039    0.177    0.440    0.104    0.239
Gt_2118     0.039    0.177    0.440    0.137    0.206
Gt_2119     0.039    0.177    0.440    0.171    0.172
Gt_2120     0.039    0.177    0.440    0.205    0.138
Gt_2121     0.039    0.177    0.440    0.238    0.105
Gt_2122     0.039    0.177    0.440    0.272    0.071
Gt_2123     0.039    0.177    0.440    0.306    0.037
Gt_2124     0.039    0.177    0.440    0.339    0.004
Gt_2125     0.039    0.177    0.440    0.343    0.000
Gt_2126     0.039    0.177    0.474    0.036    0.273
Gt_2127     0.039    0.177    0.474    0.070    0.239
Gt_2128     0.039    0.177    0.474    0.104    0.206
Gt_2129     0.039    0.177    0.474    0.137    0.172
Gt_2130     0.039    0.177    0.474    0.171    0.138
Gt_2131     0.039    0.177    0.474    0.205    0.105
Gt_2132     0.039    0.177    0.474    0.238    0.071
Gt_2133     0.039    0.177    0.474    0.272    0.037
Gt_2134     0.039    0.177    0.474    0.306    0.004
Gt_2135     0.039    0.177    0.474    0.310    0.000
Gt_2136     0.039    0.177    0.507    0.036    0.239
Gt_2137     0.039    0.177    0.507    0.070    0.206
Gt_2138     0.039    0.177    0.507    0.104    0.172
Gt_2139     0.039    0.177    0.507    0.137    0.138
Gt_2140     0.039    0.177    0.507    0.171    0.105
Gt_2141     0.039    0.177    0.507    0.205    0.071
Gt_2142     0.039    0.177    0.507    0.238    0.037
Gt_2143     0.039    0.177    0.507    0.272    0.004
Gt_2144     0.039    0.177    0.507    0.276    0.000
Gt_2145     0.039    0.177    0.541    0.036    0.206
Gt_2146     0.039    0.177    0.541    0.070    0.172
Gt_2147     0.039    0.177    0.541    0.104    0.138
Gt_2148     0.039    0.177    0.541    0.137    0.105
Gt_2149     0.039    0.177    0.541    0.171    0.071
Gt_2150     0.039    0.177    0.541    0.205    0.037
Gt_2151     0.039    0.177    0.541    0.238    0.004
Gt_2152     0.039    0.177    0.541    0.242    0.000
Gt_2153     0.039    0.177    0.575    0.036    0.172
Gt_2154     0.039    0.177    0.575    0.070    0.138
Gt_2155     0.039    0.177    0.575    0.104    0.105
Gt_2156     0.039    0.177    0.575    0.137    0.071
Gt_2157     0.039    0.177    0.575    0.171    0.037
Gt_2158     0.039    0.177    0.575    0.205    0.004
Gt_2159     0.039    0.177    0.575    0.209    0.000
Gt_2160     0.039    0.177    0.608    0.036    0.138
Gt_2161     0.039    0.177    0.608    0.070    0.105
Gt_2162     0.039    0.177    0.608    0.104    0.071
Gt_2163     0.039    0.177    0.608    0.137    0.037
Gt_2164     0.039    0.177    0.608    0.171    0.004
Gt_2165     0.039    0.177    0.608    0.175    0.000
Gt_2166     0.039    0.177    0.642    0.036    0.105
Gt_2167     0.039    0.177    0.642    0.070    0.071
Gt_2168     0.039    0.177    0.642    0.104    0.037
Gt_2169     0.039    0.177    0.642    0.137    0.004
Gt_2170     0.039    0.177    0.642    0.141    0.000
Gt_2171     0.039    0.177    0.676    0.036    0.071
Gt_2172     0.039    0.177    0.676    0.070    0.037
Gt_2173     0.039    0.177    0.676    0.104    0.004
Gt_2174     0.039    0.177    0.676    0.108    0.000
Gt_2175     0.039    0.177    0.709    0.036    0.037
Gt_2176     0.039    0.177    0.709    0.070    0.004
Gt_2177     0.039    0.177    0.709    0.074    0.000
Gt_2178     0.039    0.177    0.739    0.036    0.008
Gt_2179     0.039    0.177    0.739    0.044    0.000
Gt_2180     0.039    0.211    0.036    0.036    0.677
Gt_2181     0.039    0.211    0.036    0.070    0.643
Gt_2182     0.039    0.211    0.036    0.104    0.610
Gt_2183     0.039    0.211    0.036    0.137    0.576
Gt_2184     0.039    0.211    0.036    0.171    0.542
Gt_2185     0.039    0.211    0.036    0.205    0.509
Gt_2186     0.039    0.211    0.036    0.238    0.475
Gt_2187     0.039    0.211    0.036    0.272    0.441
Gt_2188     0.039    0.211    0.036    0.306    0.408
Gt_2189     0.039    0.211    0.036    0.339    0.374
Gt_2190     0.039    0.211    0.036    0.373    0.340
Gt_2191     0.039    0.211    0.036    0.407    0.307
Gt_2192     0.039    0.211    0.036    0.440    0.273
Gt_2193     0.039    0.211    0.036    0.474    0.239
Gt_2194     0.039    0.211    0.036    0.508    0.206
Gt_2195     0.039    0.211    0.036    0.541    0.172
Gt_2196     0.039    0.211    0.036    0.575    0.138
Gt_2197     0.039    0.211    0.036    0.609    0.105
Gt_2198     0.039    0.211    0.036    0.642    0.071
Gt_2199     0.039    0.211    0.036    0.676    0.037
Gt_2200     0.039    0.211    0.036    0.710    0.004
Gt_2201     0.039    0.211    0.036    0.714    0.000
Gt_2202     0.039    0.211    0.070    0.036    0.643
Gt_2203     0.039    0.211    0.070    0.070    0.610
Gt_2204     0.039    0.211    0.070    0.104    0.576
Gt_2205     0.039    0.211    0.070    0.137    0.542
Gt_2206     0.039    0.211    0.070    0.171    0.509
Gt_2207     0.039    0.211    0.070    0.205    0.475
Gt_2208     0.039    0.211    0.070    0.238    0.441
Gt_2209     0.039    0.211    0.070    0.272    0.408
Gt_2210     0.039    0.211    0.070    0.306    0.374
Gt_2211     0.039    0.211    0.070    0.339    0.340
Gt_2212     0.039    0.211    0.070    0.373    0.307
Gt_2213     0.039    0.211    0.070    0.407    0.273
Gt_2214     0.039    0.211    0.070    0.440    0.239
Gt_2215     0.039    0.211    0.070    0.474    0.206
Gt_2216     0.039    0.211    0.070    0.508    0.172
Gt_2217     0.039    0.211    0.070    0.541    0.138
Gt_2218     0.039    0.211    0.070    0.575    0.105
Gt_2219     0.039    0.211    0.070    0.609    0.071
Gt_2220     0.039    0.211    0.070    0.642    0.037
Gt_2221     0.039    0.211    0.070    0.676    0.004
Gt_2222     0.039    0.211    0.070    0.680    0.000
Gt_2223     0.039    0.211    0.103    0.036    0.610
Gt_2224     0.039    0.211    0.103    0.070    0.576
Gt_2225     0.039    0.211    0.103    0.104    0.542
Gt_2226     0.039    0.211    0.103    0.137    0.509
Gt_2227     0.039    0.211    0.103    0.171    0.475
Gt_2228     0.039    0.211    0.103    0.205    0.441
Gt_2229     0.039    0.211    0.103    0.238    0.408
Gt_2230     0.039    0.211    0.103    0.272    0.374
Gt_2231     0.039    0.211    0.103    0.306    0.340
Gt_2232     0.039    0.211    0.103    0.339    0.307
Gt_2233     0.039    0.211    0.103    0.373    0.273
Gt_2234     0.039    0.211    0.103    0.407    0.239
Gt_2235     0.039    0.211    0.103    0.440    0.206
Gt_2236     0.039    0.211    0.103    0.474    0.172
Gt_2237     0.039    0.211    0.103    0.508    0.138
Gt_2238     0.039    0.211    0.103    0.541    0.105
Gt_2239     0.039    0.211    0.103    0.575    0.071
Gt_2240     0.039    0.211    0.103    0.609    0.037
Gt_2241     0.039    0.211    0.103    0.642    0.004
Gt_2242     0.039    0.211    0.103    0.646    0.000
Gt_2243     0.039    0.211    0.137    0.036    0.576
Gt_2244     0.039    0.211    0.137    0.070    0.542
Gt_2245     0.039    0.211    0.137    0.104    0.509
Gt_2246     0.039    0.211    0.137    0.137    0.475
Gt_2247     0.039    0.211    0.137    0.171    0.441
Gt_2248     0.039    0.211    0.137    0.205    0.408
Gt_2249     0.039    0.211    0.137    0.238    0.374
Gt_2250     0.039    0.211    0.137    0.272    0.340
Gt_2251     0.039    0.211    0.137    0.306    0.307
Gt_2252     0.039    0.211    0.137    0.339    0.273
Gt_2253     0.039    0.211    0.137    0.373    0.239
Gt_2254     0.039    0.211    0.137    0.407    0.206
Gt_2255     0.039    0.211    0.137    0.440    0.172
Gt_2256     0.039    0.211    0.137    0.474    0.138
Gt_2257     0.039    0.211    0.137    0.508    0.105
Gt_2258     0.039    0.211    0.137    0.541    0.071
Gt_2259     0.039    0.211    0.137    0.575    0.037
Gt_2260     0.039    0.211    0.137    0.609    0.004
Gt_2261     0.039    0.211    0.137    0.613    0.000
Gt_2262     0.039    0.211    0.171    0.036    0.542
Gt_2263     0.039    0.211    0.171    0.070    0.509
Gt_2264     0.039    0.211    0.171    0.104    0.475
Gt_2265     0.039    0.211    0.171    0.137    0.441
Gt_2266     0.039    0.211    0.171    0.171    0.408
Gt_2267     0.039    0.211    0.171    0.205    0.374
Gt_2268     0.039    0.211    0.171    0.238    0.340
Gt_2269     0.039    0.211    0.171    0.272    0.307
Gt_2270     0.039    0.211    0.171    0.306    0.273
Gt_2271     0.039    0.211    0.171    0.339    0.239
