
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab23        0.232    0.768
ab26        0.265    0.735
ab29        0.297    0.703
ab33        0.330    0.670
ab36        0.363    0.637
ab39        0.395    0.605
ab42        0.428    0.572
ab46        0.461    0.539
ab49        0.493    0.507
ab52        0.526    0.474
ab55        0.559    0.441
ab59        0.591    0.409
ab62        0.624    0.376
ab65        0.657    0.343
ab68        0.689    0.311
ab72        0.722    0.278
ab75        0.755    0.245
ab78        0.787    0.213
ab80        0.802    0.198

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.884    0.116
fo91        0.917    0.083
fo94        0.950    0.050
fo98.2      0.982    0.018
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp67        0.672    0.328
sp70        0.705    0.295
sp73        0.738    0.262
sp77        0.771    0.229
sp80        0.804    0.196
sp80        0.809    0.191

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op88__0     0.000    0.887    0.113
Op91__0     0.000    0.920    0.080
Op94__0     0.000    0.941    0.059
Op88__3     0.033    0.854    0.109
Op91__3     0.033    0.887    0.077
Op94__3     0.033    0.908    0.057
Op88__6     0.066    0.820    0.106
Op91__6     0.066    0.854    0.075
Op94__6     0.066    0.875    0.055
Op88__9     0.100    0.787    0.102
Op91__9     0.100    0.820    0.072
Op94__9     0.100    0.842    0.053
Op88_13     0.133    0.754    0.098
Op91_13     0.133    0.787    0.069
Op94_13     0.133    0.809    0.051
Op88_16     0.166    0.721    0.094
Op91_16     0.166    0.754    0.067
Op94_16     0.166    0.775    0.049
Op88_17     0.170    0.717    0.094
Op91_17     0.170    0.750    0.066
Op94_17     0.170    0.771    0.049

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_5221     0.031    0.332    0.101    0.321    0.216
Gt_5222     0.031    0.332    0.101    0.354    0.182
Gt_5223     0.031    0.332    0.101    0.388    0.148
Gt_5224     0.031    0.332    0.101    0.422    0.115
Gt_5225     0.031    0.332    0.101    0.455    0.081
Gt_5226     0.031    0.332    0.101    0.489    0.047
Gt_5227     0.031    0.332    0.101    0.523    0.014
Gt_5228     0.031    0.332    0.101    0.536    0.000
Gt_5229     0.031    0.332    0.135    0.119    0.384
Gt_5230     0.031    0.332    0.135    0.152    0.350
Gt_5231     0.031    0.332    0.135    0.186    0.317
Gt_5232     0.031    0.332    0.135    0.220    0.283
Gt_5233     0.031    0.332    0.135    0.253    0.249
Gt_5234     0.031    0.332    0.135    0.287    0.216
Gt_5235     0.031    0.332    0.135    0.321    0.182
Gt_5236     0.031    0.332    0.135    0.354    0.148
Gt_5237     0.031    0.332    0.135    0.388    0.115
Gt_5238     0.031    0.332    0.135    0.422    0.081
Gt_5239     0.031    0.332    0.135    0.455    0.047
Gt_5240     0.031    0.332    0.135    0.489    0.014
Gt_5241     0.031    0.332    0.135    0.502    0.000
Gt_5242     0.031    0.332    0.168    0.119    0.350
Gt_5243     0.031    0.332    0.168    0.152    0.317
Gt_5244     0.031    0.332    0.168    0.186    0.283
Gt_5245     0.031    0.332    0.168    0.220    0.249
Gt_5246     0.031    0.332    0.168    0.253    0.216
Gt_5247     0.031    0.332    0.168    0.287    0.182
Gt_5248     0.031    0.332    0.168    0.321    0.148
Gt_5249     0.031    0.332    0.168    0.354    0.115
Gt_5250     0.031    0.332    0.168    0.388    0.081
Gt_5251     0.031    0.332    0.168    0.422    0.047
Gt_5252     0.031    0.332    0.168    0.455    0.014
Gt_5253     0.031    0.332    0.168    0.469    0.000
Gt_5254     0.031    0.332    0.202    0.119    0.317
Gt_5255     0.031    0.332    0.202    0.152    0.283
Gt_5256     0.031    0.332    0.202    0.186    0.249
Gt_5257     0.031    0.332    0.202    0.220    0.216
Gt_5258     0.031    0.332    0.202    0.253    0.182
Gt_5259     0.031    0.332    0.202    0.287    0.148
Gt_5260     0.031    0.332    0.202    0.321    0.115
Gt_5261     0.031    0.332    0.202    0.354    0.081
Gt_5262     0.031    0.332    0.202    0.388    0.047
Gt_5263     0.031    0.332    0.202    0.422    0.014
Gt_5264     0.031    0.332    0.202    0.435    0.000
Gt_5265     0.031    0.332    0.236    0.119    0.283
Gt_5266     0.031    0.332    0.236    0.152    0.249
Gt_5267     0.031    0.332    0.236    0.186    0.216
Gt_5268     0.031    0.332    0.236    0.220    0.182
Gt_5269     0.031    0.332    0.236    0.253    0.148
Gt_5270     0.031    0.332    0.236    0.287    0.115
Gt_5271     0.031    0.332    0.236    0.321    0.081
Gt_5272     0.031    0.332    0.236    0.354    0.047
Gt_5273     0.031    0.332    0.236    0.388    0.014
Gt_5274     0.031    0.332    0.236    0.401    0.000
Gt_5275     0.031    0.332    0.269    0.119    0.249
Gt_5276     0.031    0.332    0.269    0.152    0.216
Gt_5277     0.031    0.332    0.269    0.186    0.182
Gt_5278     0.031    0.332    0.269    0.220    0.148
Gt_5279     0.031    0.332    0.269    0.253    0.115
Gt_5280     0.031    0.332    0.269    0.287    0.081
Gt_5281     0.031    0.332    0.269    0.321    0.047
Gt_5282     0.031    0.332    0.269    0.354    0.014
Gt_5283     0.031    0.332    0.269    0.368    0.000
Gt_5284     0.031    0.332    0.303    0.119    0.216
Gt_5285     0.031    0.332    0.303    0.152    0.182
Gt_5286     0.031    0.332    0.303    0.186    0.148
Gt_5287     0.031    0.332    0.303    0.220    0.115
Gt_5288     0.031    0.332    0.303    0.253    0.081
Gt_5289     0.031    0.332    0.303    0.287    0.047
Gt_5290     0.031    0.332    0.303    0.321    0.014
Gt_5291     0.031    0.332    0.303    0.334    0.000
Gt_5292     0.031    0.332    0.337    0.119    0.182
Gt_5293     0.031    0.332    0.337    0.152    0.148
Gt_5294     0.031    0.332    0.337    0.186    0.115
Gt_5295     0.031    0.332    0.337    0.220    0.081
Gt_5296     0.031    0.332    0.337    0.253    0.047
Gt_5297     0.031    0.332    0.337    0.287    0.014
Gt_5298     0.031    0.332    0.337    0.300    0.000
Gt_5299     0.031    0.332    0.370    0.119    0.148
Gt_5300     0.031    0.332    0.370    0.152    0.115
Gt_5301     0.031    0.332    0.370    0.186    0.081
Gt_5302     0.031    0.332    0.370    0.220    0.047
Gt_5303     0.031    0.332    0.370    0.253    0.014
Gt_5304     0.031    0.332    0.370    0.267    0.000
Gt_5305     0.031    0.332    0.404    0.119    0.115
Gt_5306     0.031    0.332    0.404    0.152    0.081
Gt_5307     0.031    0.332    0.404    0.186    0.047
Gt_5308     0.031    0.332    0.404    0.220    0.014
Gt_5309     0.031    0.332    0.404    0.233    0.000
Gt_5310     0.031    0.332    0.438    0.119    0.081
Gt_5311     0.031    0.332    0.438    0.152    0.047
Gt_5312     0.031    0.332    0.438    0.186    0.014
Gt_5313     0.031    0.332    0.438    0.199    0.000
Gt_5314     0.031    0.332    0.471    0.119    0.047
Gt_5315     0.031    0.332    0.471    0.152    0.014
Gt_5316     0.031    0.332    0.471    0.166    0.000
Gt_5317     0.031    0.332    0.505    0.119    0.014
Gt_5318     0.031    0.332    0.505    0.132    0.000
Gt_5319     0.031    0.332    0.519    0.119    0.000
Gt_5320     0.031    0.366    0.000    0.119    0.485
Gt_5321     0.031    0.366    0.000    0.152    0.451
Gt_5322     0.031    0.366    0.000    0.186    0.418
Gt_5323     0.031    0.366    0.000    0.220    0.384
Gt_5324     0.031    0.366    0.000    0.253    0.350
Gt_5325     0.031    0.366    0.000    0.287    0.317
Gt_5326     0.031    0.366    0.000    0.321    0.283
Gt_5327     0.031    0.366    0.000    0.354    0.249
Gt_5328     0.031    0.366    0.000    0.388    0.216
Gt_5329     0.031    0.366    0.000    0.422    0.182
Gt_5330     0.031    0.366    0.000    0.455    0.148
Gt_5331     0.031    0.366    0.000    0.489    0.115
Gt_5332     0.031    0.366    0.000    0.523    0.081
Gt_5333     0.031    0.366    0.000    0.556    0.047
Gt_5334     0.031    0.366    0.000    0.590    0.014
Gt_5335     0.031    0.366    0.000    0.603    0.000
Gt_5336     0.031    0.366    0.034    0.119    0.451
Gt_5337     0.031    0.366    0.034    0.152    0.418
Gt_5338     0.031    0.366    0.034    0.186    0.384
Gt_5339     0.031    0.366    0.034    0.220    0.350
Gt_5340     0.031    0.366    0.034    0.253    0.317
Gt_5341     0.031    0.366    0.034    0.287    0.283
Gt_5342     0.031    0.366    0.034    0.321    0.249
Gt_5343     0.031    0.366    0.034    0.354    0.216
Gt_5344     0.031    0.366    0.034    0.388    0.182
Gt_5345     0.031    0.366    0.034    0.422    0.148
Gt_5346     0.031    0.366    0.034    0.455    0.115
Gt_5347     0.031    0.366    0.034    0.489    0.081
Gt_5348     0.031    0.366    0.034    0.523    0.047
Gt_5349     0.031    0.366    0.034    0.556    0.014
Gt_5350     0.031    0.366    0.034    0.570    0.000
Gt_5351     0.031    0.366    0.067    0.119    0.418
Gt_5352     0.031    0.366    0.067    0.152    0.384
Gt_5353     0.031    0.366    0.067    0.186    0.350
Gt_5354     0.031    0.366    0.067    0.220    0.317
Gt_5355     0.031    0.366    0.067    0.253    0.283
Gt_5356     0.031    0.366    0.067    0.287    0.249
Gt_5357     0.031    0.366    0.067    0.321    0.216
Gt_5358     0.031    0.366    0.067    0.354    0.182
Gt_5359     0.031    0.366    0.067    0.388    0.148
Gt_5360     0.031    0.366    0.067    0.422    0.115
Gt_5361     0.031    0.366    0.067    0.455    0.081
Gt_5362     0.031    0.366    0.067    0.489    0.047
Gt_5363     0.031    0.366    0.067    0.523    0.014
Gt_5364     0.031    0.366    0.067    0.536    0.000
Gt_5365     0.031    0.366    0.101    0.119    0.384
Gt_5366     0.031    0.366    0.101    0.152    0.350
Gt_5367     0.031    0.366    0.101    0.186    0.317
Gt_5368     0.031    0.366    0.101    0.220    0.283
Gt_5369     0.031    0.366    0.101    0.253    0.249
Gt_5370     0.031    0.366    0.101    0.287    0.216
Gt_5371     0.031    0.366    0.101    0.321    0.182
Gt_5372     0.031    0.366    0.101    0.354    0.148
Gt_5373     0.031    0.366    0.101    0.388    0.115
Gt_5374     0.031    0.366    0.101    0.422    0.081
Gt_5375     0.031    0.366    0.101    0.455    0.047
Gt_5376     0.031    0.366    0.101    0.489    0.014
Gt_5377     0.031    0.366    0.101    0.502    0.000
Gt_5378     0.031    0.366    0.135    0.119    0.350
Gt_5379     0.031    0.366    0.135    0.152    0.317
Gt_5380     0.031    0.366    0.135    0.186    0.283
Gt_5381     0.031    0.366    0.135    0.220    0.249
Gt_5382     0.031    0.366    0.135    0.253    0.216
Gt_5383     0.031    0.366    0.135    0.287    0.182
Gt_5384     0.031    0.366    0.135    0.321    0.148
Gt_5385     0.031    0.366    0.135    0.354    0.115
Gt_5386     0.031    0.366    0.135    0.388    0.081
Gt_5387     0.031    0.366    0.135    0.422    0.047
Gt_5388     0.031    0.366    0.135    0.455    0.014
Gt_5389     0.031    0.366    0.135    0.469    0.000
Gt_5390     0.031    0.366    0.168    0.119    0.317
Gt_5391     0.031    0.366    0.168    0.152    0.283
Gt_5392     0.031    0.366    0.168    0.186    0.249
Gt_5393     0.031    0.366    0.168    0.220    0.216
Gt_5394     0.031    0.366    0.168    0.253    0.182
Gt_5395     0.031    0.366    0.168    0.287    0.148
Gt_5396     0.031    0.366    0.168    0.321    0.115
Gt_5397     0.031    0.366    0.168    0.354    0.081
Gt_5398     0.031    0.366    0.168    0.388    0.047
Gt_5399     0.031    0.366    0.168    0.422    0.014
Gt_5400     0.031    0.366    0.168    0.435    0.000
Gt_5401     0.031    0.366    0.202    0.119    0.283
Gt_5402     0.031    0.366    0.202    0.152    0.249
Gt_5403     0.031    0.366    0.202    0.186    0.216
Gt_5404     0.031    0.366    0.202    0.220    0.182
Gt_5405     0.031    0.366    0.202    0.253    0.148
Gt_5406     0.031    0.366    0.202    0.287    0.115
Gt_5407     0.031    0.366    0.202    0.321    0.081
Gt_5408     0.031    0.366    0.202    0.354    0.047
Gt_5409     0.031    0.366    0.202    0.388    0.014
Gt_5410     0.031    0.366    0.202    0.401    0.000
Gt_5411     0.031    0.366    0.236    0.119    0.249
Gt_5412     0.031    0.366    0.236    0.152    0.216
Gt_5413     0.031    0.366    0.236    0.186    0.182
Gt_5414     0.031    0.366    0.236    0.220    0.148
Gt_5415     0.031    0.366    0.236    0.253    0.115
Gt_5416     0.031    0.366    0.236    0.287    0.081
Gt_5417     0.031    0.366    0.236    0.321    0.047
Gt_5418     0.031    0.366    0.236    0.354    0.014
Gt_5419     0.031    0.366    0.236    0.368    0.000
Gt_5420     0.031    0.366    0.269    0.119    0.216
Gt_5421     0.031    0.366    0.269    0.152    0.182
Gt_5422     0.031    0.366    0.269    0.186    0.148
Gt_5423     0.031    0.366    0.269    0.220    0.115
Gt_5424     0.031    0.366    0.269    0.253    0.081
Gt_5425     0.031    0.366    0.269    0.287    0.047
Gt_5426     0.031    0.366    0.269    0.321    0.014
Gt_5427     0.031    0.366    0.269    0.334    0.000
Gt_5428     0.031    0.366    0.303    0.119    0.182
Gt_5429     0.031    0.366    0.303    0.152    0.148
Gt_5430     0.031    0.366    0.303    0.186    0.115
Gt_5431     0.031    0.366    0.303    0.220    0.081
Gt_5432     0.031    0.366    0.303    0.253    0.047
Gt_5433     0.031    0.366    0.303    0.287    0.014
Gt_5434     0.031    0.366    0.303    0.300    0.000
Gt_5435     0.031    0.366    0.337    0.119    0.148
Gt_5436     0.031    0.366    0.337    0.152    0.115
Gt_5437     0.031    0.366    0.337    0.186    0.081
Gt_5438     0.031    0.366    0.337    0.220    0.047
Gt_5439     0.031    0.366    0.337    0.253    0.014
Gt_5440     0.031    0.366    0.337    0.267    0.000
Gt_5441     0.031    0.366    0.370    0.119    0.115
Gt_5442     0.031    0.366    0.370    0.152    0.081
Gt_5443     0.031    0.366    0.370    0.186    0.047
Gt_5444     0.031    0.366    0.370    0.220    0.014
Gt_5445     0.031    0.366    0.370    0.233    0.000
Gt_5446     0.031    0.366    0.404    0.119    0.081
Gt_5447     0.031    0.366    0.404    0.152    0.047
Gt_5448     0.031    0.366    0.404    0.186    0.014
Gt_5449     0.031    0.366    0.404    0.199    0.000
Gt_5450     0.031    0.366    0.438    0.119    0.047
Gt_5451     0.031    0.366    0.438    0.152    0.014
Gt_5452     0.031    0.366    0.438    0.166    0.000
Gt_5453     0.031    0.366    0.471    0.119    0.014
Gt_5454     0.031    0.366    0.471    0.132    0.000
Gt_5455     0.031    0.366    0.485    0.119    0.000
Gt_5456     0.031    0.399    0.000    0.119    0.451
Gt_5457     0.031    0.399    0.000    0.152    0.418
Gt_5458     0.031    0.399    0.000    0.186    0.384
Gt_5459     0.031    0.399    0.000    0.220    0.350
Gt_5460     0.031    0.399    0.000    0.253    0.317
Gt_5461     0.031    0.399    0.000    0.287    0.283
Gt_5462     0.031    0.399    0.000    0.321    0.249
Gt_5463     0.031    0.399    0.000    0.354    0.216
Gt_5464     0.031    0.399    0.000    0.388    0.182
Gt_5465     0.031    0.399    0.000    0.422    0.148
Gt_5466     0.031    0.399    0.000    0.455    0.115
Gt_5467     0.031    0.399    0.000    0.489    0.081
Gt_5468     0.031    0.399    0.000    0.523    0.047
Gt_5469     0.031    0.399    0.000    0.556    0.014
Gt_5470     0.031    0.399    0.000    0.570    0.000
Gt_5471     0.031    0.399    0.034    0.119    0.418
Gt_5472     0.031    0.399    0.034    0.152    0.384
Gt_5473     0.031    0.399    0.034    0.186    0.350
Gt_5474     0.031    0.399    0.034    0.220    0.317
Gt_5475     0.031    0.399    0.034    0.253    0.283
Gt_5476     0.031    0.399    0.034    0.287    0.249
Gt_5477     0.031    0.399    0.034    0.321    0.216
Gt_5478     0.031    0.399    0.034    0.354    0.182
Gt_5479     0.031    0.399    0.034    0.388    0.148
Gt_5480     0.031    0.399    0.034    0.422    0.115
Gt_5481     0.031    0.399    0.034    0.455    0.081
Gt_5482     0.031    0.399    0.034    0.489    0.047
Gt_5483     0.031    0.399    0.034    0.523    0.014
Gt_5484     0.031    0.399    0.034    0.536    0.000
Gt_5485     0.031    0.399    0.067    0.119    0.384
Gt_5486     0.031    0.399    0.067    0.152    0.350
Gt_5487     0.031    0.399    0.067    0.186    0.317
Gt_5488     0.031    0.399    0.067    0.220    0.283
Gt_5489     0.031    0.399    0.067    0.253    0.249
Gt_5490     0.031    0.399    0.067    0.287    0.216
Gt_5491     0.031    0.399    0.067    0.321    0.182
Gt_5492     0.031    0.399    0.067    0.354    0.148
Gt_5493     0.031    0.399    0.067    0.388    0.115
Gt_5494     0.031    0.399    0.067    0.422    0.081
Gt_5495     0.031    0.399    0.067    0.455    0.047
Gt_5496     0.031    0.399    0.067    0.489    0.014
Gt_5497     0.031    0.399    0.067    0.502    0.000
Gt_5498     0.031    0.399    0.101    0.119    0.350
Gt_5499     0.031    0.399    0.101    0.152    0.317
Gt_5500     0.031    0.399    0.101    0.186    0.283
Gt_5501     0.031    0.399    0.101    0.220    0.249
Gt_5502     0.031    0.399    0.101    0.253    0.216
Gt_5503     0.031    0.399    0.101    0.287    0.182
Gt_5504     0.031    0.399    0.101    0.321    0.148
Gt_5505     0.031    0.399    0.101    0.354    0.115
Gt_5506     0.031    0.399    0.101    0.388    0.081
Gt_5507     0.031    0.399    0.101    0.422    0.047
Gt_5508     0.031    0.399    0.101    0.455    0.014
Gt_5509     0.031    0.399    0.101    0.469    0.000
Gt_5510     0.031    0.399    0.135    0.119    0.317
Gt_5511     0.031    0.399    0.135    0.152    0.283
Gt_5512     0.031    0.399    0.135    0.186    0.249
Gt_5513     0.031    0.399    0.135    0.220    0.216
Gt_5514     0.031    0.399    0.135    0.253    0.182
Gt_5515     0.031    0.399    0.135    0.287    0.148
Gt_5516     0.031    0.399    0.135    0.321    0.115
Gt_5517     0.031    0.399    0.135    0.354    0.081
Gt_5518     0.031    0.399    0.135    0.388    0.047
Gt_5519     0.031    0.399    0.135    0.422    0.014
Gt_5520     0.031    0.399    0.135    0.435    0.000
Gt_5521     0.031    0.399    0.168    0.119    0.283
Gt_5522     0.031    0.399    0.168    0.152    0.249
Gt_5523     0.031    0.399    0.168    0.186    0.216
Gt_5524     0.031    0.399    0.168    0.220    0.182
Gt_5525     0.031    0.399    0.168    0.253    0.148
Gt_5526     0.031    0.399    0.168    0.287    0.115
Gt_5527     0.031    0.399    0.168    0.321    0.081
Gt_5528     0.031    0.399    0.168    0.354    0.047
Gt_5529     0.031    0.399    0.168    0.388    0.014
Gt_5530     0.031    0.399    0.168    0.401    0.000
Gt_5531     0.031    0.399    0.202    0.119    0.249
Gt_5532     0.031    0.399    0.202    0.152    0.216
Gt_5533     0.031    0.399    0.202    0.186    0.182
Gt_5534     0.031    0.399    0.202    0.220    0.148
Gt_5535     0.031    0.399    0.202    0.253    0.115
Gt_5536     0.031    0.399    0.202    0.287    0.081
Gt_5537     0.031    0.399    0.202    0.321    0.047
Gt_5538     0.031    0.399    0.202    0.354    0.014
Gt_5539     0.031    0.399    0.202    0.368    0.000
Gt_5540     0.031    0.399    0.236    0.119    0.216
Gt_5541     0.031    0.399    0.236    0.152    0.182
Gt_5542     0.031    0.399    0.236    0.186    0.148
Gt_5543     0.031    0.399    0.236    0.220    0.115
Gt_5544     0.031    0.399    0.236    0.253    0.081
Gt_5545     0.031    0.399    0.236    0.287    0.047
Gt_5546     0.031    0.399    0.236    0.321    0.014
Gt_5547     0.031    0.399    0.236    0.334    0.000
Gt_5548     0.031    0.399    0.269    0.119    0.182
Gt_5549     0.031    0.399    0.269    0.152    0.148
Gt_5550     0.031    0.399    0.269    0.186    0.115
Gt_5551     0.031    0.399    0.269    0.220    0.081
Gt_5552     0.031    0.399    0.269    0.253    0.047
Gt_5553     0.031    0.399    0.269    0.287    0.014
Gt_5554     0.031    0.399    0.269    0.300    0.000
Gt_5555     0.031    0.399    0.303    0.119    0.148
Gt_5556     0.031    0.399    0.303    0.152    0.115
Gt_5557     0.031    0.399    0.303    0.186    0.081
Gt_5558     0.031    0.399    0.303    0.220    0.047
Gt_5559     0.031    0.399    0.303    0.253    0.014
Gt_5560     0.031    0.399    0.303    0.267    0.000
Gt_5561     0.031    0.399    0.337    0.119    0.115
Gt_5562     0.031    0.399    0.337    0.152    0.081
Gt_5563     0.031    0.399    0.337    0.186    0.047
Gt_5564     0.031    0.399    0.337    0.220    0.014
Gt_5565     0.031    0.399    0.337    0.233    0.000
Gt_5566     0.031    0.399    0.370    0.119    0.081
Gt_5567     0.031    0.399    0.370    0.152    0.047
Gt_5568     0.031    0.399    0.370    0.186    0.014
Gt_5569     0.031    0.399    0.370    0.199    0.000
Gt_5570     0.031    0.399    0.404    0.119    0.047
Gt_5571     0.031    0.399    0.404    0.152    0.014
Gt_5572     0.031    0.399    0.404    0.166    0.000
Gt_5573     0.031    0.399    0.438    0.119    0.014
Gt_5574     0.031    0.399    0.438    0.132    0.000
Gt_5575     0.031    0.399    0.451    0.119    0.000
Gt_5576     0.031    0.433    0.000    0.119    0.418
Gt_5577     0.031    0.433    0.000    0.152    0.384
Gt_5578     0.031    0.433    0.000    0.186    0.350
Gt_5579     0.031    0.433    0.000    0.220    0.317
Gt_5580     0.031    0.433    0.000    0.253    0.283
Gt_5581     0.031    0.433    0.000    0.287    0.249
Gt_5582     0.031    0.433    0.000    0.321    0.216
Gt_5583     0.031    0.433    0.000    0.354    0.182
Gt_5584     0.031    0.433    0.000    0.388    0.148
Gt_5585     0.031    0.433    0.000    0.422    0.115
Gt_5586     0.031    0.433    0.000    0.455    0.081
Gt_5587     0.031    0.433    0.000    0.489    0.047
Gt_5588     0.031    0.433    0.000    0.523    0.014
Gt_5589     0.031    0.433    0.000    0.536    0.000
Gt_5590     0.031    0.433    0.034    0.119    0.384
Gt_5591     0.031    0.433    0.034    0.152    0.350
Gt_5592     0.031    0.433    0.034    0.186    0.317
Gt_5593     0.031    0.433    0.034    0.220    0.283
Gt_5594     0.031    0.433    0.034    0.253    0.249
Gt_5595     0.031    0.433    0.034    0.287    0.216
Gt_5596     0.031    0.433    0.034    0.321    0.182
Gt_5597     0.031    0.433    0.034    0.354    0.148
Gt_5598     0.031    0.433    0.034    0.388    0.115
Gt_5599     0.031    0.433    0.034    0.422    0.081
Gt_5600     0.031    0.433    0.034    0.455    0.047
Gt_5601     0.031    0.433    0.034    0.489    0.014
Gt_5602     0.031    0.433    0.034    0.502    0.000
Gt_5603     0.031    0.433    0.067    0.119    0.350
Gt_5604     0.031    0.433    0.067    0.152    0.317
Gt_5605     0.031    0.433    0.067    0.186    0.283
Gt_5606     0.031    0.433    0.067    0.220    0.249
Gt_5607     0.031    0.433    0.067    0.253    0.216
Gt_5608     0.031    0.433    0.067    0.287    0.182
Gt_5609     0.031    0.433    0.067    0.321    0.148
Gt_5610     0.031    0.433    0.067    0.354    0.115
Gt_5611     0.031    0.433    0.067    0.388    0.081
Gt_5612     0.031    0.433    0.067    0.422    0.047
Gt_5613     0.031    0.433    0.067    0.455    0.014
Gt_5614     0.031    0.433    0.067    0.469    0.000
Gt_5615     0.031    0.433    0.101    0.119    0.317
Gt_5616     0.031    0.433    0.101    0.152    0.283
Gt_5617     0.031    0.433    0.101    0.186    0.249
Gt_5618     0.031    0.433    0.101    0.220    0.216
Gt_5619     0.031    0.433    0.101    0.253    0.182
Gt_5620     0.031    0.433    0.101    0.287    0.148
Gt_5621     0.031    0.433    0.101    0.321    0.115
Gt_5622     0.031    0.433    0.101    0.354    0.081
Gt_5623     0.031    0.433    0.101    0.388    0.047
Gt_5624     0.031    0.433    0.101    0.422    0.014
Gt_5625     0.031    0.433    0.101    0.435    0.000
Gt_5626     0.031    0.433    0.135    0.119    0.283
Gt_5627     0.031    0.433    0.135    0.152    0.249
Gt_5628     0.031    0.433    0.135    0.186    0.216
Gt_5629     0.031    0.433    0.135    0.220    0.182
Gt_5630     0.031    0.433    0.135    0.253    0.148
Gt_5631     0.031    0.433    0.135    0.287    0.115
Gt_5632     0.031    0.433    0.135    0.321    0.081
Gt_5633     0.031    0.433    0.135    0.354    0.047
Gt_5634     0.031    0.433    0.135    0.388    0.014
Gt_5635     0.031    0.433    0.135    0.401    0.000
Gt_5636     0.031    0.433    0.168    0.119    0.249
Gt_5637     0.031    0.433    0.168    0.152    0.216
Gt_5638     0.031    0.433    0.168    0.186    0.182
Gt_5639     0.031    0.433    0.168    0.220    0.148
Gt_5640     0.031    0.433    0.168    0.253    0.115
Gt_5641     0.031    0.433    0.168    0.287    0.081
Gt_5642     0.031    0.433    0.168    0.321    0.047
Gt_5643     0.031    0.433    0.168    0.354    0.014
Gt_5644     0.031    0.433    0.168    0.368    0.000
Gt_5645     0.031    0.433    0.202    0.119    0.216
Gt_5646     0.031    0.433    0.202    0.152    0.182
Gt_5647     0.031    0.433    0.202    0.186    0.148
Gt_5648     0.031    0.433    0.202    0.220    0.115
Gt_5649     0.031    0.433    0.202    0.253    0.081
Gt_5650     0.031    0.433    0.202    0.287    0.047
Gt_5651     0.031    0.433    0.202    0.321    0.014
Gt_5652     0.031    0.433    0.202    0.334    0.000
Gt_5653     0.031    0.433    0.236    0.119    0.182
Gt_5654     0.031    0.433    0.236    0.152    0.148
Gt_5655     0.031    0.433    0.236    0.186    0.115
Gt_5656     0.031    0.433    0.236    0.220    0.081
Gt_5657     0.031    0.433    0.236    0.253    0.047
Gt_5658     0.031    0.433    0.236    0.287    0.014
Gt_5659     0.031    0.433    0.236    0.300    0.000
Gt_5660     0.031    0.433    0.269    0.119    0.148
Gt_5661     0.031    0.433    0.269    0.152    0.115
Gt_5662     0.031    0.433    0.269    0.186    0.081
Gt_5663     0.031    0.433    0.269    0.220    0.047
Gt_5664     0.031    0.433    0.269    0.253    0.014
Gt_5665     0.031    0.433    0.269    0.267    0.000
Gt_5666     0.031    0.433    0.303    0.119    0.115
Gt_5667     0.031    0.433    0.303    0.152    0.081
Gt_5668     0.031    0.433    0.303    0.186    0.047
Gt_5669     0.031    0.433    0.303    0.220    0.014
Gt_5670     0.031    0.433    0.303    0.233    0.000
Gt_5671     0.031    0.433    0.337    0.119    0.081
Gt_5672     0.031    0.433    0.337    0.152    0.047
Gt_5673     0.031    0.433    0.337    0.186    0.014
Gt_5674     0.031    0.433    0.337    0.199    0.000
Gt_5675     0.031    0.433    0.370    0.119    0.047
Gt_5676     0.031    0.433    0.370    0.152    0.014
Gt_5677     0.031    0.433    0.370    0.166    0.000
Gt_5678     0.031    0.433    0.404    0.119    0.014
Gt_5679     0.031    0.433    0.404    0.132    0.000
Gt_5680     0.031    0.433    0.418    0.119    0.000
Gt_5681     0.031    0.459    0.000    0.119    0.391
Gt_5682     0.031    0.459    0.000    0.152    0.358
Gt_5683     0.031    0.459    0.000    0.186    0.324
Gt_5684     0.031    0.459    0.000    0.220    0.290
Gt_5685     0.031    0.459    0.000    0.253    0.257
Gt_5686     0.031    0.459    0.000    0.287    0.223
Gt_5687     0.031    0.459    0.000    0.321    0.189
Gt_5688     0.031    0.459    0.000    0.354    0.156
Gt_5689     0.031    0.459    0.000    0.388    0.122
Gt_5690     0.031    0.459    0.000    0.422    0.088
Gt_5691     0.031    0.459    0.000    0.455    0.055
Gt_5692     0.031    0.459    0.000    0.489    0.021
Gt_5693     0.031    0.459    0.000    0.510    0.000
Gt_5694     0.031    0.459    0.034    0.119    0.358
Gt_5695     0.031    0.459    0.034    0.152    0.324
Gt_5696     0.031    0.459    0.034    0.186    0.290
Gt_5697     0.031    0.459    0.034    0.220    0.257
Gt_5698     0.031    0.459    0.034    0.253    0.223
Gt_5699     0.031    0.459    0.034    0.287    0.189
Gt_5700     0.031    0.459    0.034    0.321    0.156
Gt_5701     0.031    0.459    0.034    0.354    0.122
