1	41.8	0
1.02731521402	41.7599121168	5
1.05459631935	41.7198177721	10
1.08184340104	41.6797169831	15
1.1090565439	41.639609767	20
1.1362358325	41.5994961406	25
1.1633813512	41.5593761211	30
1.19049318409	41.5192497253	35
1.21757141507	41.4791169701	40
1.24461612777	41.4389778725	45
1.27162740563	41.3988324491	50
1.29860533183	41.3586807167	55
1.32554998934	41.318522692	60
1.35246146089	41.2783583916	65
1.37933982899	41.2381878321	70
1.40618517592	41.19801103	75
1.43299758375	41.1578280018	80
1.4597771343	41.1176387639	85
1.48652390919	41.0774433328	90
1.51323798979	41.0372417246	95
1.53991945728	40.9970339558	100
1.5665683926	40.9568200425	105
1.59318487646	40.916600001	110
1.61976898937	40.8763738473	115
1.6463208116	40.8361415975	120
1.67284042323	40.7959032678	125
1.69932790409	40.755658874	130
1.72578333381	40.715408432	135
1.75220679181	40.6751519579	140
1.77859835726	40.6348894674	145
1.80495810916	40.5946209764	150
1.83128612626	40.5543465005	155
1.85758248712	40.5140660555	160
1.88384727007	40.473779657	165
1.91008055323	40.4334873206	170
1.93628241451	40.393189062	175
1.96245293163	40.3528848965	180
1.98859218206	40.3125748397	185
2.01470024308	40.272258907	190
2.04077719177	40.2319371137	195
2.06682310499	40.1916094752	200
2.09283805938	40.1512760068	205
2.11882213141	40.1109367237	210
2.1447753973	40.0705916411	215
2.1706979331	40.0302407741	220
2.19658981463	39.9898841379	225
2.22245111751	39.9495217474	230
2.24828191717	39.9091536177	235
2.27408228882	39.8687797639	240
2.29985230748	39.8284002006	245
2.32559204796	39.788014943	250
2.35130158487	39.7476240057	255
2.37698099263	39.7072274036	260
2.40263034543	39.6668251515	265
2.4282497173	39.626417264	270
2.45383918205	39.5860037557	275
2.47939881329	39.5455846414	280
2.50492868443	39.5051599355	285
2.53042886871	39.4647296526	290
2.55589943913	39.4242938072	295
2.58134046853	39.3838524137	300
2.60675202955	39.3434054865	305
2.63213419462	39.30295304	310
2.65748703598	39.2624950885	315
2.6828106257	39.2220316463	320
2.70810503563	39.1815627275	325
2.73337033743	39.1410883465	330
2.75860660259	39.1006085173	335
2.78381390238	39.060123254	340
2.80899230792	39.0196325707	345
2.8341418901	38.9791364814	350
2.85926271964	38.9386350002	355
2.88435486707	38.8981281409	360
2.90941840273	38.8576159174	365
2.93445339679	38.8170983437	370
2.95945991921	38.7765754335	375
2.98443803976	38.7360472006	380
3.00938782806	38.6955136588	385
3.03430935352	38.6549748217	390
3.05920268535	38.614430703	395
3.08406789262	38.5738813164	400
3.10890504419	38.5333266753	405
3.13371420873	38.4927667934	410
3.15849545474	38.4522016842	415
3.18324885055	38.4116313611	420
3.2079744643	38.3710558375	425
3.23267236393	38.3304751268	430
3.25734261724	38.2898892425	435
3.28198529182	38.2492981977	440
3.3066004551	38.2087020057	445
3.33118817431	38.1681006798	450
3.35574851654	38.1274942333	455
3.38028154866	38.0868826791	460
3.4047873374	38.0462660305	465
3.42926594929	38.0056443005	470
3.45371745071	37.9650175021	475
3.47814190784	37.9243856485	480
3.5025393867	37.8837487524	485
3.52690995314	37.843106827	490
3.55125367283	37.802459885	495
3.57557061127	37.7618079393	500
3.59986083379	37.7211510028	505
3.62412440555	37.6804890882	510
3.64836139153	37.6398222082	515
3.67257185656	37.5991503757	520
3.69675586529	37.5584736031	525
3.72091348219	37.5177919033	530
3.74504477158	37.4771052888	535
3.76914979761	37.4364137721	540
3.79322862425	37.3957173658	545
3.81728131531	37.3550160823	550
3.84130793444	37.3143099343	555
3.86530854512	37.2735989339	560
3.88928321067	37.2328830938	565
3.91323199424	37.1921624261	570
3.93715495881	37.1514369433	575
3.96105216721	37.1107066575	580
3.9849236821	37.0699715811	585
4.00876956598	37.0292317263	590
4.03258988119	36.9884871053	595
4.05638468991	36.9477377301	600
4.08015405414	36.9069836129	605
4.10389803575	36.8662247659	610
4.12761669643	36.8254612009	615
4.15131009772	36.7846929301	620
4.17497830099	36.7439199654	625
4.19862136748	36.7031423188	630
4.22223935823	36.6623600021	635
4.24583233415	36.6215730273	640
4.269400356	36.5807814062	645
4.29294348437	36.5399851505	650
4.31646177969	36.4991842721	655
4.33995530224	36.4583787828	660
4.36342411216	36.4175686941	665
4.38686826942	36.3767540179	670
4.41028783383	36.3359347657	675
4.43368286506	36.2951109492	680
4.45705342264	36.2542825799	685
4.48039956591	36.2134496694	690
4.50372135409	36.1726122292	695
4.52701884625	36.1317702708	700
4.55029210128	36.0909238056	705
4.57354117795	36.0500728451	710
4.59676613486	36.0092174007	715
4.61996703049	35.9683574837	720
4.64314392312	35.9274931054	725
4.66629687094	35.8866242772	730
4.68942593195	35.8457510102	735
4.71253116403	35.8048733158	740
4.73561262488	35.7639912051	745
4.7586703721	35.7231046894	750
4.7817044631	35.6822137796	755
4.80471495517	35.6413184871	760
4.82770190544	35.6004188227	765
4.85066537092	35.5595147977	770
4.87360540845	35.518606423	775
4.89652207473	35.4776937096	780
4.91941542634	35.4367766684	785
4.94228551968	35.3958553104	790
4.96513241105	35.3549296465	795
4.98795615657	35.3139996875	800
5.01075681224	35.2730654443	805
5.03353443391	35.2321269278	810
5.05628907731	35.1911841486	815
5.079020798	35.1502371175	820
5.10172965141	35.1092858454	825
5.12441569285	35.0683303427	830
5.14707897747	35.0273706203	835
5.16971956029	34.9864066887	840
5.1923374962	34.9454385586	845
5.21493283992	34.9044662405	850
5.2375	34.8635	854.998748738
