
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab20        0.201    0.799
ab23        0.234    0.766
ab26        0.267    0.733
ab29        0.299    0.701
ab33        0.332    0.668
ab36        0.365    0.635
ab39        0.397    0.603
ab42        0.430    0.570
ab46        0.463    0.537
ab49        0.495    0.505
ab52        0.528    0.472
ab56        0.561    0.439
ab59        0.593    0.407
ab62        0.626    0.374
ab65        0.659    0.341
ab69        0.691    0.309
ab72        0.724    0.276
ab75        0.757    0.243
ab78        0.789    0.211
ab80        0.802    0.198

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo89        0.891    0.109
fo92        0.924    0.076
fo95        0.957    0.043
fo99.0      0.990    0.010
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp68        0.681    0.319
sp71        0.714    0.286
sp74        0.747    0.253
sp78        0.780    0.220
sp81        0.811    0.189

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op89__0     0.000    0.893    0.107
Op92__0     0.000    0.926    0.074
Op94__0     0.000    0.942    0.058
Op89__3     0.033    0.860    0.103
Op92__3     0.033    0.893    0.071
Op94__3     0.033    0.909    0.056
Op89__6     0.066    0.827    0.100
Op92__6     0.066    0.860    0.069
Op94__6     0.066    0.876    0.054
Op89__9     0.100    0.794    0.096
Op92__9     0.100    0.827    0.066
Op94__9     0.100    0.843    0.052
Op89_13     0.133    0.761    0.093
Op92_13     0.133    0.794    0.064
Op94_13     0.133    0.809    0.050
Op89_15     0.153    0.741    0.091
Op92_15     0.153    0.774    0.062
Op94_15     0.153    0.790    0.049

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Cp_726_0    0.070    0.267    0.000    0.663
Cp_726_3    0.070    0.267    0.033    0.630
Cp_726_6    0.070    0.267    0.067    0.596
Cp_726_7    0.070    0.267    0.070    0.593
Cp_730_0    0.070    0.300    0.000    0.630
Cp_730_3    0.070    0.300    0.033    0.596
Cp_730_6    0.070    0.300    0.067    0.563
Cp_730_7    0.070    0.300    0.070    0.560
Cp_733_0    0.070    0.333    0.000    0.596
Cp_733_3    0.070    0.333    0.033    0.563
Cp_733_6    0.070    0.333    0.067    0.530
Cp_733_7    0.070    0.333    0.070    0.526
Cp_736_0    0.070    0.367    0.000    0.563
Cp_736_3    0.070    0.367    0.033    0.530
Cp_736_6    0.070    0.367    0.067    0.496
Cp_736_7    0.070    0.367    0.070    0.493
Cp_740_0    0.070    0.400    0.000    0.530
Cp_740_3    0.070    0.400    0.033    0.496
Cp_740_6    0.070    0.400    0.067    0.463
Cp_740_7    0.070    0.400    0.070    0.460
Cp_743_0    0.070    0.433    0.000    0.496
Cp_743_3    0.070    0.433    0.033    0.463
Cp_743_6    0.070    0.433    0.067    0.430
Cp_743_7    0.070    0.433    0.070    0.426
Cp_746_0    0.070    0.467    0.000    0.463
Cp_746_3    0.070    0.467    0.033    0.430
Cp_746_6    0.070    0.467    0.067    0.396
Cp_746_7    0.070    0.467    0.070    0.393
Cp_749_0    0.070    0.500    0.000    0.430
Cp_749_3    0.070    0.500    0.033    0.396
Cp_749_6    0.070    0.500    0.067    0.363
Cp_749_7    0.070    0.500    0.070    0.360
Cp_753_0    0.070    0.533    0.000    0.396
Cp_753_3    0.070    0.533    0.033    0.363
Cp_753_6    0.070    0.533    0.067    0.330
Cp_753_7    0.070    0.533    0.070    0.326
Cp_756_0    0.070    0.567    0.000    0.363
Cp_756_3    0.070    0.567    0.033    0.330
Cp_756_6    0.070    0.567    0.067    0.296
Cp_756_7    0.070    0.567    0.070    0.293
Cp_760_0    0.070    0.600    0.000    0.330
Cp_760_3    0.070    0.600    0.033    0.296
Cp_760_6    0.070    0.600    0.067    0.263
Cp_760_7    0.070    0.600    0.070    0.260
Cp_763_0    0.070    0.633    0.000    0.296
Cp_763_3    0.070    0.633    0.033    0.263
Cp_763_6    0.070    0.633    0.067    0.230
Cp_763_7    0.070    0.633    0.070    0.226
Cp_766_0    0.070    0.667    0.000    0.263
Cp_766_3    0.070    0.667    0.033    0.230
Cp_766_6    0.070    0.667    0.067    0.196
Cp_766_7    0.070    0.667    0.070    0.193
Cp_770_0    0.070    0.700    0.000    0.230
Cp_770_3    0.070    0.700    0.033    0.196
Cp_770_6    0.070    0.700    0.067    0.163
Cp_770_7    0.070    0.700    0.070    0.160
Cp_773_0    0.070    0.733    0.000    0.196
Cp_773_3    0.070    0.733    0.033    0.163
Cp_773_6    0.070    0.733    0.067    0.130
Cp_773_7    0.070    0.733    0.070    0.126
Cp_776_0    0.070    0.767    0.000    0.163
Cp_776_3    0.070    0.767    0.033    0.130
Cp_776_6    0.070    0.767    0.067    0.096
Cp_776_7    0.070    0.767    0.070    0.093
Cp_780_0    0.070    0.800    0.000    0.130
Cp_780_3    0.070    0.800    0.033    0.096
Cp_780_6    0.070    0.800    0.067    0.063
Cp_780_7    0.070    0.800    0.070    0.060
Cp_783_0    0.070    0.833    0.000    0.096
Cp_783_3    0.070    0.833    0.033    0.063
Cp_783_6    0.070    0.833    0.067    0.030
Cp_783_7    0.070    0.833    0.070    0.026
Cp_786_0    0.070    0.867    0.000    0.063
Cp_786_3    0.070    0.867    0.033    0.030
Cp_786_6    0.070    0.867    0.063    0.000
Cp_789_0    0.070    0.900    0.000    0.030
Cp_789_2    0.070    0.900    0.030    0.000
Cp_792_0    0.070    0.930    0.000    0.000
Cp_8_0_0    0.081    0.000    0.000    0.919
Cp_8_0_3    0.081    0.000    0.033    0.886
Cp_8_0_6    0.081    0.000    0.067    0.852
Cp_8_0_7    0.081    0.000    0.070    0.849
Cp_8_3_0    0.081    0.033    0.000    0.886
Cp_8_3_3    0.081    0.033    0.033    0.852
Cp_8_3_6    0.081    0.033    0.067    0.819
Cp_8_3_7    0.081    0.033    0.070    0.815
Cp_8_6_0    0.081    0.067    0.000    0.852
Cp_8_6_3    0.081    0.067    0.033    0.819
Cp_8_6_6    0.081    0.067    0.067    0.786
Cp_8_6_7    0.081    0.067    0.070    0.782
Cp_810_0    0.081    0.100    0.000    0.819
Cp_810_3    0.081    0.100    0.033    0.786
Cp_810_6    0.081    0.100    0.067    0.752
Cp_810_7    0.081    0.100    0.070    0.749
Cp_813_0    0.081    0.133    0.000    0.786
Cp_813_3    0.081    0.133    0.033    0.752
Cp_813_6    0.081    0.133    0.067    0.719
Cp_813_7    0.081    0.133    0.070    0.715
Cp_816_0    0.081    0.167    0.000    0.752
Cp_816_3    0.081    0.167    0.033    0.719
Cp_816_6    0.081    0.167    0.067    0.686
Cp_816_7    0.081    0.167    0.070    0.682
Cp_820_0    0.081    0.200    0.000    0.719
Cp_820_3    0.081    0.200    0.033    0.686
Cp_820_6    0.081    0.200    0.067    0.652
Cp_820_7    0.081    0.200    0.070    0.649
Cp_823_0    0.081    0.233    0.000    0.686
Cp_823_3    0.081    0.233    0.033    0.652
Cp_823_6    0.081    0.233    0.067    0.619
Cp_823_7    0.081    0.233    0.070    0.615
Cp_826_0    0.081    0.267    0.000    0.652
Cp_826_3    0.081    0.267    0.033    0.619
Cp_826_6    0.081    0.267    0.067    0.586
Cp_826_7    0.081    0.267    0.070    0.582
Cp_830_0    0.081    0.300    0.000    0.619
Cp_830_3    0.081    0.300    0.033    0.586
Cp_830_6    0.081    0.300    0.067    0.552
Cp_830_7    0.081    0.300    0.070    0.549
Cp_833_0    0.081    0.333    0.000    0.586
Cp_833_3    0.081    0.333    0.033    0.552
Cp_833_6    0.081    0.333    0.067    0.519
Cp_833_7    0.081    0.333    0.070    0.515
Cp_836_0    0.081    0.367    0.000    0.552
Cp_836_3    0.081    0.367    0.033    0.519
Cp_836_6    0.081    0.367    0.067    0.486
Cp_836_7    0.081    0.367    0.070    0.482
Cp_840_0    0.081    0.400    0.000    0.519
Cp_840_3    0.081    0.400    0.033    0.486
Cp_840_6    0.081    0.400    0.067    0.452
Cp_840_7    0.081    0.400    0.070    0.449
Cp_843_0    0.081    0.433    0.000    0.486
Cp_843_3    0.081    0.433    0.033    0.452
Cp_843_6    0.081    0.433    0.067    0.419
Cp_843_7    0.081    0.433    0.070    0.415
Cp_846_0    0.081    0.467    0.000    0.452
Cp_846_3    0.081    0.467    0.033    0.419
Cp_846_6    0.081    0.467    0.067    0.386
Cp_846_7    0.081    0.467    0.070    0.382
Cp_849_0    0.081    0.500    0.000    0.419
Cp_849_3    0.081    0.500    0.033    0.386
Cp_849_6    0.081    0.500    0.067    0.352
Cp_849_7    0.081    0.500    0.070    0.349
Cp_853_0    0.081    0.533    0.000    0.386
Cp_853_3    0.081    0.533    0.033    0.352
Cp_853_6    0.081    0.533    0.067    0.319
Cp_853_7    0.081    0.533    0.070    0.315
Cp_856_0    0.081    0.567    0.000    0.352
Cp_856_3    0.081    0.567    0.033    0.319
Cp_856_6    0.081    0.567    0.067    0.286
Cp_856_7    0.081    0.567    0.070    0.282
Cp_860_0    0.081    0.600    0.000    0.319
Cp_860_3    0.081    0.600    0.033    0.286
Cp_860_6    0.081    0.600    0.067    0.252
Cp_860_7    0.081    0.600    0.070    0.249
Cp_863_0    0.081    0.633    0.000    0.286
Cp_863_3    0.081    0.633    0.033    0.252
Cp_863_6    0.081    0.633    0.067    0.219
Cp_863_7    0.081    0.633    0.070    0.215
Cp_866_0    0.081    0.667    0.000    0.252
Cp_866_3    0.081    0.667    0.033    0.219
Cp_866_6    0.081    0.667    0.067    0.186
Cp_866_7    0.081    0.667    0.070    0.182
Cp_870_0    0.081    0.700    0.000    0.219
Cp_870_3    0.081    0.700    0.033    0.186
Cp_870_6    0.081    0.700    0.067    0.152
Cp_870_7    0.081    0.700    0.070    0.149
Cp_873_0    0.081    0.733    0.000    0.186
Cp_873_3    0.081    0.733    0.033    0.152
Cp_873_6    0.081    0.733    0.067    0.119
Cp_873_7    0.081    0.733    0.070    0.115
Cp_876_0    0.081    0.767    0.000    0.152
Cp_876_3    0.081    0.767    0.033    0.119
Cp_876_6    0.081    0.767    0.067    0.086
Cp_876_7    0.081    0.767    0.070    0.082
Cp_880_0    0.081    0.800    0.000    0.119
Cp_880_3    0.081    0.800    0.033    0.086
Cp_880_6    0.081    0.800    0.067    0.052
Cp_880_7    0.081    0.800    0.070    0.049
Cp_883_0    0.081    0.833    0.000    0.086
Cp_883_3    0.081    0.833    0.033    0.052
Cp_883_6    0.081    0.833    0.067    0.019
Cp_883_7    0.081    0.833    0.070    0.015
Cp_886_0    0.081    0.867    0.000    0.052
Cp_886_3    0.081    0.867    0.033    0.019
Cp_886_5    0.081    0.867    0.052    0.000
Cp_889_0    0.081    0.900    0.000    0.019
Cp_889_1    0.081    0.900    0.019    0.000
Cp_891_0    0.081    0.919    0.000    0.000
Cp_9_0_0    0.093    0.000    0.000    0.907
Cp_9_0_3    0.093    0.000    0.033    0.874
Cp_9_0_6    0.093    0.000    0.067    0.840
Cp_9_0_7    0.093    0.000    0.070    0.837
Cp_9_3_0    0.093    0.033    0.000    0.874
Cp_9_3_3    0.093    0.033    0.033    0.840
Cp_9_3_6    0.093    0.033    0.067    0.807
Cp_9_3_7    0.093    0.033    0.070    0.804
Cp_9_6_0    0.093    0.067    0.000    0.840
Cp_9_6_3    0.093    0.067    0.033    0.807
Cp_9_6_6    0.093    0.067    0.067    0.774
Cp_9_6_7    0.093    0.067    0.070    0.770
Cp_910_0    0.093    0.100    0.000    0.807
Cp_910_3    0.093    0.100    0.033    0.774
Cp_910_6    0.093    0.100    0.067    0.740
Cp_910_7    0.093    0.100    0.070    0.737
Cp_913_0    0.093    0.133    0.000    0.774
Cp_913_3    0.093    0.133    0.033    0.740
Cp_913_6    0.093    0.133    0.067    0.707
Cp_913_7    0.093    0.133    0.070    0.704
Cp_916_0    0.093    0.167    0.000    0.740
Cp_916_3    0.093    0.167    0.033    0.707
Cp_916_6    0.093    0.167    0.067    0.674
Cp_916_7    0.093    0.167    0.070    0.670
Cp_920_0    0.093    0.200    0.000    0.707
Cp_920_3    0.093    0.200    0.033    0.674
Cp_920_6    0.093    0.200    0.067    0.640
Cp_920_7    0.093    0.200    0.070    0.637
Cp_923_0    0.093    0.233    0.000    0.674
Cp_923_3    0.093    0.233    0.033    0.640
Cp_923_6    0.093    0.233    0.067    0.607
Cp_923_7    0.093    0.233    0.070    0.604
Cp_926_0    0.093    0.267    0.000    0.640
Cp_926_3    0.093    0.267    0.033    0.607
Cp_926_6    0.093    0.267    0.067    0.574
Cp_926_7    0.093    0.267    0.070    0.570
Cp_930_0    0.093    0.300    0.000    0.607
Cp_930_3    0.093    0.300    0.033    0.574
Cp_930_6    0.093    0.300    0.067    0.540
Cp_930_7    0.093    0.300    0.070    0.537
Cp_933_0    0.093    0.333    0.000    0.574
Cp_933_3    0.093    0.333    0.033    0.540
Cp_933_6    0.093    0.333    0.067    0.507
Cp_933_7    0.093    0.333    0.070    0.504
Cp_936_0    0.093    0.367    0.000    0.540
Cp_936_3    0.093    0.367    0.033    0.507
Cp_936_6    0.093    0.367    0.067    0.474
Cp_936_7    0.093    0.367    0.070    0.470
Cp_940_0    0.093    0.400    0.000    0.507
Cp_940_3    0.093    0.400    0.033    0.474
Cp_940_6    0.093    0.400    0.067    0.440
Cp_940_7    0.093    0.400    0.070    0.437
Cp_943_0    0.093    0.433    0.000    0.474
Cp_943_3    0.093    0.433    0.033    0.440
Cp_943_6    0.093    0.433    0.067    0.407
Cp_943_7    0.093    0.433    0.070    0.404
Cp_946_0    0.093    0.467    0.000    0.440
Cp_946_3    0.093    0.467    0.033    0.407
Cp_946_6    0.093    0.467    0.067    0.374
Cp_946_7    0.093    0.467    0.070    0.370
Cp_949_0    0.093    0.500    0.000    0.407
Cp_949_3    0.093    0.500    0.033    0.374
Cp_949_6    0.093    0.500    0.067    0.340
Cp_949_7    0.093    0.500    0.070    0.337
Cp_953_0    0.093    0.533    0.000    0.374
Cp_953_3    0.093    0.533    0.033    0.340
Cp_953_6    0.093    0.533    0.067    0.307
Cp_953_7    0.093    0.533    0.070    0.304
Cp_956_0    0.093    0.567    0.000    0.340
Cp_956_3    0.093    0.567    0.033    0.307
Cp_956_6    0.093    0.567    0.067    0.274
Cp_956_7    0.093    0.567    0.070    0.270
Cp_960_0    0.093    0.600    0.000    0.307
Cp_960_3    0.093    0.600    0.033    0.274
Cp_960_6    0.093    0.600    0.067    0.240
Cp_960_7    0.093    0.600    0.070    0.237
Cp_963_0    0.093    0.633    0.000    0.274
Cp_963_3    0.093    0.633    0.033    0.240
Cp_963_6    0.093    0.633    0.067    0.207
Cp_963_7    0.093    0.633    0.070    0.204
Cp_966_0    0.093    0.667    0.000    0.240
Cp_966_3    0.093    0.667    0.033    0.207
Cp_966_6    0.093    0.667    0.067    0.174
Cp_966_7    0.093    0.667    0.070    0.170
Cp_970_0    0.093    0.700    0.000    0.207
Cp_970_3    0.093    0.700    0.033    0.174
Cp_970_6    0.093    0.700    0.067    0.140
Cp_970_7    0.093    0.700    0.070    0.137
Cp_973_0    0.093    0.733    0.000    0.174
Cp_973_3    0.093    0.733    0.033    0.140
Cp_973_6    0.093    0.733    0.067    0.107
Cp_973_7    0.093    0.733    0.070    0.104
Cp_976_0    0.093    0.767    0.000    0.140
Cp_976_3    0.093    0.767    0.033    0.107
Cp_976_6    0.093    0.767    0.067    0.074
Cp_976_7    0.093    0.767    0.070    0.070
Cp_980_0    0.093    0.800    0.000    0.107
Cp_980_3    0.093    0.800    0.033    0.074
Cp_980_6    0.093    0.800    0.067    0.040
Cp_980_7    0.093    0.800    0.070    0.037
Cp_983_0    0.093    0.833    0.000    0.074
Cp_983_3    0.093    0.833    0.033    0.040
Cp_983_6    0.093    0.833    0.067    0.007
Cp_983_7    0.093    0.833    0.070    0.004
Cp_986_0    0.093    0.867    0.000    0.040
Cp_986_3    0.093    0.867    0.033    0.007
Cp_986_4    0.093    0.867    0.040    0.000
Cp_989_0    0.093    0.900    0.000    0.007
Cp_989_0    0.093    0.900    0.007    0.000
Cp_990_0    0.093    0.907    0.000    0.000
Cp10_0_0    0.106    0.000    0.000    0.894
Cp10_0_3    0.106    0.000    0.033    0.861
Cp10_0_6    0.106    0.000    0.067    0.827
Cp10_0_7    0.106    0.000    0.070    0.824
Cp10_3_0    0.106    0.033    0.000    0.861
Cp10_3_3    0.106    0.033    0.033    0.827
Cp10_3_6    0.106    0.033    0.067    0.794
Cp10_3_7    0.106    0.033    0.070    0.790
Cp10_6_0    0.106    0.067    0.000    0.827
Cp10_6_3    0.106    0.067    0.033    0.794
Cp10_6_6    0.106    0.067    0.067    0.761
Cp10_6_7    0.106    0.067    0.070    0.757
Cp1010_0    0.106    0.100    0.000    0.794
Cp1010_3    0.106    0.100    0.033    0.761
Cp1010_6    0.106    0.100    0.067    0.727
Cp1010_7    0.106    0.100    0.070    0.724
Cp1013_0    0.106    0.133    0.000    0.761
Cp1013_3    0.106    0.133    0.033    0.727
Cp1013_6    0.106    0.133    0.067    0.694
Cp1013_7    0.106    0.133    0.070    0.690
Cp1016_0    0.106    0.167    0.000    0.727
Cp1016_3    0.106    0.167    0.033    0.694
Cp1016_6    0.106    0.167    0.067    0.661
Cp1016_7    0.106    0.167    0.070    0.657
Cp1020_0    0.106    0.200    0.000    0.694
Cp1020_3    0.106    0.200    0.033    0.661
Cp1020_6    0.106    0.200    0.067    0.627
Cp1020_7    0.106    0.200    0.070    0.624
Cp1023_0    0.106    0.233    0.000    0.661
Cp1023_3    0.106    0.233    0.033    0.627
Cp1023_6    0.106    0.233    0.067    0.594
Cp1023_7    0.106    0.233    0.070    0.590
Cp1026_0    0.106    0.267    0.000    0.627
Cp1026_3    0.106    0.267    0.033    0.594
Cp1026_6    0.106    0.267    0.067    0.561
Cp1026_7    0.106    0.267    0.070    0.557
Cp1030_0    0.106    0.300    0.000    0.594
Cp1030_3    0.106    0.300    0.033    0.561
Cp1030_6    0.106    0.300    0.067    0.527
Cp1030_7    0.106    0.300    0.070    0.524
Cp1033_0    0.106    0.333    0.000    0.561
Cp1033_3    0.106    0.333    0.033    0.527
Cp1033_6    0.106    0.333    0.067    0.494
Cp1033_7    0.106    0.333    0.070    0.490
Cp1036_0    0.106    0.367    0.000    0.527
Cp1036_3    0.106    0.367    0.033    0.494
Cp1036_6    0.106    0.367    0.067    0.461
Cp1036_7    0.106    0.367    0.070    0.457
Cp1040_0    0.106    0.400    0.000    0.494
Cp1040_3    0.106    0.400    0.033    0.461
Cp1040_6    0.106    0.400    0.067    0.427
Cp1040_7    0.106    0.400    0.070    0.424
Cp1043_0    0.106    0.433    0.000    0.461
Cp1043_3    0.106    0.433    0.033    0.427
Cp1043_6    0.106    0.433    0.067    0.394
Cp1043_7    0.106    0.433    0.070    0.390
Cp1046_0    0.106    0.467    0.000    0.427
Cp1046_3    0.106    0.467    0.033    0.394
Cp1046_6    0.106    0.467    0.067    0.361
Cp1046_7    0.106    0.467    0.070    0.357
Cp1049_0    0.106    0.500    0.000    0.394
Cp1049_3    0.106    0.500    0.033    0.361
Cp1049_6    0.106    0.500    0.067    0.327
Cp1049_7    0.106    0.500    0.070    0.324
Cp1053_0    0.106    0.533    0.000    0.361
Cp1053_3    0.106    0.533    0.033    0.327
Cp1053_6    0.106    0.533    0.067    0.294
Cp1053_7    0.106    0.533    0.070    0.290
Cp1056_0    0.106    0.567    0.000    0.327
Cp1056_3    0.106    0.567    0.033    0.294
Cp1056_6    0.106    0.567    0.067    0.261
Cp1056_7    0.106    0.567    0.070    0.257
Cp1060_0    0.106    0.600    0.000    0.294
Cp1060_3    0.106    0.600    0.033    0.261
Cp1060_6    0.106    0.600    0.067    0.227
Cp1060_7    0.106    0.600    0.070    0.224
Cp1063_0    0.106    0.633    0.000    0.261
Cp1063_3    0.106    0.633    0.033    0.227
Cp1063_6    0.106    0.633    0.067    0.194
Cp1063_7    0.106    0.633    0.070    0.190
Cp1066_0    0.106    0.667    0.000    0.227
Cp1066_3    0.106    0.667    0.033    0.194
Cp1066_6    0.106    0.667    0.067    0.161
Cp1066_7    0.106    0.667    0.070    0.157
Cp1070_0    0.106    0.700    0.000    0.194
Cp1070_3    0.106    0.700    0.033    0.161
Cp1070_6    0.106    0.700    0.067    0.127
Cp1070_7    0.106    0.700    0.070    0.124
Cp1073_0    0.106    0.733    0.000    0.161
Cp1073_3    0.106    0.733    0.033    0.127
Cp1073_6    0.106    0.733    0.067    0.094
Cp1073_7    0.106    0.733    0.070    0.090
Cp1076_0    0.106    0.767    0.000    0.127
Cp1076_3    0.106    0.767    0.033    0.094
Cp1076_6    0.106    0.767    0.067    0.061
Cp1076_7    0.106    0.767    0.070    0.057
Cp1080_0    0.106    0.800    0.000    0.094
Cp1080_3    0.106    0.800    0.033    0.061
Cp1080_6    0.106    0.800    0.067    0.027
Cp1080_7    0.106    0.800    0.070    0.024
Cp1083_0    0.106    0.833    0.000    0.061
Cp1083_3    0.106    0.833    0.033    0.027
Cp1083_6    0.106    0.833    0.061    0.000
Cp1086_0    0.106    0.867    0.000    0.027
Cp1086_2    0.106    0.867    0.027    0.000
Cp1089_0    0.106    0.894    0.000    0.000
Cp12_0_0    0.121    0.000    0.000    0.879
Cp12_0_3    0.121    0.000    0.033    0.846
Cp12_0_6    0.121    0.000    0.067    0.813
Cp12_0_7    0.121    0.000    0.070    0.809
Cp12_3_0    0.121    0.033    0.000    0.846
Cp12_3_3    0.121    0.033    0.033    0.813
Cp12_3_6    0.121    0.033    0.067    0.779
Cp12_3_7    0.121    0.033    0.070    0.776
Cp12_6_0    0.121    0.067    0.000    0.813
Cp12_6_3    0.121    0.067    0.033    0.779
Cp12_6_6    0.121    0.067    0.067    0.746
Cp12_6_7    0.121    0.067    0.070    0.742
Cp1210_0    0.121    0.100    0.000    0.779
Cp1210_3    0.121    0.100    0.033    0.746
Cp1210_6    0.121    0.100    0.067    0.713
Cp1210_7    0.121    0.100    0.070    0.709
Cp1213_0    0.121    0.133    0.000    0.746
Cp1213_3    0.121    0.133    0.033    0.713
Cp1213_6    0.121    0.133    0.067    0.679
Cp1213_7    0.121    0.133    0.070    0.676
Cp1216_0    0.121    0.167    0.000    0.713
Cp1216_3    0.121    0.167    0.033    0.679
Cp1216_6    0.121    0.167    0.067    0.646
Cp1216_7    0.121    0.167    0.070    0.642
Cp1220_0    0.121    0.200    0.000    0.679
Cp1220_3    0.121    0.200    0.033    0.646
Cp1220_6    0.121    0.200    0.067    0.613
Cp1220_7    0.121    0.200    0.070    0.609
Cp1223_0    0.121    0.233    0.000    0.646
Cp1223_3    0.121    0.233    0.033    0.613
Cp1223_6    0.121    0.233    0.067    0.579
Cp1223_7    0.121    0.233    0.070    0.576
Cp1226_0    0.121    0.267    0.000    0.613
Cp1226_3    0.121    0.267    0.033    0.579
Cp1226_6    0.121    0.267    0.067    0.546
Cp1226_7    0.121    0.267    0.070    0.542
Cp1230_0    0.121    0.300    0.000    0.579
Cp1230_3    0.121    0.300    0.033    0.546
Cp1230_6    0.121    0.300    0.067    0.513
Cp1230_7    0.121    0.300    0.070    0.509
Cp1233_0    0.121    0.333    0.000    0.546
Cp1233_3    0.121    0.333    0.033    0.513
Cp1233_6    0.121    0.333    0.067    0.479
Cp1233_7    0.121    0.333    0.070    0.476
Cp1236_0    0.121    0.367    0.000    0.513
Cp1236_3    0.121    0.367    0.033    0.479
Cp1236_6    0.121    0.367    0.067    0.446
Cp1236_7    0.121    0.367    0.070    0.442
Cp1240_0    0.121    0.400    0.000    0.479
Cp1240_3    0.121    0.400    0.033    0.446
Cp1240_6    0.121    0.400    0.067    0.413
Cp1240_7    0.121    0.400    0.070    0.409
Cp1243_0    0.121    0.433    0.000    0.446
Cp1243_3    0.121    0.433    0.033    0.413
Cp1243_6    0.121    0.433    0.067    0.379
Cp1243_7    0.121    0.433    0.070    0.376
Cp1246_0    0.121    0.467    0.000    0.413
Cp1246_3    0.121    0.467    0.033    0.379
Cp1246_6    0.121    0.467    0.067    0.346
Cp1246_7    0.121    0.467    0.070    0.342
Cp1249_0    0.121    0.500    0.000    0.379
Cp1249_3    0.121    0.500    0.033    0.346
Cp1249_6    0.121    0.500    0.067    0.313
Cp1249_7    0.121    0.500    0.070    0.309
Cp1253_0    0.121    0.533    0.000    0.346
Cp1253_3    0.121    0.533    0.033    0.313
Cp1253_6    0.121    0.533    0.067    0.279
Cp1253_7    0.121    0.533    0.070    0.276
Cp1256_0    0.121    0.567    0.000    0.313
Cp1256_3    0.121    0.567    0.033    0.279
Cp1256_6    0.121    0.567    0.067    0.246
Cp1256_7    0.121    0.567    0.070    0.242
Cp1260_0    0.121    0.600    0.000    0.279
Cp1260_3    0.121    0.600    0.033    0.246
Cp1260_6    0.121    0.600    0.067    0.213
Cp1260_7    0.121    0.600    0.070    0.209
Cp1263_0    0.121    0.633    0.000    0.246
Cp1263_3    0.121    0.633    0.033    0.213
Cp1263_6    0.121    0.633    0.067    0.179
Cp1263_7    0.121    0.633    0.070    0.176
Cp1266_0    0.121    0.667    0.000    0.213
Cp1266_3    0.121    0.667    0.033    0.179
Cp1266_6    0.121    0.667    0.067    0.146
Cp1266_7    0.121    0.667    0.070    0.142
Cp1270_0    0.121    0.700    0.000    0.179
Cp1270_3    0.121    0.700    0.033    0.146
Cp1270_6    0.121    0.700    0.067    0.113
Cp1270_7    0.121    0.700    0.070    0.109
Cp1273_0    0.121    0.733    0.000    0.146
Cp1273_3    0.121    0.733    0.033    0.113
Cp1273_6    0.121    0.733    0.067    0.079
Cp1273_7    0.121    0.733    0.070    0.076
Cp1276_0    0.121    0.767    0.000    0.113
Cp1276_3    0.121    0.767    0.033    0.079
Cp1276_6    0.121    0.767    0.067    0.046
Cp1276_7    0.121    0.767    0.070    0.042
Cp1280_0    0.121    0.800    0.000    0.079
Cp1280_3    0.121    0.800    0.033    0.046
Cp1280_6    0.121    0.800    0.067    0.013
Cp1280_7    0.121    0.800    0.070    0.009
Cp1283_0    0.121    0.833    0.000    0.046
Cp1283_3    0.121    0.833    0.033    0.013
Cp1283_4    0.121    0.833    0.046    0.000
Cp1286_0    0.121    0.867    0.000    0.013
Cp1286_1    0.121    0.867    0.013    0.000
Cp1287_0    0.121    0.879    0.000    0.000
Cp13_0_0    0.136    0.000    0.000    0.864
Cp13_0_3    0.136    0.000    0.033    0.830
Cp13_0_6    0.136    0.000    0.067    0.797
Cp13_0_7    0.136    0.000    0.070    0.793
Cp13_3_0    0.136    0.033    0.000    0.830
Cp13_3_3    0.136    0.033    0.033    0.797
Cp13_3_6    0.136    0.033    0.067    0.764
Cp13_3_7    0.136    0.033    0.070    0.760
Cp13_6_0    0.136    0.067    0.000    0.797
Cp13_6_3    0.136    0.067    0.033    0.764
Cp13_6_6    0.136    0.067    0.067    0.730
Cp13_6_7    0.136    0.067    0.070    0.727
Cp1310_0    0.136    0.100    0.000    0.764
Cp1310_3    0.136    0.100    0.033    0.730
Cp1310_6    0.136    0.100    0.067    0.697
Cp1310_7    0.136    0.100    0.070    0.693
Cp1313_0    0.136    0.133    0.000    0.730
Cp1313_3    0.136    0.133    0.033    0.697
Cp1313_6    0.136    0.133    0.067    0.664
Cp1313_7    0.136    0.133    0.070    0.660
Cp1316_0    0.136    0.167    0.000    0.697
Cp1316_3    0.136    0.167    0.033    0.664
Cp1316_6    0.136    0.167    0.067    0.630
Cp1316_7    0.136    0.167    0.070    0.627
Cp1320_0    0.136    0.200    0.000    0.664
Cp1320_3    0.136    0.200    0.033    0.630
Cp1320_6    0.136    0.200    0.067    0.597
Cp1320_7    0.136    0.200    0.070    0.593
Cp1323_0    0.136    0.233    0.000    0.630
Cp1323_3    0.136    0.233    0.033    0.597
