
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab24        0.240    0.760
ab27        0.273    0.727
ab30        0.306    0.694
ab33        0.338    0.662
ab37        0.371    0.629
ab40        0.404    0.596
ab43        0.436    0.564
ab46        0.469    0.531
ab50        0.502    0.498
ab53        0.534    0.466
ab56        0.567    0.433
ab59        0.600    0.400
ab63        0.632    0.368
ab66        0.665    0.335
ab69        0.698    0.302
ab73        0.730    0.270
ab76        0.763    0.237
ab79        0.796    0.204
ab80        0.802    0.198

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.881    0.119
fo91        0.914    0.086
fo94        0.947    0.053
fo98.0      0.980    0.020
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp68        0.681    0.319
sp71        0.714    0.286
sp74        0.747    0.253
sp78        0.780    0.220
sp80        0.808    0.192

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op89__0     0.000    0.892    0.108
Op92__0     0.000    0.925    0.075
Op95__0     0.000    0.951    0.049
Op89__3     0.033    0.859    0.105
Op92__3     0.033    0.892    0.073
Op95__3     0.033    0.917    0.048
Op89__6     0.066    0.825    0.101
Op92__6     0.066    0.859    0.070
Op95__6     0.066    0.884    0.046
Op89__9     0.100    0.792    0.098
Op92__9     0.100    0.825    0.068
Op95__9     0.100    0.851    0.045
Op89_13     0.133    0.759    0.094
Op92_13     0.133    0.792    0.065
Op95_13     0.133    0.818    0.043
Op89_16     0.166    0.726    0.090
Op92_16     0.166    0.759    0.063
Op95_16     0.166    0.785    0.041
Op89_16     0.170    0.722    0.090
Op92_16     0.170    0.755    0.062
Op95_16     0.170    0.781    0.041

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_9858     0.062    0.312    0.269    0.050    0.307
Gt_9859     0.062    0.312    0.269    0.084    0.273
Gt_9860     0.062    0.312    0.269    0.118    0.239
Gt_9861     0.062    0.312    0.269    0.151    0.206
Gt_9862     0.062    0.312    0.269    0.185    0.172
Gt_9863     0.062    0.312    0.269    0.219    0.138
Gt_9864     0.062    0.312    0.269    0.252    0.105
Gt_9865     0.062    0.312    0.269    0.286    0.071
Gt_9866     0.062    0.312    0.269    0.320    0.037
Gt_9867     0.062    0.312    0.269    0.353    0.004
Gt_9868     0.062    0.312    0.269    0.357    0.000
Gt_9869     0.062    0.312    0.303    0.017    0.307
Gt_9870     0.062    0.312    0.303    0.050    0.273
Gt_9871     0.062    0.312    0.303    0.084    0.239
Gt_9872     0.062    0.312    0.303    0.118    0.206
Gt_9873     0.062    0.312    0.303    0.151    0.172
Gt_9874     0.062    0.312    0.303    0.185    0.138
Gt_9875     0.062    0.312    0.303    0.219    0.105
Gt_9876     0.062    0.312    0.303    0.252    0.071
Gt_9877     0.062    0.312    0.303    0.286    0.037
Gt_9878     0.062    0.312    0.303    0.320    0.004
Gt_9879     0.062    0.312    0.303    0.323    0.000
Gt_9880     0.062    0.312    0.337    0.017    0.273
Gt_9881     0.062    0.312    0.337    0.050    0.239
Gt_9882     0.062    0.312    0.337    0.084    0.206
Gt_9883     0.062    0.312    0.337    0.118    0.172
Gt_9884     0.062    0.312    0.337    0.151    0.138
Gt_9885     0.062    0.312    0.337    0.185    0.105
Gt_9886     0.062    0.312    0.337    0.219    0.071
Gt_9887     0.062    0.312    0.337    0.252    0.037
Gt_9888     0.062    0.312    0.337    0.286    0.004
Gt_9889     0.062    0.312    0.337    0.290    0.000
Gt_9890     0.062    0.312    0.370    0.017    0.239
Gt_9891     0.062    0.312    0.370    0.050    0.206
Gt_9892     0.062    0.312    0.370    0.084    0.172
Gt_9893     0.062    0.312    0.370    0.118    0.138
Gt_9894     0.062    0.312    0.370    0.151    0.105
Gt_9895     0.062    0.312    0.370    0.185    0.071
Gt_9896     0.062    0.312    0.370    0.219    0.037
Gt_9897     0.062    0.312    0.370    0.252    0.004
Gt_9898     0.062    0.312    0.370    0.256    0.000
Gt_9899     0.062    0.312    0.404    0.017    0.206
Gt_9900     0.062    0.312    0.404    0.050    0.172
Gt_9901     0.062    0.312    0.404    0.084    0.138
Gt_9902     0.062    0.312    0.404    0.118    0.105
Gt_9903     0.062    0.312    0.404    0.151    0.071
Gt_9904     0.062    0.312    0.404    0.185    0.037
Gt_9905     0.062    0.312    0.404    0.219    0.004
Gt_9906     0.062    0.312    0.404    0.222    0.000
Gt_9907     0.062    0.312    0.438    0.017    0.172
Gt_9908     0.062    0.312    0.438    0.050    0.138
Gt_9909     0.062    0.312    0.438    0.084    0.105
Gt_9910     0.062    0.312    0.438    0.118    0.071
Gt_9911     0.062    0.312    0.438    0.151    0.037
Gt_9912     0.062    0.312    0.438    0.185    0.004
Gt_9913     0.062    0.312    0.438    0.189    0.000
Gt_9914     0.062    0.312    0.471    0.017    0.138
Gt_9915     0.062    0.312    0.471    0.050    0.105
Gt_9916     0.062    0.312    0.471    0.084    0.071
Gt_9917     0.062    0.312    0.471    0.118    0.037
Gt_9918     0.062    0.312    0.471    0.151    0.004
Gt_9919     0.062    0.312    0.471    0.155    0.000
Gt_9920     0.062    0.312    0.505    0.017    0.105
Gt_9921     0.062    0.312    0.505    0.050    0.071
Gt_9922     0.062    0.312    0.505    0.084    0.037
Gt_9923     0.062    0.312    0.505    0.118    0.004
Gt_9924     0.062    0.312    0.505    0.121    0.000
Gt_9925     0.062    0.312    0.539    0.017    0.071
Gt_9926     0.062    0.312    0.539    0.050    0.037
Gt_9927     0.062    0.312    0.539    0.084    0.004
Gt_9928     0.062    0.312    0.539    0.088    0.000
Gt_9929     0.062    0.312    0.572    0.017    0.037
Gt_9930     0.062    0.312    0.572    0.050    0.004
Gt_9931     0.062    0.312    0.572    0.054    0.000
Gt_9932     0.062    0.312    0.606    0.017    0.004
Gt_9933     0.062    0.312    0.606    0.020    0.000
Gt_9934     0.062    0.312    0.610    0.017    0.000
Gt_9935     0.062    0.345    0.000    0.017    0.576
Gt_9936     0.062    0.345    0.000    0.050    0.542
Gt_9937     0.062    0.345    0.000    0.084    0.509
Gt_9938     0.062    0.345    0.000    0.118    0.475
Gt_9939     0.062    0.345    0.000    0.151    0.441
Gt_9940     0.062    0.345    0.000    0.185    0.408
Gt_9941     0.062    0.345    0.000    0.219    0.374
Gt_9942     0.062    0.345    0.000    0.252    0.340
Gt_9943     0.062    0.345    0.000    0.286    0.307
Gt_9944     0.062    0.345    0.000    0.320    0.273
Gt_9945     0.062    0.345    0.000    0.353    0.239
Gt_9946     0.062    0.345    0.000    0.387    0.206
Gt_9947     0.062    0.345    0.000    0.421    0.172
Gt_9948     0.062    0.345    0.000    0.454    0.138
Gt_9949     0.062    0.345    0.000    0.488    0.105
Gt_9950     0.062    0.345    0.000    0.522    0.071
Gt_9951     0.062    0.345    0.000    0.555    0.037
Gt_9952     0.062    0.345    0.000    0.589    0.004
Gt_9953     0.062    0.345    0.000    0.593    0.000
Gt_9954     0.062    0.345    0.034    0.017    0.542
Gt_9955     0.062    0.345    0.034    0.050    0.509
Gt_9956     0.062    0.345    0.034    0.084    0.475
Gt_9957     0.062    0.345    0.034    0.118    0.441
Gt_9958     0.062    0.345    0.034    0.151    0.408
Gt_9959     0.062    0.345    0.034    0.185    0.374
Gt_9960     0.062    0.345    0.034    0.219    0.340
Gt_9961     0.062    0.345    0.034    0.252    0.307
Gt_9962     0.062    0.345    0.034    0.286    0.273
Gt_9963     0.062    0.345    0.034    0.320    0.239
Gt_9964     0.062    0.345    0.034    0.353    0.206
Gt_9965     0.062    0.345    0.034    0.387    0.172
Gt_9966     0.062    0.345    0.034    0.421    0.138
Gt_9967     0.062    0.345    0.034    0.454    0.105
Gt_9968     0.062    0.345    0.034    0.488    0.071
Gt_9969     0.062    0.345    0.034    0.522    0.037
Gt_9970     0.062    0.345    0.034    0.555    0.004
Gt_9971     0.062    0.345    0.034    0.559    0.000
Gt_9972     0.062    0.345    0.067    0.017    0.509
Gt_9973     0.062    0.345    0.067    0.050    0.475
Gt_9974     0.062    0.345    0.067    0.084    0.441
Gt_9975     0.062    0.345    0.067    0.118    0.408
Gt_9976     0.062    0.345    0.067    0.151    0.374
Gt_9977     0.062    0.345    0.067    0.185    0.340
Gt_9978     0.062    0.345    0.067    0.219    0.307
Gt_9979     0.062    0.345    0.067    0.252    0.273
Gt_9980     0.062    0.345    0.067    0.286    0.239
Gt_9981     0.062    0.345    0.067    0.320    0.206
Gt_9982     0.062    0.345    0.067    0.353    0.172
Gt_9983     0.062    0.345    0.067    0.387    0.138
Gt_9984     0.062    0.345    0.067    0.421    0.105
Gt_9985     0.062    0.345    0.067    0.454    0.071
Gt_9986     0.062    0.345    0.067    0.488    0.037
Gt_9987     0.062    0.345    0.067    0.522    0.004
Gt_9988     0.062    0.345    0.067    0.525    0.000
Gt_9989     0.062    0.345    0.101    0.017    0.475
Gt_9990     0.062    0.345    0.101    0.050    0.441
Gt_9991     0.062    0.345    0.101    0.084    0.408
Gt_9992     0.062    0.345    0.101    0.118    0.374
Gt_9993     0.062    0.345    0.101    0.151    0.340
Gt_9994     0.062    0.345    0.101    0.185    0.307
Gt_9995     0.062    0.345    0.101    0.219    0.273
Gt_9996     0.062    0.345    0.101    0.252    0.239
Gt_9997     0.062    0.345    0.101    0.286    0.206
Gt_9998     0.062    0.345    0.101    0.320    0.172
Gt_9999     0.062    0.345    0.101    0.353    0.138
Gt_10000    0.062    0.345    0.101    0.387    0.105
Gt_10001    0.062    0.345    0.101    0.421    0.071
Gt_10002    0.062    0.345    0.101    0.454    0.037
Gt_10003    0.062    0.345    0.101    0.488    0.004
Gt_10004    0.062    0.345    0.101    0.492    0.000
Gt_10005    0.062    0.345    0.135    0.017    0.441
Gt_10006    0.062    0.345    0.135    0.050    0.408
Gt_10007    0.062    0.345    0.135    0.084    0.374
Gt_10008    0.062    0.345    0.135    0.118    0.340
Gt_10009    0.062    0.345    0.135    0.151    0.307
Gt_10010    0.062    0.345    0.135    0.185    0.273
Gt_10011    0.062    0.345    0.135    0.219    0.239
Gt_10012    0.062    0.345    0.135    0.252    0.206
Gt_10013    0.062    0.345    0.135    0.286    0.172
Gt_10014    0.062    0.345    0.135    0.320    0.138
Gt_10015    0.062    0.345    0.135    0.353    0.105
Gt_10016    0.062    0.345    0.135    0.387    0.071
Gt_10017    0.062    0.345    0.135    0.421    0.037
Gt_10018    0.062    0.345    0.135    0.454    0.004
Gt_10019    0.062    0.345    0.135    0.458    0.000
Gt_10020    0.062    0.345    0.168    0.017    0.408
Gt_10021    0.062    0.345    0.168    0.050    0.374
Gt_10022    0.062    0.345    0.168    0.084    0.340
Gt_10023    0.062    0.345    0.168    0.118    0.307
Gt_10024    0.062    0.345    0.168    0.151    0.273
Gt_10025    0.062    0.345    0.168    0.185    0.239
Gt_10026    0.062    0.345    0.168    0.219    0.206
Gt_10027    0.062    0.345    0.168    0.252    0.172
Gt_10028    0.062    0.345    0.168    0.286    0.138
Gt_10029    0.062    0.345    0.168    0.320    0.105
Gt_10030    0.062    0.345    0.168    0.353    0.071
Gt_10031    0.062    0.345    0.168    0.387    0.037
Gt_10032    0.062    0.345    0.168    0.421    0.004
Gt_10033    0.062    0.345    0.168    0.424    0.000
Gt_10034    0.062    0.345    0.202    0.017    0.374
Gt_10035    0.062    0.345    0.202    0.050    0.340
Gt_10036    0.062    0.345    0.202    0.084    0.307
Gt_10037    0.062    0.345    0.202    0.118    0.273
Gt_10038    0.062    0.345    0.202    0.151    0.239
Gt_10039    0.062    0.345    0.202    0.185    0.206
Gt_10040    0.062    0.345    0.202    0.219    0.172
Gt_10041    0.062    0.345    0.202    0.252    0.138
Gt_10042    0.062    0.345    0.202    0.286    0.105
Gt_10043    0.062    0.345    0.202    0.320    0.071
Gt_10044    0.062    0.345    0.202    0.353    0.037
Gt_10045    0.062    0.345    0.202    0.387    0.004
Gt_10046    0.062    0.345    0.202    0.391    0.000
Gt_10047    0.062    0.345    0.236    0.017    0.340
Gt_10048    0.062    0.345    0.236    0.050    0.307
Gt_10049    0.062    0.345    0.236    0.084    0.273
Gt_10050    0.062    0.345    0.236    0.118    0.239
Gt_10051    0.062    0.345    0.236    0.151    0.206
Gt_10052    0.062    0.345    0.236    0.185    0.172
Gt_10053    0.062    0.345    0.236    0.219    0.138
Gt_10054    0.062    0.345    0.236    0.252    0.105
Gt_10055    0.062    0.345    0.236    0.286    0.071
Gt_10056    0.062    0.345    0.236    0.320    0.037
Gt_10057    0.062    0.345    0.236    0.353    0.004
Gt_10058    0.062    0.345    0.236    0.357    0.000
Gt_10059    0.062    0.345    0.269    0.017    0.307
Gt_10060    0.062    0.345    0.269    0.050    0.273
Gt_10061    0.062    0.345    0.269    0.084    0.239
Gt_10062    0.062    0.345    0.269    0.118    0.206
Gt_10063    0.062    0.345    0.269    0.151    0.172
Gt_10064    0.062    0.345    0.269    0.185    0.138
Gt_10065    0.062    0.345    0.269    0.219    0.105
Gt_10066    0.062    0.345    0.269    0.252    0.071
Gt_10067    0.062    0.345    0.269    0.286    0.037
Gt_10068    0.062    0.345    0.269    0.320    0.004
Gt_10069    0.062    0.345    0.269    0.323    0.000
Gt_10070    0.062    0.345    0.303    0.017    0.273
Gt_10071    0.062    0.345    0.303    0.050    0.239
Gt_10072    0.062    0.345    0.303    0.084    0.206
Gt_10073    0.062    0.345    0.303    0.118    0.172
Gt_10074    0.062    0.345    0.303    0.151    0.138
Gt_10075    0.062    0.345    0.303    0.185    0.105
Gt_10076    0.062    0.345    0.303    0.219    0.071
Gt_10077    0.062    0.345    0.303    0.252    0.037
Gt_10078    0.062    0.345    0.303    0.286    0.004
Gt_10079    0.062    0.345    0.303    0.290    0.000
Gt_10080    0.062    0.345    0.337    0.017    0.239
Gt_10081    0.062    0.345    0.337    0.050    0.206
Gt_10082    0.062    0.345    0.337    0.084    0.172
Gt_10083    0.062    0.345    0.337    0.118    0.138
Gt_10084    0.062    0.345    0.337    0.151    0.105
Gt_10085    0.062    0.345    0.337    0.185    0.071
Gt_10086    0.062    0.345    0.337    0.219    0.037
Gt_10087    0.062    0.345    0.337    0.252    0.004
Gt_10088    0.062    0.345    0.337    0.256    0.000
Gt_10089    0.062    0.345    0.370    0.017    0.206
Gt_10090    0.062    0.345    0.370    0.050    0.172
Gt_10091    0.062    0.345    0.370    0.084    0.138
Gt_10092    0.062    0.345    0.370    0.118    0.105
Gt_10093    0.062    0.345    0.370    0.151    0.071
Gt_10094    0.062    0.345    0.370    0.185    0.037
Gt_10095    0.062    0.345    0.370    0.219    0.004
Gt_10096    0.062    0.345    0.370    0.222    0.000
Gt_10097    0.062    0.345    0.404    0.017    0.172
Gt_10098    0.062    0.345    0.404    0.050    0.138
Gt_10099    0.062    0.345    0.404    0.084    0.105
Gt_10100    0.062    0.345    0.404    0.118    0.071
Gt_10101    0.062    0.345    0.404    0.151    0.037
Gt_10102    0.062    0.345    0.404    0.185    0.004
Gt_10103    0.062    0.345    0.404    0.189    0.000
Gt_10104    0.062    0.345    0.438    0.017    0.138
Gt_10105    0.062    0.345    0.438    0.050    0.105
Gt_10106    0.062    0.345    0.438    0.084    0.071
Gt_10107    0.062    0.345    0.438    0.118    0.037
Gt_10108    0.062    0.345    0.438    0.151    0.004
Gt_10109    0.062    0.345    0.438    0.155    0.000
Gt_10110    0.062    0.345    0.471    0.017    0.105
Gt_10111    0.062    0.345    0.471    0.050    0.071
Gt_10112    0.062    0.345    0.471    0.084    0.037
Gt_10113    0.062    0.345    0.471    0.118    0.004
Gt_10114    0.062    0.345    0.471    0.121    0.000
Gt_10115    0.062    0.345    0.505    0.017    0.071
Gt_10116    0.062    0.345    0.505    0.050    0.037
Gt_10117    0.062    0.345    0.505    0.084    0.004
Gt_10118    0.062    0.345    0.505    0.088    0.000
Gt_10119    0.062    0.345    0.539    0.017    0.037
Gt_10120    0.062    0.345    0.539    0.050    0.004
Gt_10121    0.062    0.345    0.539    0.054    0.000
Gt_10122    0.062    0.345    0.572    0.017    0.004
Gt_10123    0.062    0.345    0.572    0.020    0.000
Gt_10124    0.062    0.345    0.576    0.017    0.000
Gt_10125    0.062    0.379    0.000    0.017    0.542
Gt_10126    0.062    0.379    0.000    0.050    0.509
Gt_10127    0.062    0.379    0.000    0.084    0.475
Gt_10128    0.062    0.379    0.000    0.118    0.441
Gt_10129    0.062    0.379    0.000    0.151    0.408
Gt_10130    0.062    0.379    0.000    0.185    0.374
Gt_10131    0.062    0.379    0.000    0.219    0.340
Gt_10132    0.062    0.379    0.000    0.252    0.307
Gt_10133    0.062    0.379    0.000    0.286    0.273
Gt_10134    0.062    0.379    0.000    0.320    0.239
Gt_10135    0.062    0.379    0.000    0.353    0.206
Gt_10136    0.062    0.379    0.000    0.387    0.172
Gt_10137    0.062    0.379    0.000    0.421    0.138
Gt_10138    0.062    0.379    0.000    0.454    0.105
Gt_10139    0.062    0.379    0.000    0.488    0.071
Gt_10140    0.062    0.379    0.000    0.522    0.037
Gt_10141    0.062    0.379    0.000    0.555    0.004
Gt_10142    0.062    0.379    0.000    0.559    0.000
Gt_10143    0.062    0.379    0.034    0.017    0.509
Gt_10144    0.062    0.379    0.034    0.050    0.475
Gt_10145    0.062    0.379    0.034    0.084    0.441
Gt_10146    0.062    0.379    0.034    0.118    0.408
Gt_10147    0.062    0.379    0.034    0.151    0.374
Gt_10148    0.062    0.379    0.034    0.185    0.340
Gt_10149    0.062    0.379    0.034    0.219    0.307
Gt_10150    0.062    0.379    0.034    0.252    0.273
Gt_10151    0.062    0.379    0.034    0.286    0.239
Gt_10152    0.062    0.379    0.034    0.320    0.206
Gt_10153    0.062    0.379    0.034    0.353    0.172
Gt_10154    0.062    0.379    0.034    0.387    0.138
Gt_10155    0.062    0.379    0.034    0.421    0.105
Gt_10156    0.062    0.379    0.034    0.454    0.071
Gt_10157    0.062    0.379    0.034    0.488    0.037
Gt_10158    0.062    0.379    0.034    0.522    0.004
Gt_10159    0.062    0.379    0.034    0.525    0.000
Gt_10160    0.062    0.379    0.067    0.017    0.475
Gt_10161    0.062    0.379    0.067    0.050    0.441
Gt_10162    0.062    0.379    0.067    0.084    0.408
Gt_10163    0.062    0.379    0.067    0.118    0.374
Gt_10164    0.062    0.379    0.067    0.151    0.340
Gt_10165    0.062    0.379    0.067    0.185    0.307
Gt_10166    0.062    0.379    0.067    0.219    0.273
Gt_10167    0.062    0.379    0.067    0.252    0.239
Gt_10168    0.062    0.379    0.067    0.286    0.206
Gt_10169    0.062    0.379    0.067    0.320    0.172
Gt_10170    0.062    0.379    0.067    0.353    0.138
Gt_10171    0.062    0.379    0.067    0.387    0.105
Gt_10172    0.062    0.379    0.067    0.421    0.071
Gt_10173    0.062    0.379    0.067    0.454    0.037
Gt_10174    0.062    0.379    0.067    0.488    0.004
Gt_10175    0.062    0.379    0.067    0.492    0.000
Gt_10176    0.062    0.379    0.101    0.017    0.441
Gt_10177    0.062    0.379    0.101    0.050    0.408
Gt_10178    0.062    0.379    0.101    0.084    0.374
Gt_10179    0.062    0.379    0.101    0.118    0.340
Gt_10180    0.062    0.379    0.101    0.151    0.307
Gt_10181    0.062    0.379    0.101    0.185    0.273
Gt_10182    0.062    0.379    0.101    0.219    0.239
Gt_10183    0.062    0.379    0.101    0.252    0.206
Gt_10184    0.062    0.379    0.101    0.286    0.172
Gt_10185    0.062    0.379    0.101    0.320    0.138
Gt_10186    0.062    0.379    0.101    0.353    0.105
Gt_10187    0.062    0.379    0.101    0.387    0.071
Gt_10188    0.062    0.379    0.101    0.421    0.037
Gt_10189    0.062    0.379    0.101    0.454    0.004
Gt_10190    0.062    0.379    0.101    0.458    0.000
Gt_10191    0.062    0.379    0.135    0.017    0.408
Gt_10192    0.062    0.379    0.135    0.050    0.374
Gt_10193    0.062    0.379    0.135    0.084    0.340
Gt_10194    0.062    0.379    0.135    0.118    0.307
Gt_10195    0.062    0.379    0.135    0.151    0.273
Gt_10196    0.062    0.379    0.135    0.185    0.239
Gt_10197    0.062    0.379    0.135    0.219    0.206
Gt_10198    0.062    0.379    0.135    0.252    0.172
Gt_10199    0.062    0.379    0.135    0.286    0.138
Gt_10200    0.062    0.379    0.135    0.320    0.105
Gt_10201    0.062    0.379    0.135    0.353    0.071
Gt_10202    0.062    0.379    0.135    0.387    0.037
Gt_10203    0.062    0.379    0.135    0.421    0.004
Gt_10204    0.062    0.379    0.135    0.424    0.000
Gt_10205    0.062    0.379    0.168    0.017    0.374
Gt_10206    0.062    0.379    0.168    0.050    0.340
Gt_10207    0.062    0.379    0.168    0.084    0.307
Gt_10208    0.062    0.379    0.168    0.118    0.273
Gt_10209    0.062    0.379    0.168    0.151    0.239
Gt_10210    0.062    0.379    0.168    0.185    0.206
Gt_10211    0.062    0.379    0.168    0.219    0.172
Gt_10212    0.062    0.379    0.168    0.252    0.138
Gt_10213    0.062    0.379    0.168    0.286    0.105
Gt_10214    0.062    0.379    0.168    0.320    0.071
Gt_10215    0.062    0.379    0.168    0.353    0.037
Gt_10216    0.062    0.379    0.168    0.387    0.004
Gt_10217    0.062    0.379    0.168    0.391    0.000
Gt_10218    0.062    0.379    0.202    0.017    0.340
Gt_10219    0.062    0.379    0.202    0.050    0.307
Gt_10220    0.062    0.379    0.202    0.084    0.273
Gt_10221    0.062    0.379    0.202    0.118    0.239
Gt_10222    0.062    0.379    0.202    0.151    0.206
Gt_10223    0.062    0.379    0.202    0.185    0.172
Gt_10224    0.062    0.379    0.202    0.219    0.138
Gt_10225    0.062    0.379    0.202    0.252    0.105
Gt_10226    0.062    0.379    0.202    0.286    0.071
Gt_10227    0.062    0.379    0.202    0.320    0.037
Gt_10228    0.062    0.379    0.202    0.353    0.004
Gt_10229    0.062    0.379    0.202    0.357    0.000
Gt_10230    0.062    0.379    0.236    0.017    0.307
Gt_10231    0.062    0.379    0.236    0.050    0.273
Gt_10232    0.062    0.379    0.236    0.084    0.239
Gt_10233    0.062    0.379    0.236    0.118    0.206
Gt_10234    0.062    0.379    0.236    0.151    0.172
Gt_10235    0.062    0.379    0.236    0.185    0.138
Gt_10236    0.062    0.379    0.236    0.219    0.105
Gt_10237    0.062    0.379    0.236    0.252    0.071
Gt_10238    0.062    0.379    0.236    0.286    0.037
Gt_10239    0.062    0.379    0.236    0.320    0.004
Gt_10240    0.062    0.379    0.236    0.323    0.000
Gt_10241    0.062    0.379    0.269    0.017    0.273
Gt_10242    0.062    0.379    0.269    0.050    0.239
Gt_10243    0.062    0.379    0.269    0.084    0.206
Gt_10244    0.062    0.379    0.269    0.118    0.172
Gt_10245    0.062    0.379    0.269    0.151    0.138
Gt_10246    0.062    0.379    0.269    0.185    0.105
Gt_10247    0.062    0.379    0.269    0.219    0.071
Gt_10248    0.062    0.379    0.269    0.252    0.037
Gt_10249    0.062    0.379    0.269    0.286    0.004
Gt_10250    0.062    0.379    0.269    0.290    0.000
Gt_10251    0.062    0.379    0.303    0.017    0.239
Gt_10252    0.062    0.379    0.303    0.050    0.206
Gt_10253    0.062    0.379    0.303    0.084    0.172
Gt_10254    0.062    0.379    0.303    0.118    0.138
Gt_10255    0.062    0.379    0.303    0.151    0.105
Gt_10256    0.062    0.379    0.303    0.185    0.071
Gt_10257    0.062    0.379    0.303    0.219    0.037
Gt_10258    0.062    0.379    0.303    0.252    0.004
Gt_10259    0.062    0.379    0.303    0.256    0.000
Gt_10260    0.062    0.379    0.337    0.017    0.206
Gt_10261    0.062    0.379    0.337    0.050    0.172
Gt_10262    0.062    0.379    0.337    0.084    0.138
Gt_10263    0.062    0.379    0.337    0.118    0.105
Gt_10264    0.062    0.379    0.337    0.151    0.071
Gt_10265    0.062    0.379    0.337    0.185    0.037
Gt_10266    0.062    0.379    0.337    0.219    0.004
Gt_10267    0.062    0.379    0.337    0.222    0.000
Gt_10268    0.062    0.379    0.370    0.017    0.172
Gt_10269    0.062    0.379    0.370    0.050    0.138
Gt_10270    0.062    0.379    0.370    0.084    0.105
Gt_10271    0.062    0.379    0.370    0.118    0.071
Gt_10272    0.062    0.379    0.370    0.151    0.037
Gt_10273    0.062    0.379    0.370    0.185    0.004
Gt_10274    0.062    0.379    0.370    0.189    0.000
Gt_10275    0.062    0.379    0.404    0.017    0.138
Gt_10276    0.062    0.379    0.404    0.050    0.105
Gt_10277    0.062    0.379    0.404    0.084    0.071
Gt_10278    0.062    0.379    0.404    0.118    0.037
Gt_10279    0.062    0.379    0.404    0.151    0.004
Gt_10280    0.062    0.379    0.404    0.155    0.000
Gt_10281    0.062    0.379    0.438    0.017    0.105
Gt_10282    0.062    0.379    0.438    0.050    0.071
Gt_10283    0.062    0.379    0.438    0.084    0.037
Gt_10284    0.062    0.379    0.438    0.118    0.004
Gt_10285    0.062    0.379    0.438    0.121    0.000
Gt_10286    0.062    0.379    0.471    0.017    0.071
Gt_10287    0.062    0.379    0.471    0.050    0.037
Gt_10288    0.062    0.379    0.471    0.084    0.004
Gt_10289    0.062    0.379    0.471    0.088    0.000
Gt_10290    0.062    0.379    0.505    0.017    0.037
Gt_10291    0.062    0.379    0.505    0.050    0.004
Gt_10292    0.062    0.379    0.505    0.054    0.000
Gt_10293    0.062    0.379    0.539    0.017    0.004
Gt_10294    0.062    0.379    0.539    0.020    0.000
Gt_10295    0.062    0.379    0.542    0.017    0.000
Gt_10296    0.062    0.413    0.000    0.017    0.509
Gt_10297    0.062    0.413    0.000    0.050    0.475
Gt_10298    0.062    0.413    0.000    0.084    0.441
Gt_10299    0.062    0.413    0.000    0.118    0.408
Gt_10300    0.062    0.413    0.000    0.151    0.374
Gt_10301    0.062    0.413    0.000    0.185    0.340
Gt_10302    0.062    0.413    0.000    0.219    0.307
Gt_10303    0.062    0.413    0.000    0.252    0.273
Gt_10304    0.062    0.413    0.000    0.286    0.239
Gt_10305    0.062    0.413    0.000    0.320    0.206
Gt_10306    0.062    0.413    0.000    0.353    0.172
Gt_10307    0.062    0.413    0.000    0.387    0.138
Gt_10308    0.062    0.413    0.000    0.421    0.105
Gt_10309    0.062    0.413    0.000    0.454    0.071
Gt_10310    0.062    0.413    0.000    0.488    0.037
Gt_10311    0.062    0.413    0.000    0.522    0.004
Gt_10312    0.062    0.413    0.000    0.525    0.000
Gt_10313    0.062    0.413    0.034    0.017    0.475
Gt_10314    0.062    0.413    0.034    0.050    0.441
Gt_10315    0.062    0.413    0.034    0.084    0.408
Gt_10316    0.062    0.413    0.034    0.118    0.374
Gt_10317    0.062    0.413    0.034    0.151    0.340
Gt_10318    0.062    0.413    0.034    0.185    0.307
Gt_10319    0.062    0.413    0.034    0.219    0.273
Gt_10320    0.062    0.413    0.034    0.252    0.239
Gt_10321    0.062    0.413    0.034    0.286    0.206
Gt_10322    0.062    0.413    0.034    0.320    0.172
Gt_10323    0.062    0.413    0.034    0.353    0.138
Gt_10324    0.062    0.413    0.034    0.387    0.105
Gt_10325    0.062    0.413    0.034    0.421    0.071
Gt_10326    0.062    0.413    0.034    0.454    0.037
Gt_10327    0.062    0.413    0.034    0.488    0.004
Gt_10328    0.062    0.413    0.034    0.492    0.000
Gt_10329    0.062    0.413    0.067    0.017    0.441
Gt_10330    0.062    0.413    0.067    0.050    0.408
Gt_10331    0.062    0.413    0.067    0.084    0.374
Gt_10332    0.062    0.413    0.067    0.118    0.340
Gt_10333    0.062    0.413    0.067    0.151    0.307
Gt_10334    0.062    0.413    0.067    0.185    0.273
Gt_10335    0.062    0.413    0.067    0.219    0.239
Gt_10336    0.062    0.413    0.067    0.252    0.206
Gt_10337    0.062    0.413    0.067    0.286    0.172
Gt_10338    0.062    0.413    0.067    0.320    0.138
